tranche,species,organization_state,C_star,S_star,D,n_climate_cells,mean_bio4,mean_bio15,spatial_niche_turnover,hv3d_rarefied20,regional_centroid_sep,regional_gaussian_overlap,metric_status,geographic_radius_95_km,S,x,y
discovery,Desmanthus illinoensis,local_cooccurrence_only,True,False,0.2355371900826446,100,897.861780090332,28.617361087799072,0.930972032182284,3.765343441254097,,,complete,953.3468302380219,False,6.861027159087268,1.56136961032291
discovery,Diplacus mephiticus,local_cooccurrence_only,True,False,0.5627162629757786,57,703.05290356017,59.88511431844611,0.6653571480106831,1.1897550056597883,0.6778911211513671,0.5386822556408937,complete,280.3714090297681,False,5.6396755369233995,0.7837896680088028
discovery,Echium gaditanum,local_cooccurrence_only,True,False,0.2814776274713838,26,471.7124774639423,72.45698840801532,0.7002711883752768,0.0197787929588737,,,complete,176.5479821440332,False,5.179240894323294,0.019585734128394004
discovery,Epacris obtusifolia,local_cooccurrence_only,True,False,0.2141582391433669,54,366.30727414731626,30.877696319862647,0.984007182538774,2.0107406473489813,1.1830839671630893,0.2667446635273888,complete,915.1111274701893,False,6.8201376755145695,1.1021861107346225
discovery,Erechtites hieraciifolius,spatial_segregation_only,False,True,0.4762335898596649,100,710.6043280792236,30.498193159103398,0.7363017318106091,30.92912448577386,,,complete,10899.428802990447,True,9.296557407167343,3.463518586550381
discovery,Erigeron foliosus,local_cooccurrence_only,True,False,0.6024,71,522.0910831505145,85.96866414244745,0.682042082538717,2.6594560962539417,0.7316972332281748,0.488545761592434,complete,850.9727073406841,False,6.747554492678533,1.297314528789184
discovery,Erythranthe erubescens,local_cooccurrence_only,True,False,0.5698765432098767,56,652.0029580252511,72.54852955681937,0.3965246781403049,0.4700526960714545,0.8484358177828002,0.4217161878960409,complete,240.1040279248521,False,5.485228491496566,0.38529824781578875
discovery,Erythrina humeana,local_cooccurrence_only,True,False,0.2921597633136095,72,284.56272485521106,57.47657476531135,0.8928738652989571,1.0886524011776977,1.1474768125402095,0.2122242079613769,complete,584.9160318218592,False,6.373176488903578,0.7365190738885331
discovery,Euonymus obovatus,local_cooccurrence_only,True,False,0.4997025580011898,88,960.286562832919,19.381560130552813,0.9708869185015592,0.5815381065331944,0.6303312379535779,0.3445147861568981,complete,655.4081970762664,False,6.486782847066461,0.4583978586570915
discovery,Eupatorium altissimum,spatial_segregation_only,False,True,0.1943801652892562,99,986.9277448557845,26.815322288359056,1.134321027099878,1.4959312318108502,1.073901512920938,0.4852769604844887,complete,1020.6369706890792,True,6.929161493070061,0.9146618987698032
discovery,Gompholobium huegelii,local_cooccurrence_only,True,False,0.3673094582185492,55,389.2225857821378,22.13078524849632,0.4940763389459626,1.7013868439797275,1.1686445180377665,0.1041630393025448,complete,582.415916057654,False,6.368900338613859,0.9937652870577909
discovery,Grevillea alpina,local_cooccurrence_only,True,False,0.5770975056689343,65,466.5146831805889,26.52195964226356,0.7501376345087781,0.4301433208226977,0.914949766621005,0.2088325270111765,complete,206.0084169610239,False,5.332759454086165,0.357774663601228
discovery,Guzmania monostachia,local_cooccurrence_only,True,False,0.4404938271604938,65,72.30856563861553,66.9855948814979,0.0108998982416778,10.340032473573974,0.5641852541989778,0.7752475872066907,complete,1748.8286018316987,False,7.467273120310489,2.4283391619263677
discovery,Homogyne alpina,local_cooccurrence_only,True,False,0.3656,99,626.1370307074653,23.67679307918356,0.0483055501171617,2.500126184363259,0.4300807841163104,0.8158817107027228,complete,860.91073434996,False,6.7591517088627935,1.252799020520703
discovery,Ipomoea cairica,local_cooccurrence_only,True,False,0.5720486111111112,83,391.8878713400967,56.77881425834564,0.5279909410694836,14.81864086535668,0.6204984229430385,0.5984862438405847,complete,15563.328663666683,False,9.652736950796589,2.761189046218778
discovery,Loeselia glandulosa,local_cooccurrence_only,True,False,0.632396449704142,97,236.81246818463828,101.3288365000302,0.866204003482381,4.138269914244552,0.9309574282650166,0.4473708972562299,complete,1198.6908794312433,False,7.089819202117426,1.636716430247658
discovery,Lupinus microcarpus,local_cooccurrence_only,True,False,0.5667722951561793,90,489.6596850925022,90.13663614061144,0.6928734824916433,1.9456201533872972,1.3890864413665078,0.2313328886345959,complete,8155.062087164856,False,9.00651674411815,1.0803193733347922
discovery,Mazus miquelii,local_cooccurrence_only,True,False,0.4934157484547166,88,830.6996348987926,22.034019210121848,0.7632944772406385,3.4682462646386853,0.8422392085875713,0.4020831093896207,complete,7797.563176543648,False,8.961694787573851,1.496995997109416
discovery,Mecardonia procumbens,spatial_segregation_only,False,True,0.2688000000000001,100,398.4533473205567,58.69910513877869,0.273420290028302,27.21509848456517,0.4591439002760081,0.8319694970383082,complete,14534.912908357637,True,9.584377618613207,3.3398572419188275
discovery,Melaleuca citrina,local_cooccurrence_only,True,False,0.40875,76,377.7536424335681,26.983927601262145,1.3892840481898805,4.748051874448651,,,complete,12025.292829775011,False,9.394850601026581,1.7488609929583536
discovery,Melastoma candidum,local_cooccurrence_only,True,False,0.7071005917159763,48,418.17905871073407,59.592592438062034,0.1435071898710138,9.706690977859852,,,complete,6238.2515360394855,False,8.73861550802184,2.3708688710672616
discovery,Melastoma malabathricum,local_cooccurrence_only,True,False,0.6329565734681737,90,225.534421104855,65.35925947825113,0.3817857327969813,16.646667681726832,0.6313769516420372,0.7864748908708771,complete,5500.238573559739,False,8.61272854106061,2.8705469656521982
discovery,Moraea flaccida,local_cooccurrence_only,True,False,0.3752402921953095,63,384.0283498612661,61.58884045434377,0.3797915624340077,1.6647268138828064,0.4643951489898157,0.4804423376960344,complete,7825.902731058179,False,8.965322146368244,0.9801015435014291
discovery,Myosotis latifolia,local_cooccurrence_only,True,False,0.375,61,339.1607390857134,81.10787437001213,1.9509938105380784,2.467661866188465,,,complete,9176.29310674359,False,9.124487571585808,1.2434805530656958
discovery,Myrtus communis,local_cooccurrence_only,True,False,0.2102918244597906,100,547.1842686462402,54.0236918258667,0.4745772995515344,1.624516603063197,0.5227138275598748,0.6966223233730523,complete,1771.837726409144,False,7.480336777017612,0.9648967278716502
discovery,Ochna serrulata,local_cooccurrence_only,True,False,0.4699798908359667,70,343.54690780639646,37.100238813672746,0.9054131065803662,4.219930512234241,,,complete,10471.130708998591,False,9.25647278927259,1.6524840899734232
discovery,Olsynium biflorum,local_cooccurrence_only,True,False,0.2978723404255319,62,368.7017531856414,19.61814601959721,0.5730278968536058,0.8765151283815523,0.7194909445432542,0.1164260567034859,complete,569.0421049509372,False,6.345710226435442,0.6294164015809853
discovery,Omphalodes verna,local_cooccurrence_only,True,False,0.3668054110301768,96,696.2670844395956,24.685675432284672,0.8481185618021908,3.100302750651522,1.0932480083766996,0.2059027255183406,complete,1242.5388619969435,False,7.125716514863641,1.4110608126064261
discovery,Oxytropis campestris,spatial_segregation_only,False,True,0.4612345679012345,100,889.5373489379883,40.685046377182005,0.5783741745974694,14.606208597393383,1.4115413898281106,0.2530635886917772,complete,5581.668386364104,True,8.627422146513169,2.7476688220920633
discovery,Phlox diffusa,local_cooccurrence_only,True,False,0.2287968441814595,99,609.3152401086056,63.78216098053287,0.9884484275947072,6.023046092006641,1.3885033373377378,0.2447319578891245,complete,741.6366316441624,False,6.610206869430419,1.9491970401635546
discovery,Phlox longifolia,local_cooccurrence_only,True,False,0.4784764927593732,100,846.9702752685547,31.16498293876648,0.3203301684973926,1.206511385745927,0.8497064806815224,0.5598993091893537,complete,866.661528321514,False,6.765801694282237,0.7914127098074791
discovery,Phlox roemeriana,local_cooccurrence_only,True,False,0.3335852859662385,45,709.8191026475695,35.181286027696395,1.364738412074831,0.1406973215655023,,,complete,189.14628429128007,False,5.2477936932487115,0.13163976098680563
discovery,Pimelea serpyllifolia,local_cooccurrence_only,True,False,0.3061587753648984,30,340.70994771321614,38.64673277537028,1.2464059191136752,0.36972547667227,,,complete,554.4193446868726,False,6.319723404454966,0.3146103377698362
discovery,Polycalymma stuartii,local_cooccurrence_only,True,False,0.3168282548476453,73,591.6968254193868,32.370017626514176,1.3099253458901023,0.2104952498119677,1.677436678094663,0.1312162914560812,complete,978.02038810419,False,6.88655246775206,0.19102957323459444
discovery,Purshia stansburyana,local_cooccurrence_only,True,False,0.3298611111111111,88,859.1442184448242,34.63379535891793,0.9441191980705884,1.4575626565625135,1.066405445104078,0.3737920682144636,complete,555.9905587710077,False,6.322548289641811,0.8991700687721569
discovery,Ranunculus uncinatus,local_cooccurrence_only,True,False,0.2675619834710743,72,529.9731106228298,59.37028741836548,1.3466332915270962,7.258743439008951,0.7420364095119524,0.5490535617025472,complete,968.5154792132348,False,6.876796440737027,2.111272449932577
discovery,Rhododendron canadense,local_cooccurrence_only,True,False,0.345679012345679,100,958.8720556640624,15.234702920913696,0.8615378993351153,1.7023056901493383,1.1905788289530437,0.4357410025467433,complete,912.9306566689382,False,6.817754700598938,0.9941053679090471
discovery,Rhododendron catawbiense,local_cooccurrence_only,True,False,0.4765625,74,775.1672165329392,12.213638460313952,0.8689402705676915,0.529246153907356,1.1646829886899397,0.4616935354225123,complete,392.3664016938336,False,5.974741497360706,0.4247749041184803
discovery,Rhododendron pseudochrysanthum,local_cooccurrence_only,True,False,0.2112,27,379.1165183738426,58.27510494656033,0.6629908250495928,7.919295936960953,,,complete,136.30181506051147,False,4.922181532355239,2.188217012642742
discovery,Rosa blanda,local_cooccurrence_only,True,False,0.6135999999999999,90,1074.6766309950087,24.992966662512885,1.4899302155131706,2.7444488590410536,1.3654069831942988,0.2481739894465845,complete,1096.9831224736229,False,7.00123025079799,1.32027443899379
discovery,Rubus odoratus,local_cooccurrence_only,True,False,0.4919999999999999,100,958.244418334961,15.88753182888031,1.0974940012815595,3.2855982231957914,,,complete,5826.756790017144,False,8.670387435150076,1.455260150985823
discovery,Salvia amarissima,local_cooccurrence_only,True,False,0.4789670970428987,78,194.27772130721652,90.61810067983774,0.5174764364257586,1.1963328274146563,0.6322421749248001,0.5294705171670092,complete,356.25152285133265,False,5.878440079505811,0.7867890729166
discovery,Salvia hispanica,local_cooccurrence_only,True,False,0.5020155872077399,97,358.209207987048,75.23998822870942,0.4453405224729345,24.075920282786072,0.7105994913464831,0.7534028188890896,complete,13967.323864945296,False,9.544547464018011,3.221908034382346
discovery,Salvia lavanduloides,local_cooccurrence_only,True,False,0.501584427342689,94,204.8188202228952,98.46733393567672,0.5595115171399125,3.3187281629395224,0.7523664989589701,0.5055344948188824,complete,923.0833648627074,False,6.8288022892848375,1.4629609521828884
discovery,Salvia polystachia,local_cooccurrence_only,True,False,0.505137912385073,100,198.1117967605591,93.20012176513671,0.8048072039276464,2.989790499164833,,,complete,807.9717129892337,False,6.69576395104451,1.3837387230482798
discovery,Salvia prunelloides,local_cooccurrence_only,True,False,0.1866319444444444,92,245.42007719952127,87.5324993548186,0.5712228284936897,2.732156442527884,0.8489160834316589,0.457655435764694,complete,733.9915517758775,False,6.599859004964299,1.3169862013262017
discovery,Sambucus mexicana,local_cooccurrence_only,True,False,0.3402646502835538,49,451.4969526018416,89.52962213633012,0.353340965227193,0.6953607486630162,,,complete,508.8680583287729,False,6.234151983088116,0.5278955492567206
discovery,Senna hebecarpa,local_cooccurrence_only,True,False,0.25350837483024,98,947.676911646006,19.931263232717708,1.2228837141975586,0.4893665586496076,1.1450860378095256,0.5432718873263814,complete,746.2947347691392,False,6.616459665239189,0.3983509011415777
discovery,Solanum furcatum,local_cooccurrence_only,True,False,0.2543402777777778,62,328.9791008733934,85.23221358945293,1.334545118225639,3.669296387081473,0.350491557076973,0.5204913561791813,complete,8821.39366662781,False,9.08504850295515,1.541008393751614
discovery,Sparaxis tricolor,local_cooccurrence_only,True,False,0.5776627218934911,75,408.67234395345054,58.04665875752767,0.2689435017370982,6.1834730241860285,1.248635169076019,0.2700582025261168,complete,17372.347743471673,False,9.762692572010371,1.9717829742149828
discovery,Sphaeralcea ambigua,local_cooccurrence_only,True,False,0.3224852071005917,100,771.6832260131836,51.26913349151612,0.7872858187579516,2.345516825449462,0.9461333462561138,0.507414371120608,complete,589.7127491153234,False,6.381329857143294,1.207621188506062
discovery,Symplocos tinctoria,local_cooccurrence_only,True,False,0.5175308641975309,87,705.757739538434,19.981614660942693,0.7294585458138884,1.280316988877228,1.0912447847083062,0.1846004858622679,complete,888.9134143687221,False,6.791124170767321,0.824314463511856
discovery,Tetratheca thymifolia,local_cooccurrence_only,True,False,0.5590277777777778,52,378.2589862530048,29.98745501958407,0.8739769145198747,0.9133795606085736,,,complete,847.3841327037109,False,6.743333519903315,0.6488710819683183
discovery,Thysanocarpus curvipes,local_cooccurrence_only,True,False,0.2585463947141626,67,649.1221832730877,71.89770912056538,0.7904227150718391,1.8660490030047168,1.2319912485560458,0.4777289170267574,complete,1012.0389402284175,False,6.920709944011759,1.0529344273075132
discovery,Tinantia erecta,local_cooccurrence_only,True,False,0.5659259259259259,75,159.3271969604492,79.39214213053386,0.6468580550407295,14.41703645107818,1.4045408605018932,0.4268010780291481,complete,2311.029062886584,False,7.745880800165936,2.7354731610185468
discovery,Trollius albiflorus,local_cooccurrence_only,True,False,0.2003121748178979,94,758.8499044864735,25.14374340341446,0.2822852626455833,2.751582022050204,0.7551591592735138,0.4930765870411615,complete,1032.446281860317,False,6.940654400857882,1.3221776235658376
discovery,Veronica spicata,spatial_segregation_only,False,True,0.3867743175701653,100,894.3445416259766,29.797326774597167,1.3929469547530118,3.871574146180053,1.486080230199091,0.1928929679470742,complete,2380.2774399432697,True,7.775392362144374,1.583417118167728
discovery,Viola rostrata,spatial_segregation_only,False,True,0.3349932095971026,100,905.048831176758,16.570014510154724,1.186038498867785,1.655348014312904,,,complete,834.4713633474001,True,6.7279960725795895,0.976575724941074
discovery,Zanthoxylum americanum,local_cooccurrence_only,True,False,0.1913265306122449,96,1053.827094395955,29.08100564281146,1.133631293813255,1.729777456073095,1.2015758414239803,0.2828229312490073,complete,965.0999843399046,False,6.873267332313863,1.0042200879521588
discovery,Zephyranthes atamasco,local_cooccurrence_only,True,False,0.3271999999999999,92,701.1461746381676,22.205854716508284,0.8810826256588967,0.5157155623158782,0.8638560593260213,0.2640845277260598,complete,681.147165256398,False,6.525245419398692,0.41588764581444126
