cell_id,latitude,longitude,opportunity_A,evaluable_A_ge_minimum,shared_transition_intensity,antirrhinum_majus_detectable,antirrhinum_majus_edge_count,antirrhinum_majus_transition_intensity,dactylorhiza_sambucina_detectable,dactylorhiza_sambucina_edge_count,dactylorhiza_sambucina_transition_intensity,gentiana_lutea_detectable,gentiana_lutea_edge_count,gentiana_lutea_transition_intensity,ipomoea_purpurea_detectable,ipomoea_purpurea_edge_count,ipomoea_purpurea_transition_intensity,lysimachia_arvensis_detectable,lysimachia_arvensis_edge_count,lysimachia_arvensis_transition_intensity,raphanus_sativus_detectable,raphanus_sativus_edge_count,raphanus_sativus_transition_intensity
283,-9.59406822686,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
284,-9.59406822686,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
285,-9.59406822686,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
286,-9.59406822686,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
287,-9.59406822686,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
288,-3.18473853672,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
289,-3.18473853672,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
290,-3.18473853672,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
291,-3.18473853672,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
292,-3.18473853672,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
293,-3.18473853672,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
294,-3.18473853672,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
295,-3.18473853672,-105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
296,-3.18473853672,-95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
297,-3.18473853672,-85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
298,-3.18473853672,-75,0,False,,False,1,,False,0,,False,0,,False,0,,False,0,,False,0,
299,-3.18473853672,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
300,-3.18473853672,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
301,-3.18473853672,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
302,-3.18473853672,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
303,-3.18473853672,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
304,-3.18473853672,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
305,-3.18473853672,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
306,-3.18473853672,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
307,-3.18473853672,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
308,-3.18473853672,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
309,-3.18473853672,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
310,-3.18473853672,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
311,-3.18473853672,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
312,-3.18473853672,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
313,-3.18473853672,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
314,-3.18473853672,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
315,-3.18473853672,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
316,-3.18473853672,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
317,-3.18473853672,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
318,-3.18473853672,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
319,-3.18473853672,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
320,-3.18473853672,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
321,-3.18473853672,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
322,-3.18473853672,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
323,-3.18473853672,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
324,3.18473853672,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
325,3.18473853672,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
326,3.18473853672,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
327,3.18473853672,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
328,3.18473853672,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
329,3.18473853672,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
330,3.18473853672,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
331,3.18473853672,-105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
332,3.18473853672,-95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
333,3.18473853672,-85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
334,3.18473853672,-75,1,False,,False,0,,False,0,,False,0,,True,6,0.788888888889,False,0,,False,0,
335,3.18473853672,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
336,3.18473853672,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
337,3.18473853672,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
338,3.18473853672,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
339,3.18473853672,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
340,3.18473853672,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
341,3.18473853672,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
342,3.18473853672,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
343,3.18473853672,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
344,3.18473853672,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
345,3.18473853672,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
346,3.18473853672,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
347,3.18473853672,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
348,3.18473853672,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
349,3.18473853672,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
350,3.18473853672,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
351,3.18473853672,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
352,3.18473853672,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
353,3.18473853672,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
354,3.18473853672,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
355,3.18473853672,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
356,3.18473853672,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
357,3.18473853672,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
358,3.18473853672,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
359,3.18473853672,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
360,9.59406822686,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
361,9.59406822686,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
362,9.59406822686,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
363,9.59406822686,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
364,9.59406822686,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
365,9.59406822686,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
366,9.59406822686,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
367,9.59406822686,-105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
368,9.59406822686,-95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
369,9.59406822686,-85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
370,9.59406822686,-75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
371,9.59406822686,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
372,9.59406822686,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
373,9.59406822686,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
374,9.59406822686,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
375,9.59406822686,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
376,9.59406822686,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
377,9.59406822686,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
378,9.59406822686,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
379,9.59406822686,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
380,9.59406822686,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
381,9.59406822686,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
382,9.59406822686,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
383,9.59406822686,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
384,9.59406822686,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
385,9.59406822686,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
386,9.59406822686,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
387,9.59406822686,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
388,9.59406822686,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
389,9.59406822686,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
390,9.59406822686,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
391,9.59406822686,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
392,9.59406822686,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
393,9.59406822686,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
394,9.59406822686,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
395,9.59406822686,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
396,16.1276202132,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
397,16.1276202132,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
398,16.1276202132,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
399,16.1276202132,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
400,16.1276202132,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
401,16.1276202132,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
402,16.1276202132,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
403,16.1276202132,-105,1,False,,False,0,,False,0,,False,0,,True,2,0.435416666667,False,1,,False,0,
404,16.1276202132,-95,2,True,0.581853336881,False,0,,False,0,,False,0,,True,22,0.541856060606,True,15,0.621850613155,False,1,
405,16.1276202132,-85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
406,16.1276202132,-75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
407,16.1276202132,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
408,16.1276202132,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
409,16.1276202132,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
410,16.1276202132,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
411,16.1276202132,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
412,16.1276202132,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
413,16.1276202132,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
414,16.1276202132,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
415,16.1276202132,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
416,16.1276202132,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
417,16.1276202132,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
418,16.1276202132,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
419,16.1276202132,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
420,16.1276202132,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
421,16.1276202132,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
422,16.1276202132,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
423,16.1276202132,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
424,16.1276202132,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
425,16.1276202132,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
426,16.1276202132,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
427,16.1276202132,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
428,16.1276202132,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
429,16.1276202132,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
430,16.1276202132,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
431,16.1276202132,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
432,22.8853804762,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
433,22.8853804762,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
434,22.8853804762,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
435,22.8853804762,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
436,22.8853804762,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
437,22.8853804762,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
438,22.8853804762,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
439,22.8853804762,-105,2,True,0.438528536755,False,0,,False,0,,False,0,,True,43,0.434011627907,True,17,0.443045445603,False,0,
440,22.8853804762,-95,2,True,0.417649108138,False,0,,False,0,,False,0,,True,13,0.444551282051,True,6,0.390746934225,False,0,
441,22.8853804762,-85,1,False,,False,0,,False,0,,False,0,,True,2,0.6375,False,0,,False,0,
442,22.8853804762,-75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
443,22.8853804762,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
444,22.8853804762,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
445,22.8853804762,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
446,22.8853804762,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
447,22.8853804762,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
448,22.8853804762,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
449,22.8853804762,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
450,22.8853804762,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
451,22.8853804762,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
452,22.8853804762,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
453,22.8853804762,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
454,22.8853804762,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
455,22.8853804762,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
456,22.8853804762,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
457,22.8853804762,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
458,22.8853804762,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
459,22.8853804762,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
460,22.8853804762,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
461,22.8853804762,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
462,22.8853804762,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
463,22.8853804762,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
464,22.8853804762,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
465,22.8853804762,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
466,22.8853804762,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
467,22.8853804762,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
468,30,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
469,30,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
470,30,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
471,30,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
472,30,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
473,30,-125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
474,30,-115,2,True,0.486256973219,False,0,,False,0,,False,0,,False,0,,True,7,0.37314859054,True,49,0.599365355898
475,30,-105,1,False,,False,0,,False,0,,False,0,,True,14,0.350595238095,False,0,,False,0,
476,30,-95,2,True,0.509875179169,False,1,,False,0,,False,0,,True,7,0.51130952381,True,42,0.508440834528,False,0,
477,30,-85,1,False,,True,2,0.597959183673,False,0,,False,0,,False,1,,False,0,,False,0,
478,30,-75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
479,30,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
480,30,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
481,30,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
482,30,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
483,30,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
484,30,-15,0,False,,False,1,,False,0,,False,0,,False,0,,False,0,,False,0,
485,30,-5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
486,30,5,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
487,30,15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
488,30,25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
489,30,35,0,False,,False,1,,False,0,,False,0,,False,0,,False,0,,False,0,
490,30,45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
491,30,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
492,30,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
493,30,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
494,30,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
495,30,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
496,30,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
497,30,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
498,30,125,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
499,30,135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
500,30,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
501,30,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
502,30,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
503,30,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
504,37.6698869643,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
505,37.6698869643,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
506,37.6698869643,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
507,37.6698869643,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
508,37.6698869643,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
509,37.6698869643,-125,2,True,0.484730351171,False,1,,False,0,,False,0,,False,0,,True,26,0.463210702341,True,180,0.50625
510,37.6698869643,-115,2,True,0.43368528564,False,0,,False,0,,False,0,,False,1,,True,10,0.395317725753,True,60,0.472052845528
511,37.6698869643,-105,0,False,,False,0,,False,0,,False,0,,False,1,,False,0,,False,0,
512,37.6698869643,-95,1,False,,False,0,,False,0,,False,0,,True,3,0.783333333333,False,0,,False,0,
513,37.6698869643,-85,2,True,0.510828679456,False,1,,False,0,,False,0,,True,53,0.463128930818,True,15,0.558528428094,False,0,
514,37.6698869643,-75,3,True,0.488027207437,True,11,0.423747680891,False,0,,False,0,,True,44,0.573674242424,True,32,0.466659698997,False,0,
515,37.6698869643,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
516,37.6698869643,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
517,37.6698869643,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
518,37.6698869643,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
519,37.6698869643,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
520,37.6698869643,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
521,37.6698869643,-5,2,True,0.545573895615,False,0,,False,1,,True,20,0.445822102426,False,0,,True,21,0.645325688804,False,0,
522,37.6698869643,5,1,False,,False,0,,False,0,,False,1,,False,0,,True,2,0.0401337792642,False,0,
523,37.6698869643,15,4,True,0.463064618345,True,16,0.389285714286,True,25,0.448950276243,True,13,0.587601078167,False,0,,True,4,0.426421404682,False,0,
524,37.6698869643,25,3,True,0.690627028813,True,20,0.55387755102,True,23,0.573744895508,False,0,,False,0,,True,3,0.944258639911,False,0,
525,37.6698869643,35,0,False,,False,0,,False,0,,False,0,,False,0,,False,1,,False,0,
526,37.6698869643,45,1,False,,True,2,0.224489795918,False,0,,False,0,,False,0,,False,0,,False,0,
527,37.6698869643,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
528,37.6698869643,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
529,37.6698869643,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
530,37.6698869643,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
531,37.6698869643,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
532,37.6698869643,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
533,37.6698869643,115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
534,37.6698869643,125,0,False,,False,0,,False,0,,False,0,,False,1,,False,0,,False,0,
535,37.6698869643,135,0,False,,False,0,,False,0,,False,0,,False,1,,False,0,,False,1,
536,37.6698869643,145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
537,37.6698869643,155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
538,37.6698869643,165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
539,37.6698869643,175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
540,46.2382573073,-175,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
541,46.2382573073,-165,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
542,46.2382573073,-155,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
543,46.2382573073,-145,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
544,46.2382573073,-135,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
545,46.2382573073,-125,2,True,0.613485150158,True,6,0.601360544218,False,0,,False,0,,False,0,,False,1,,True,20,0.625609756098
546,46.2382573073,-115,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
547,46.2382573073,-105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
548,46.2382573073,-95,1,False,,False,0,,False,0,,False,0,,True,2,0.35,False,0,,False,0,
549,46.2382573073,-85,2,True,0.683406493868,False,0,,False,0,,False,0,,True,2,0.697916666667,True,3,0.66889632107,False,0,
550,46.2382573073,-75,3,True,0.698242819982,True,8,0.853571428571,False,0,,False,0,,True,7,0.584523809524,True,3,0.656633221851,False,0,
551,46.2382573073,-65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
552,46.2382573073,-55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
553,46.2382573073,-45,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
554,46.2382573073,-35,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
555,46.2382573073,-25,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
556,46.2382573073,-15,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
557,46.2382573073,-5,4,True,0.4132860325,True,12,0.278571428571,True,22,0.507157207433,True,18,0.465408805031,False,0,,True,10,0.402006688963,False,0,
558,46.2382573073,5,6,True,0.444937405378,True,53,0.522680015402,True,78,0.519584927043,True,188,0.480759304926,True,5,0.486666666667,True,30,0.535340022297,True,15,0.124593495935
559,46.2382573073,15,5,True,0.52153069032,True,53,0.485868309588,True,149,0.500482034929,True,124,0.539909573081,True,5,0.496666666667,True,6,0.584726867336,False,0,
560,46.2382573073,25,3,True,0.438922229999,True,6,0.338095238095,True,30,0.424493554328,True,5,0.554177897574,False,0,,False,0,,False,0,
561,46.2382573073,35,0,False,,False,0,,False,0,,False,0,,False,1,,False,0,,False,0,
562,46.2382573073,45,0,False,,False,1,,False,0,,False,0,,False,0,,False,0,,False,0,
563,46.2382573073,55,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
564,46.2382573073,65,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
565,46.2382573073,75,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
566,46.2382573073,85,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
567,46.2382573073,95,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
568,46.2382573073,105,0,False,,False,0,,False,0,,False,0,,False,0,,False,0,,False,0,
