metric,controls,n_species,n_families,valid_family_bootstraps,S_vs_C_OR,S_vs_C_ci_low,S_vs_C_ci_high,mixed_vs_C_OR,mixed_vs_C_ci_low,mixed_vs_C_ci_high,mixed_vs_S_OR,mixed_vs_S_ci_low,mixed_vs_S_ci_high
mean_bio4,none,32,21,498,0.34854581916314775,0.084986279456833,0.9091089083702928,0.4012539115606056,0.13987366580307067,1.0020092162072676,1.1512228507689721,0.5864644739374802,3.4048007272758927
mean_bio4,mean_bio1,32,21,498,0.41157855698266377,0.10034305189228762,1.2271463267116363,0.3645565190605078,0.1448361454983121,1.0702764507477314,0.885751973409692,0.4085806499726881,3.2773430690572947
mean_bio4,median_abs_lat,32,21,498,0.4251847473497872,0.10022304822952899,1.1203574148946867,0.3076867593314288,0.09940489588149364,0.8434698386688587,0.7236542732289118,0.3362460461405909,2.269898086238977
mean_bio4,mean_bio1+median_abs_lat,32,21,498,0.4577810506124479,0.11179287947562921,1.3419016835359119,0.3455334579485225,0.12485831326961308,1.0781272290378945,0.754800701091158,0.31594894738321355,2.76290043743828
