analysis,metric,numerator_state,reference_state,n_species,n_families,estimate,relative_odds_ratio,relative_odds_ratio_ci_low,relative_odds_ratio_ci_high,wald_p_clustered,converged,formula
three_state_multinomial,temperature_breadth,spatial_segregation_only,local_coexistence_only,34,23,0.18366163397004454,1.2016091705768759,0.400313258306667,3.606836818051002,0.7432905805063477,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,temperature_breadth,coexistence_and_segregation,local_coexistence_only,34,23,-0.3404651944986064,0.7114392881279045,0.30018606268575704,1.6861071302360455,0.4393168760439905,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,moisture_breadth,spatial_segregation_only,local_coexistence_only,34,23,0.032591700260321155,1.033128626964386,0.33854676566961933,3.1527542664369346,0.9543412076252883,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,moisture_breadth,coexistence_and_segregation,local_coexistence_only,34,23,-0.2659700561798195,0.7664620779600428,0.35934838702448424,1.6348038231511521,0.4913312338686493,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,climatic_heterogeneity,spatial_segregation_only,local_coexistence_only,34,23,0.1908797181218816,1.2103138645009663,0.37157965638002033,3.9422493278402966,0.7513798896791505,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,climatic_heterogeneity,coexistence_and_segregation,local_coexistence_only,34,23,-0.22224942502871306,0.8007156209084537,0.34950577321941284,1.8344346637281785,0.5992550623020688,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,pca_dispersion,spatial_segregation_only,local_coexistence_only,34,23,0.1584815858570766,1.1717303476164544,0.33535054837359196,4.094080102698571,0.8039112075911861,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,pca_dispersion,coexistence_and_segregation,local_coexistence_only,34,23,-0.06275072413672217,0.9391775588087792,0.4128922658037941,2.13628241559063,0.881034635185853,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,pca_hull_area,spatial_segregation_only,local_coexistence_only,34,23,0.27544372890894075,1.3171149872161207,0.4673160214804667,3.712245696292341,0.602358022796074,True,state ~ metric_z + effort_z; non-ordinal multinomial
three_state_multinomial,pca_hull_area,coexistence_and_segregation,local_coexistence_only,34,23,-0.3570939857963005,0.6997067321497461,0.2623652519170857,1.8660607966881206,0.47552684412657686,True,state ~ metric_z + effort_z; non-ordinal multinomial
