scale_km,cell_id,latitude,longitude,macroclimate_boundary,land_cover_boundary,ecoregion_boundary,realm_sensitivity_boundary,biome_sensitivity_boundary
100,1268,-72.9892728152743,167.0625,0.25608582638804084,,0.0,0.0,0.0
100,1269,-72.9892728152743,168.1875,0.3182352767996267,,0.0,0.0,0.0
100,1270,-72.9892728152743,169.3125,0.1529606122550569,,0.0,0.0,0.0
100,1271,-72.9892728152743,170.4375,0.1401296718003754,,0.0,0.0,0.0
100,1376,-70.69116931520662,-71.4375,0.08598253557233006,,0.0,0.0,0.0
100,1377,-70.69116931520662,-70.3125,0.11908116984728112,,0.0,0.0,0.0
100,1378,-70.69116931520662,-69.1875,0.18024754431059098,,0.0,0.0,0.0
100,1379,-70.69116931520662,-68.0625,0.19767681421968933,,0.0,0.0,0.0
100,1380,-70.69116931520662,-66.9375,0.23878876515477362,,0.3333333333333333,0.0,0.0
100,1383,-70.69116931520662,-63.5625,0.17128581129224077,,0.3333333333333333,0.0,0.0
100,1384,-70.69116931520662,-62.4375,0.19931297260411662,,0.3333333333333333,0.0,0.0
100,1385,-70.69116931520662,-61.3125,0.27740558334229254,,0.5,0.0,0.0
100,1446,-70.69116931520662,7.3125,0.17889965671273905,,0.0,0.0,0.0
100,1450,-70.69116931520662,11.8125,0.09667007880485995,,0.0,0.0,0.0
100,1451,-70.69116931520662,12.9375,0.09667007880485995,,0.0,0.0,0.0
100,1462,-70.69116931520662,25.3125,0.19025015275656496,,0.0,0.0,0.0
100,1498,-70.69116931520662,65.8125,0.20049810761527664,,0.0,0.0,0.0
100,1499,-70.69116931520662,66.9375,0.16199334411545752,,0.0,0.0,0.0
100,1500,-70.69116931520662,68.0625,0.13976616167587613,,0.0,0.0,0.0
100,1501,-70.69116931520662,69.1875,0.2685487618036927,,0.0,0.0,0.0
100,1583,-70.69116931520662,161.4375,0.17751485281867302,,0.0,0.0,0.0
100,1584,-70.69116931520662,162.5625,0.24442769290166766,,0.0,0.0,0.0
100,1585,-70.69116931520662,163.6875,0.13461111657550034,,0.0,0.0,0.0
100,1587,-70.69116931520662,165.9375,0.21987274181678934,,0.0,0.0,0.0
100,1588,-70.69116931520662,167.0625,0.19796807882714063,,0.0,0.0,0.0
100,1590,-70.69116931520662,169.3125,0.10553577776928857,,0.0,0.0,0.0
100,1591,-70.69116931520662,170.4375,0.13359490398753718,,0.0,0.0,0.0
100,1696,-68.63051303142859,-71.4375,0.0683374674858798,,0.0,0.0,0.0
100,1697,-68.63051303142859,-70.3125,0.0901900535690894,,0.0,0.0,0.0
100,1699,-68.63051303142859,-68.0625,0.14534844396867533,,0.3333333333333333,0.0,0.0
100,1700,-68.63051303142859,-66.9375,0.16314350366756766,,0.25,0.0,0.0
100,1701,-68.63051303142859,-65.8125,0.15787057359187442,,0.5,0.0,0.0
100,1703,-68.63051303142859,-63.5625,0.4252062581968745,,0.5,0.0,0.0
100,2019,-66.74401920822963,-68.0625,0.127919923605577,,0.5,0.0,0.0
100,2020,-66.74401920822963,-66.9375,0.1498804510925186,,0.3333333333333333,0.0,0.0
100,2021,-66.74401920822963,-65.8125,0.153501181131651,,0.3333333333333333,0.0,0.0
100,2022,-66.74401920822963,-64.6875,0.13180936673579136,,0.0,0.0,0.0
100,2023,-66.74401920822963,-63.5625,0.2740011770106392,,0.25,0.0,0.0
100,2024,-66.74401920822963,-62.4375,0.10626470192041348,,0.0,0.0,0.0
100,2124,-66.74401920822963,50.0625,0.04886991491156025,,0.0,0.0,0.0
100,2125,-66.74401920822963,51.1875,0.04886991491156025,,0.0,0.0,0.0
100,2128,-66.74401920822963,54.5625,0.179864238107502,,0.0,0.0,0.0
100,2129,-66.74401920822963,55.6875,0.179864238107502,,0.0,0.0,0.0
100,2343,-64.99216676531488,-63.5625,0.1338314689854817,,0.0,0.0,0.0
100,2344,-64.99216676531488,-62.4375,0.13204485788697853,,0.25,0.0,0.0
100,2345,-64.99216676531488,-61.3125,0.2123836230523348,,0.6666666666666666,0.0,0.0
100,2346,-64.99216676531488,-60.1875,0.21548454231064595,,1.0,0.0,0.0
100,2348,-64.99216676531488,-57.9375,0.336507152966331,,0.0,0.0,0.0
100,2664,-63.3483199153788,-62.4375,0.1472608380871468,,0.5,0.0,0.0
100,2665,-63.3483199153788,-61.3125,0.15170969241351592,,0.3333333333333333,0.0,0.0
100,2666,-63.3483199153788,-60.1875,0.12571885678485786,,0.5,0.0,0.0
100,2668,-63.3483199153788,-57.9375,0.30896167715310724,,0.3333333333333333,0.0,0.0
100,2669,-63.3483199153788,-56.8125,0.2468666296391314,,0.0,0.0,0.0
100,2987,-61.79351973375728,-59.0625,0.051083693826489814,,1.0,0.0,0.0
100,2988,-61.79351973375728,-57.9375,0.19729747134017464,,1.0,0.0,0.0
100,2990,-61.79351973375728,-55.6875,0.1268838259071945,,0.0,0.0,0.0
100,2991,-61.79351973375728,-54.5625,0.1268838259071945,,0.0,0.0,0.0
100,3319,-60.31370476862773,-45.5625,0.15533562701237608,,1.0,0.0,0.0
100,3320,-60.31370476862773,-44.4375,0.15533562701237608,,1.0,0.0,0.0
100,3335,-60.31370476862773,-27.5625,,0.11161065845063817,,,
100,3655,-58.898104965150154,-27.5625,,0.08750879389230444,,,
100,3656,-58.898104965150154,-26.4375,,0.06452085437905897,,,
100,3975,-57.53825503275763,-27.5625,,0.05061963888760499,,,
100,3976,-57.53825503275763,-26.4375,,0.05674438680227819,,,
100,4258,-56.2273581486882,-69.1875,,0.40687464486182134,,,
100,4259,-56.2273581486882,-68.0625,,0.2684613239404799,,,
100,4260,-56.2273581486882,-66.9375,0.24502046929892307,0.28690618439576143,0.0,0.0,0.0
100,4294,-56.2273581486882,-28.6875,,0.0,,,
100,4295,-56.2273581486882,-27.5625,,0.0,,,
100,4296,-56.2273581486882,-26.4375,,0.020124129106088413,,,
100,4574,-54.95985901255401,-73.6875,,0.26321476709731606,,,
100,4575,-54.95985901255401,-72.5625,0.12140393056681581,0.29644700126005374,0.0,0.0,0.0
100,4576,-54.95985901255401,-71.4375,0.21004109015469594,0.28610194110630743,0.0,0.0,0.0
100,4577,-54.95985901255401,-70.3125,0.1999811686802825,0.2285937774395775,0.0,0.0,0.0
100,4578,-54.95985901255401,-69.1875,0.18494265284971914,0.38422883643373845,0.0,0.0,0.0
100,4579,-54.95985901255401,-68.0625,0.1424968169180536,0.3282737821702508,0.3333333333333333,0.0,0.3333333333333333
100,4580,-54.95985901255401,-66.9375,0.1199113630864837,0.2664458156902341,0.0,0.0,0.0
100,4581,-54.95985901255401,-65.8125,0.04310439443446067,0.27065534155182697,0.0,0.0,0.0
100,4582,-54.95985901255401,-64.6875,0.04037825518238693,0.24552785429004786,0.0,0.0,0.0
100,4583,-54.95985901255401,-63.5625,0.02833142819864155,0.14350129135979123,0.0,0.0,0.0
100,4606,-54.95985901255401,-37.6875,,0.3443367289489691,,,
100,4607,-54.95985901255401,-36.5625,0.05886518613434655,0.26827791714177235,0.0,0.0,0.0
100,4608,-54.95985901255401,-35.4375,0.08116739835626283,0.22192040026115956,0.0,0.0,0.0
100,4609,-54.95985901255401,-34.3125,,0.159216965237164,,,
100,4780,-54.95985901255401,158.0625,,0.12443776091257783,,,
100,4781,-54.95985901255401,159.1875,,0.12443776091257783,,,
100,4893,-53.73114777554956,-74.8125,,0.2009391617914626,,,
100,4894,-53.73114777554956,-73.6875,0.41563361921894637,0.26184224353383795,0.0,0.0,0.0
100,4895,-53.73114777554956,-72.5625,0.40016300040870173,0.2996877897791925,0.0,0.0,0.0
100,4896,-53.73114777554956,-71.4375,0.3263607851598093,0.25745933565179074,0.0,0.0,0.0
100,4897,-53.73114777554956,-70.3125,0.2321120181272853,0.31129293077765463,0.25,0.0,0.25
100,4898,-53.73114777554956,-69.1875,0.1774658350991195,0.31706125746639324,0.5,0.0,0.5
100,4899,-53.73114777554956,-68.0625,0.12371507909039552,0.3114506112117701,0.75,0.0,0.75
100,4900,-53.73114777554956,-66.9375,0.10214490113796393,0.2840677876722012,0.5,0.0,0.5
100,4926,-53.73114777554956,-37.6875,0.046249297807086656,0.19052068357110913,0.0,0.0,0.0
100,4927,-53.73114777554956,-36.5625,0.04140613585975846,0.10628891269222102,0.0,0.0,0.0
100,5024,-53.73114777554956,72.5625,,0.05894220478778865,,,
100,5025,-53.73114777554956,73.6875,,0.12940126634850313,,,
100,5101,-53.73114777554956,159.1875,,0.12443776091257783,,,
100,5213,-52.53734892745435,-74.8125,0.3099471977469393,0.19331400639405327,0.0,0.0,0.0
100,5214,-52.53734892745435,-73.6875,0.43409287667395013,0.23540828700393776,0.0,0.0,0.0
100,5215,-52.53734892745435,-72.5625,0.5211102989743789,0.2373054885680226,0.0,0.0,0.0
100,5216,-52.53734892745435,-71.4375,0.28238556288607786,0.3134029700816632,0.5,0.0,0.5
100,5217,-52.53734892745435,-70.3125,0.14843068117180003,0.3350231118112676,0.5,0.0,0.5
100,5218,-52.53734892745435,-69.1875,0.08625416856248737,0.23699286168270778,0.25,0.0,0.25
100,5219,-52.53734892745435,-68.0625,0.07896100600089714,0.41595593805307063,0.0,0.0,0.0
100,5225,-52.53734892745435,-61.3125,0.021170680160103646,0.09366795281649812,0.0,0.0,0.0
100,5226,-52.53734892745435,-60.1875,0.02656621048257642,0.07904179208235156,0.0,0.0,0.0
100,5227,-52.53734892745435,-59.0625,0.03285525041236695,0.1347706924583291,0.0,0.0,0.0
100,5228,-52.53734892745435,-57.9375,,0.24204020524131173,,,
100,5344,-52.53734892745435,72.5625,,0.11343431772055229,,,
100,5345,-52.53734892745435,73.6875,,0.18389337928126676,,,
100,5532,-51.37516712694704,-75.9375,,0.31353292503789476,,,
100,5533,-51.37516712694704,-74.8125,0.6628388787782576,0.2881573423612334,0.0,0.0,0.0
100,5534,-51.37516712694704,-73.6875,0.5745537613558914,0.2997912193954275,0.0,0.0,0.0
100,5535,-51.37516712694704,-72.5625,0.387076929783715,0.30948621874106685,0.5,0.0,0.5
100,5536,-51.37516712694704,-71.4375,0.14014245669505906,0.3856277391953721,0.5,0.0,0.5
100,5537,-51.37516712694704,-70.3125,0.07442831009830439,0.35339997705246523,0.0,0.0,0.0
100,5538,-51.37516712694704,-69.1875,0.08958398374003264,0.27829318174404377,0.0,0.0,0.0
100,5545,-51.37516712694704,-61.3125,0.020650094799156225,0.19164353471184284,0.0,0.0,0.0
100,5546,-51.37516712694704,-60.1875,0.025561858494029813,0.1700380706677824,0.0,0.0,0.0
100,5547,-51.37516712694704,-59.0625,0.029747514127072352,0.10952970003821853,0.0,0.0,0.0
100,5548,-51.37516712694704,-57.9375,0.025503926800228137,0.19379049149463146,0.0,0.0,0.0
100,5747,-51.37516712694704,165.9375,0.01061350244116936,0.06959206954630769,0.0,0.0,0.0
100,5852,-50.24177226281636,-75.9375,0.7120631965259003,0.26520551267400344,0.0,0.0,0.0
100,5853,-50.24177226281636,-74.8125,0.8629419119843127,0.32358184645736593,0.0,0.0,0.0
100,5854,-50.24177226281636,-73.6875,0.7993422922597061,0.3383345500201647,0.25,0.0,0.25
100,5855,-50.24177226281636,-72.5625,0.36163872575496236,0.30112762877581645,0.5,0.0,0.5
100,5856,-50.24177226281636,-71.4375,0.13125263561578604,0.3220738172365583,0.0,0.0,0.0
100,5857,-50.24177226281636,-70.3125,0.06274538544149764,0.2799552233732071,0.0,0.0,0.0
100,5858,-50.24177226281636,-69.1875,0.060460553655692306,0.306651733327911,0.0,0.0,0.0
100,5859,-50.24177226281636,-68.0625,0.039709296047184005,0.36945776187217383,0.0,0.0,0.0
100,5865,-50.24177226281636,-61.3125,,0.1353823129792687,,,
100,5980,-50.24177226281636,68.0625,,0.02323073242837503,,,
100,5981,-50.24177226281636,69.1875,,0.17929901026507142,,,
100,5982,-50.24177226281636,70.3125,,0.17747299009468845,,,
100,6067,-50.24177226281636,165.9375,0.01061350244116936,0.06959206954630769,0.0,0.0,0.0
100,6172,-49.13471219740159,-75.9375,0.46886011869355687,0.23804337083612528,0.0,0.0,0.0
100,6173,-49.13471219740159,-74.8125,0.49103942050810534,0.332002936697394,0.0,0.0,0.0
100,6174,-49.13471219740159,-73.6875,0.7866806360416565,0.36164845203304546,0.25,0.0,0.25
100,6175,-49.13471219740159,-72.5625,0.46417632140501364,0.3032707552485767,0.5,0.0,0.5
100,6176,-49.13471219740159,-71.4375,0.13038740853436429,0.2544869092873597,0.0,0.0,0.0
100,6177,-49.13471219740159,-70.3125,0.06637546036939748,0.1990694639583348,0.0,0.0,0.0
100,6178,-49.13471219740159,-69.1875,0.056297125088762674,0.1869538477143008,0.0,0.0,0.0
100,6179,-49.13471219740159,-68.0625,0.03911635034268231,0.3923628556239033,0.0,0.0,0.0
100,6180,-49.13471219740159,-66.9375,0.03163941739566707,0.5790047901036331,0.0,0.0,0.0
100,6300,-49.13471219740159,68.0625,,0.2476758721132595,,,
100,6301,-49.13471219740159,69.1875,0.08329973895882968,0.4477005963534003,0.0,0.0,0.0
100,6302,-49.13471219740159,70.3125,0.08329973895882968,0.3318046556057381,0.0,0.0,0.0
100,6492,-48.051845457700395,-75.9375,0.7453342620681083,0.20687859033038478,0.3333333333333333,0.0,0.0
100,6493,-48.051845457700395,-74.8125,0.6632625705398244,0.28263947753179763,0.25,0.0,0.0
100,6494,-48.051845457700395,-73.6875,0.602359303579668,0.3018179401522677,0.25,0.0,0.0
100,6495,-48.051845457700395,-72.5625,0.38333869588305525,0.28290720044342893,0.5,0.0,0.5
100,6496,-48.051845457700395,-71.4375,0.1597328322677769,0.25525174406290263,0.25,0.0,0.25
100,6497,-48.051845457700395,-70.3125,0.06435444474312026,0.11047940015840241,0.0,0.0,0.0
100,6498,-48.051845457700395,-69.1875,0.07212432568498531,0.06286012494171886,0.0,0.0,0.0
100,6499,-48.051845457700395,-68.0625,0.06507579722358399,0.2097235133242369,0.0,0.0,0.0
100,6500,-48.051845457700395,-66.9375,0.03403230362033258,0.38613686484726495,0.0,0.0,0.0
100,6501,-48.051845457700395,-65.8125,0.03584503663824989,0.21548724108914824,0.0,0.0,0.0
100,6621,-48.051845457700395,69.1875,,0.495351744226519,,,
100,6707,-48.051845457700395,165.9375,,0.0,,,
100,6708,-48.051845457700395,167.0625,,0.04411264060280945,,,
100,6709,-48.051845457700395,168.1875,,0.17459139516993588,,,
100,6812,-46.99128857027497,-75.9375,0.8010557876169131,0.2029290537037126,0.5,0.0,0.0
100,6813,-46.99128857027497,-74.8125,0.3499322997034196,0.2651895130998753,0.25,0.0,0.0
100,6814,-46.99128857027497,-73.6875,0.3132163833104611,0.4265869783531797,0.5,0.0,0.0
