scale_km,cell_id,latitude,longitude,bio1,bio4,bio12,bio15,realm,biome,ecoregion,dominant_eco_id
500,1141,5.379378991112074,120.9375,26.56475322634493,38.303386307672106,1960.8635749684036,24.37922226979823,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Borneo lowland rain forests,219
500,1142,5.379378991112074,126.5625,25.647738782843167,43.20553186508885,1987.2199796320456,26.570101965105945,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Mindanao-Eastern Visayas rain forests,247
500,1148,5.379378991112074,160.3125,26.395347595214844,12.120832443237305,4594.0,15.250484466552734,Oceania,Tropical & Subtropical Moist Broadleaf Forests,Carolines tropical moist forests,618
500,1168,8.989299345162808,-87.1875,25.171086333614934,77.74749181630224,2443.222009239005,73.07508293556133,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Costa Rican seasonal moist forests,458
500,1169,8.989299345162808,-81.5625,23.98387682241459,64.58476963239438,2884.9766249205995,54.50500707871939,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Isthmian-Pacific moist forests,471
500,1170,8.989299345162808,-75.9375,26.28825799378875,42.83375095840525,2165.9593771353307,56.04468158223632,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Magdalena-Urabá moist forests,478
500,1171,8.989299345162808,-70.3125,25.01719054461385,59.49410685043347,1450.3638826514734,62.07406524805412,Neotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Llanos,572
500,1172,8.989299345162808,-64.6875,26.343306673673794,64.06812372859322,1282.7583068332294,71.68299560990478,Neotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Llanos,572
500,1173,8.989299345162808,-59.0625,26.08120199986968,53.91765194963071,1877.5975585216909,42.95653661776628,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Guianan lowland moist forests,465
500,1181,8.989299345162808,-14.0625,26.604276168911785,136.38472693377673,2666.4985634595246,100.89189241808778,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Guinean forest-savanna,44
500,1182,8.989299345162808,-8.4375,25.325397719084513,130.9343832153297,1684.714853735974,82.04475999258858,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Guinean forest-savanna,44
500,1183,8.989299345162808,-2.8125,27.130369929195947,151.64002959602706,1075.5478221447115,79.03360044212276,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1184,8.989299345162808,2.8125,26.68251178417853,162.44899336924567,1152.373441614209,84.43701741904974,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1185,8.989299345162808,8.4375,26.29861331091621,174.191685445153,1240.295399085308,96.66443569107155,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Guinean forest-savanna,44
500,1186,8.989299345162808,14.0625,26.29782591257264,195.65742286395732,1084.280994342944,108.69753632811462,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",East Sudanian savanna,43
500,1187,8.989299345162808,19.6875,26.561578386647245,181.61847534806387,1002.3399482077045,104.98331560031984,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",East Sudanian savanna,43
500,1188,8.989299345162808,25.3125,26.178404754409147,179.3476611311204,921.6730754465223,105.35044344695807,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",East Sudanian savanna,43
500,1189,8.989299345162808,30.9375,27.8061712045593,152.52846186274286,785.7889255020411,100.87529854741813,Afrotropic,Flooded Grasslands & Savannas,Sudd flooded grasslands,74
500,1190,8.989299345162808,36.5625,20.36021138660728,125.46304929539316,1265.8141442485023,84.94017580351465,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",East Sudanian savanna,43
500,1191,8.989299345162808,42.1875,22.816380194777857,170.28312506419377,583.739405774015,76.69066490704833,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Somali Acacia-Commiphora bushlands and thickets,55
500,1192,8.989299345162808,47.8125,24.861698563112775,195.1739689482295,155.73082744614055,105.8704741038992,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Horn of Africa xeric bushlands,45
500,1193,8.989299345162808,53.4375,26.31775805307201,177.7502981318678,58.749207064048065,91.63200932071183,Afrotropic,Deserts & Xeric Shrublands,Somali montane xeric woodlands,106
500,1197,8.989299345162808,75.9375,26.919094356504303,154.79147261532734,1535.5885113328802,78.65213420479995,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests,298
500,1198,8.989299345162808,81.5625,27.608593843226817,158.009956241899,1452.791232083316,78.59332751655052,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Sri Lanka dry-zone dry evergreen forests,301
500,1200,8.989299345162808,92.8125,26.89032893441088,55.941806469919705,2509.216247389109,50.8004815556822,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Nicobar Islands rain forests,252
500,1201,8.989299345162808,98.4375,26.7570834765902,80.17709817586216,2262.5983254371968,64.13790784512804,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Tenasserim-South Thailand semi-evergreen rain forests,284
500,1202,8.989299345162808,104.0625,27.414503859069395,95.27995534297574,1796.0567129219348,75.72869023775498,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Tonle Sap-Mekong peat swamp forests,286
500,1203,8.989299345162808,109.6875,26.708096303510924,101.83123202012665,1924.6718578805148,85.92654200535473,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Southern Vietnam lowland dry forests,300
500,1204,8.989299345162808,115.3125,26.527974492001587,56.44590041013411,1816.9933487433811,55.17273317671144,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Palawan rain forests,262
500,1205,8.989299345162808,120.9375,26.34854814996109,60.78030383170085,2287.2513047597836,54.63463167474437,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Greater Negros-Panay rain forests,231
500,1206,8.989299345162808,126.5625,25.574566138366553,68.04125606794231,2855.877882033327,34.184765989242806,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Mindanao-Eastern Visayas rain forests,247
500,1207,8.989299345162808,132.1875,26.150993282750015,53.490247707820146,3457.3436074210504,24.696689574230952,Oceania,Tropical & Subtropical Moist Broadleaf Forests,Palau tropical moist forests,627
500,1213,8.989299345162808,165.9375,28.350000381469727,6.276453018188477,3018.0,23.946184158325195,Oceania,Tropical & Subtropical Moist Broadleaf Forests,Eastern Micronesia tropical moist forests,621
500,1231,12.63562509302112,-92.8125,25.404542922645117,73.7450822398512,2025.4552030697243,91.8704095190747,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Central American dry forests,527
500,1232,12.63562509302112,-87.1875,24.261340944097945,99.22798792076372,1774.9987897631559,77.76212988393006,Neotropic,Tropical & Subtropical Coniferous Forests,Central American pine-oak forests,553
500,1233,12.63562509302112,-81.5625,25.419807663053273,85.69189073079373,2830.943763673859,55.95092965161573,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Central American Atlantic moist forests,450
500,1234,12.63562509302112,-75.9375,22.366261938230448,62.277542939129376,1272.5291768785362,71.95469676513808,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Sinú Valley dry forests,546
500,1235,12.63562509302112,-70.3125,27.22572632299821,87.05707034911248,732.428139743113,67.0079503591595,Neotropic,Deserts & Xeric Shrublands,Guajira-Barranquilla xeric scrub,602
500,1236,12.63562509302112,-64.6875,27.02033467335351,81.63686478780153,784.4800007479406,54.424914314699585,Neotropic,Mangroves,Amazon-Orinoco-Southern Caribbean mangroves,611
500,1237,12.63562509302112,-59.0625,25.916143421924605,76.26337300823673,1891.5516054313655,41.06593837268138,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Lesser Antillean dry forests,537
500,1244,12.63562509302112,-19.6875,26.46353149414063,161.36027526855472,506.0,160.38589477539062,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Guinean forest-savanna,44
500,1245,12.63562509302112,-14.0625,26.99060495944186,204.79394146992755,1211.6888901335553,131.2711986086407,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1246,12.63562509302112,-8.4375,27.244921337102696,253.63690446967155,905.4836885813373,124.14448743732049,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1247,12.63562509302112,-2.8125,27.86022267384049,248.15194417762166,717.1922597663633,122.04590385071545,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1248,12.63562509302112,2.8125,28.541256311013065,263.09836964708893,656.099427593572,127.2477380964817,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1249,12.63562509302112,8.4375,26.873380822357927,305.1557388717341,598.2567998288048,142.1054097115155,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1250,12.63562509302112,14.0625,28.08730703808393,321.1419250837551,411.44084844983115,148.05808307909868,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1251,12.63562509302112,19.6875,28.33521008723464,260.16071291882355,515.1717809087153,142.6936561458163,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1252,12.63562509302112,25.3125,26.104588718376547,287.13784641336406,406.54972469467907,144.96305271276893,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1253,12.63562509302112,30.9375,27.72280051908942,255.3563770502341,413.98015231290117,136.66610813978244,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1254,12.63562509302112,36.5625,24.017848595665303,172.6421048135326,860.3999247574369,121.58844185823142,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",East Sudanian savanna,43
500,1255,12.63562509302112,42.1875,26.054059894780917,277.9148446780033,316.39860682348035,63.799265133347745,Afrotropic,Deserts & Xeric Shrublands,Djibouti xeric shrublands,92
500,1256,12.63562509302112,47.8125,25.26755067301709,330.7372499768485,109.02706768414394,62.60577084825999,Afrotropic,Deserts & Xeric Shrublands,Somali montane xeric woodlands,106
500,1257,12.63562509302112,53.4375,24.939285196161958,168.14565355797387,74.47070401708108,84.81839832719741,Afrotropic,Deserts & Xeric Shrublands,Somali montane xeric woodlands,106
500,1261,12.63562509302112,75.9375,25.092367232711574,198.5747609951361,1467.0897838001715,98.54002402997942,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,South Deccan Plateau dry deciduous forests,298
500,1262,12.63562509302112,81.5625,27.963307610755226,276.1427598887718,983.1976733021594,84.42938484239181,Indomalayan,Deserts & Xeric Shrublands,Deccan thorn scrub forests,315
500,1264,12.63562509302112,92.8125,26.571979273508614,80.74750843739825,2842.0827013967128,77.43721450852107,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Andaman Islands rain forests,218
500,1265,12.63562509302112,98.4375,26.62527643603049,119.60963923002014,1926.7257987107926,84.34246751821122,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Tenasserim-South Thailand semi-evergreen rain forests,284
500,1266,12.63562509302112,104.0625,26.894337279581787,142.84810744905815,1724.770698947504,81.32334820184795,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Indochina dry forests,291
500,1267,12.63562509302112,109.6875,24.180857178060037,156.7227822178839,1848.5562381853056,81.91064122777468,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Southeast Indochina dry evergreen forests,299
500,1269,12.63562509302112,120.9375,26.339494326819654,92.51915782220075,2508.6114550711736,59.616028543844656,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Luzon rain forests,241
500,1270,12.63562509302112,126.5625,26.133044443773795,110.23660856897375,3038.0241868937137,38.08103188515935,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Mindanao-Eastern Visayas rain forests,247
500,1273,12.63562509302112,143.4375,26.612178000699718,57.33390437975103,2224.011522961353,52.97117897235808,Oceania,Tropical & Subtropical Dry Broadleaf Forests,Marianas tropical dry forests,637
500,1293,16.334822780685997,-104.0625,25.65072328045041,98.34869047056318,1066.4885443246715,116.24678172333557,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Southern Pacific dry forests,547
500,1294,16.334822780685997,-98.4375,22.255708348597054,136.8201513011961,1263.5303727310618,101.2245092983142,Neotropic,Tropical & Subtropical Coniferous Forests,Sierra Madre del Sur pine-oak forests,558
500,1295,16.334822780685997,-92.8125,23.666809257278633,165.65085317666296,2050.7155153061544,74.79301723142603,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Petén-Veracruz moist forests,494
500,1296,16.334822780685997,-87.1875,24.264161448272993,150.73510169034927,1931.5407444113107,57.850186543936324,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Central American Atlantic moist forests,450
500,1297,16.334822780685997,-81.5625,25.634600122240855,110.02010905334505,2821.806133901834,50.35718185463305,Neotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Miskito pine forests,573
500,1298,16.334822780685997,-75.9375,24.630647619060642,100.68874112103582,1631.1994016971046,49.21499506128853,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Jamaican moist forests,472
500,1299,16.334822780685997,-70.3125,24.12003985870834,113.20846276154064,999.1682254978717,56.82232706589772,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Hispaniolan dry forests,532
500,1300,16.334822780685997,-64.6875,24.553523765669635,128.4763956693406,1484.02543903723,45.08600717803881,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Puerto Rican moist forests,495
500,1301,16.334822780685997,-59.0625,25.617896425561106,106.67083420661716,1610.3228182370758,36.18793384542495,Neotropic,Deserts & Xeric Shrublands,Caribbean shrublands,599
500,1307,16.334822780685997,-25.3125,22.33440500564199,168.83911876698934,217.79942402317164,157.1327855734854,Afrotropic,Tropical & Subtropical Dry Broadleaf Forests,Cape Verde Islands dry forests,31
500,1308,16.334822780685997,-19.6875,25.833949482789865,185.04894726511463,443.2296686054659,160.94343978366615,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",West Sudanian savanna,62
500,1309,16.334822780685997,-14.0625,28.804740930666703,314.06707906624587,295.507024564362,145.400778144807,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1310,16.334822780685997,-8.4375,29.152535826150867,403.6789991938706,254.3950865615631,137.5305940110585,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1311,16.334822780685997,-2.8125,28.888547033323942,397.92853472954755,215.95363974936492,142.27871392317022,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1312,16.334822780685997,2.8125,29.348335271082338,409.7084997013166,201.7695137486429,148.59224351822556,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1313,16.334822780685997,8.4375,27.684198500188877,456.78380712726783,143.75730497460378,155.0959163206202,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1314,16.334822780685997,14.0625,27.362003592044122,488.3457162694986,81.27244768919483,152.0324356614197,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1315,16.334822780685997,19.6875,28.002291309070003,412.7157690381839,87.6465785246185,147.41746021914568,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1316,16.334822780685997,25.3125,24.781752681784994,457.37442945564146,110.92916369398166,167.93896512061684,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1317,16.334822780685997,30.9375,27.905813579883272,442.80951268858706,98.10626192478091,174.59605541073836,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1318,16.334822780685997,36.5625,27.675235808853614,304.2034953185973,247.95541390756125,131.19476984210786,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1319,16.334822780685997,42.1875,23.979079431037675,367.03722489310167,180.2126267891556,75.4138220489738,Afrotropic,Deserts & Xeric Shrublands,Southwest Arabian highland xeric scrub,109
500,1320,16.334822780685997,47.8125,26.876584370050285,514.7952112876369,83.02584034562707,89.48870596263063,Palearctic,Deserts & Xeric Shrublands,South Arabian plains and plateau desert,840
500,1321,16.334822780685997,53.4375,25.28033644596324,395.4271976908887,89.82325873037651,59.6429152090634,Palearctic,Deserts & Xeric Shrublands,South Arabian plains and plateau desert,840
500,1322,16.334822780685997,59.0625,26.83936309814453,370.9835968017578,101.5,46.43368339538574,Palearctic,Deserts & Xeric Shrublands,South Arabian plains and plateau desert,840
500,1324,16.334822780685997,70.3125,26.514180304577497,140.64726885527236,3577.9971645387486,151.8933701453233,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Malabar Coast moist forests,242
500,1325,16.334822780685997,75.9375,26.167206954674104,255.71288365849907,1143.0914323162965,108.32278041751944,Indomalayan,Deserts & Xeric Shrublands,Deccan thorn scrub forests,315
500,1326,16.334822780685997,81.5625,27.705839536708872,320.46304014097944,966.5661877364752,99.94571557472176,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests,290
500,1328,16.334822780685997,92.8125,26.601729694103813,189.83492091968077,2685.548290892127,110.302274956154,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Myanmar coastal rain forests,250
500,1329,16.334822780685997,98.4375,26.201135871103627,195.19678235701056,1882.4044928655892,92.13993278324331,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Kayah-Karen montane rain forests,237
500,1330,16.334822780685997,104.0625,25.85386910860913,230.87679324757346,1591.7679923936166,90.82762074421335,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Indochina dry forests,291
500,1331,16.334822780685997,109.6875,23.256276751547098,235.80325131703958,2325.0714925052507,86.50481098484315,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Southern Annamites montane rain forests,272
500,1333,16.334822780685997,120.9375,24.894693898766278,142.62507038997992,2470.4013703461246,73.48833547333771,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Luzon rain forests,241
500,1337,16.334822780685997,143.4375,26.510663986206055,128.8684539794922,1757.0,49.61483383178712,Oceania,Tropical & Subtropical Dry Broadleaf Forests,Marianas tropical dry forests,637
500,1347,20.105509787916006,-160.3125,22.746680255035766,150.9300520810083,1574.7845721700846,43.84888788189726,Oceania,Tropical & Subtropical Dry Broadleaf Forests,Hawai'i tropical dry forests,636
500,1348,20.105509787916006,-154.6875,17.368902841555563,128.85250291941523,1711.1780039639948,32.08005513915596,Oceania,Tropical & Subtropical Moist Broadleaf Forests,Hawai'i tropical moist forests,623
500,1356,20.105509787916006,-109.6875,23.534822463989258,200.4658660888672,372.0,110.01840209960938,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Islas Revillagigedo dry forests,533
500,1357,20.105509787916006,-104.0625,20.640137864980847,225.93369872330564,916.5766044008564,111.98550421336574,Neotropic,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,559
500,1358,20.105509787916006,-98.4375,19.42759937944725,231.43589628664893,1003.1411243801159,88.74341958134394,Neotropic,Tropical & Subtropical Coniferous Forests,Trans-Mexican Volcanic Belt pine-oak forests,559
500,1359,20.105509787916006,-92.8125,26.205507979035545,209.0931021178241,1418.644603318945,73.46300942043156,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Yucatán moist forests,519
500,1360,20.105509787916006,-87.1875,25.663379812688863,185.23430994133133,1135.5592347402467,60.812981634001396,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Yucatán moist forests,519
500,1361,20.105509787916006,-81.5625,25.253020615165486,196.91272131575244,1339.615550914778,67.07106486387165,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Cuban dry forests,530
500,1362,20.105509787916006,-75.9375,25.075204261045965,163.93986607567652,1363.408713039086,56.27765792565147,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Cuban dry forests,530
500,1363,20.105509787916006,-70.3125,24.113898745130577,124.76220645946448,1404.2472754537414,48.26715222728864,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Hispaniolan moist forests,468
500,1364,20.105509787916006,-64.6875,24.284208790937246,133.94866885130804,1879.9963739792067,34.75439471425461,Neotropic,Tropical & Subtropical Moist Broadleaf Forests,Puerto Rican moist forests,495
500,1372,20.105509787916006,-19.6875,21.59987603429422,208.6294192102997,26.74857538436959,56.44897273129241,Palearctic,Deserts & Xeric Shrublands,Saharan Atlantic coastal desert,839
500,1373,20.105509787916006,-14.0625,27.05694529362104,447.4331821153491,57.19520827764077,120.14001886392066,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1374,20.105509787916006,-8.4375,28.09116275270493,602.0177833671288,42.673616487503345,110.64394768658507,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1375,20.105509787916006,-2.8125,28.62670232429437,653.7215657268891,42.34145295542987,115.5508472307721,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1376,20.105509787916006,2.8125,27.330528795647037,612.0495438617924,59.8988449580474,142.7273905732653,Afrotropic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Sahelian Acacia savanna,53
500,1377,20.105509787916006,8.4375,26.574194429955437,630.894195103634,30.454270770255935,95.22144958045097,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1378,20.105509787916006,14.0625,25.91520485382327,646.5946724300311,40.65826091759172,91.74488371382208,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1379,20.105509787916006,19.6875,24.739048852345185,587.6810255726898,19.910982996166542,76.55743173574297,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1380,20.105509787916006,25.3125,23.918357267491203,593.9533694111037,12.705221402826316,97.61104014874853,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1381,20.105509787916006,30.9375,26.658285627201234,627.2112658331405,11.071638960238994,88.47305422308364,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1382,20.105509787916006,36.5625,26.581371615223382,468.7908062527826,44.35989038994888,95.0560644679634,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1383,20.105509787916006,42.1875,26.685889948546684,535.282128038172,152.8042414320389,73.78175067178881,Palearctic,Deserts & Xeric Shrublands,Red Sea-Arabian Desert shrublands,837
500,1384,20.105509787916006,47.8125,28.671882034011883,653.1234427047897,70.68458304316631,119.99570485130525,Palearctic,Deserts & Xeric Shrublands,Arabian sand desert,810
500,1385,20.105509787916006,53.4375,28.436474412446582,580.6853640060733,79.40198481692266,87.90100014890542,Palearctic,Deserts & Xeric Shrublands,Arabian sand desert,810
500,1386,20.105509787916006,59.0625,27.745654206181907,451.6845202501646,106.42437788582157,67.64424074202468,Palearctic,Deserts & Xeric Shrublands,South Arabian plains and plateau desert,840
500,1388,20.105509787916006,70.3125,26.84381185817811,307.9474538214721,1169.8934532278784,152.10090341974302,Indomalayan,Deserts & Xeric Shrublands,Aravalli west thorn scrub forests,314
500,1389,20.105509787916006,75.9375,26.322802817420886,374.8505999611277,1001.2016434996542,124.64887121751558,Indomalayan,Tropical & Subtropical Dry Broadleaf Forests,Central Deccan Plateau dry deciduous forests,290
500,1390,20.105509787916006,81.5625,26.21375625984162,422.24640918484386,1339.9407301759557,125.83462717940328,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests,228
500,1391,20.105509787916006,87.1875,26.235076591527633,371.3059298099211,1523.3280336472073,103.49047696304878,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,East Deccan moist deciduous forests,228
500,1392,20.105509787916006,92.8125,25.06330899089927,302.0280178175082,2169.3598238517247,101.49103089126733,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Irrawaddy moist deciduous forests,235
500,1393,20.105509787916006,98.4375,23.21213763172815,285.2602913677773,1360.47938398644,86.08513279303088,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Northern Indochina subtropical forests,256
500,1394,20.105509787916006,104.0625,22.048933255469294,365.4928437526733,1670.6482810043858,92.69607181532443,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Northern Indochina subtropical forests,256
500,1395,20.105509787916006,109.6875,23.11622133374947,442.9838279370259,1711.2073756283983,76.2893767984031,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,South China-Vietnam subtropical evergreen forests,268
500,1396,20.105509787916006,115.3125,22.21801249186198,516.0732727050781,2125.0,73.8809814453125,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,South China-Vietnam subtropical evergreen forests,268
500,1397,20.105509787916006,120.9375,25.207108453223906,183.59994200970615,2539.8722558800096,58.84618351853098,Indomalayan,Tropical & Subtropical Moist Broadleaf Forests,Luzon rain forests,241
500,1411,23.96948231775968,-160.3125,19.763612747192383,166.7566630045573,1889.0,37.96627998352051,Oceania,Tropical & Subtropical Moist Broadleaf Forests,Hawai'i tropical moist forests,623
500,1420,23.96948231775968,-109.6875,22.739698955091047,420.9548528177799,472.75469025451764,112.19472840064931,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Sinaloan dry forests,545
500,1421,23.96948231775968,-104.0625,17.734340634883896,352.8215332918319,595.5539035226559,95.56603889404661,Nearctic,Deserts & Xeric Shrublands,Meseta Central matorral,432
500,1422,23.96948231775968,-98.4375,20.838162484281735,408.23604614158154,629.0323574688798,69.00547023192021,Nearctic,Deserts & Xeric Shrublands,Meseta Central matorral,432
500,1424,23.96948231775968,-87.1875,25.207881927490234,205.84823608398435,1403.0,57.223350524902344,Neotropic,Mangroves,Bahamian-Antillean mangroves,612
500,1425,23.96948231775968,-81.5625,24.75502801517662,230.61831994418225,1385.9929424347524,62.25423846557336,Neotropic,Tropical & Subtropical Dry Broadleaf Forests,Cuban dry forests,530
500,1426,23.96948231775968,-75.9375,25.250113246354264,241.61592771496103,1142.686100005588,59.623693832208076,Neotropic,Mangroves,Bahamian-Antillean mangroves,612
500,1427,23.96948231775968,-70.3125,26.093490600585938,182.41831970214844,778.0,43.9664306640625,Neotropic,Mangroves,Bahamian-Antillean mangroves,612
500,1437,23.96948231775968,-14.0625,23.434021683930368,429.18842953545845,36.054744603641055,95.15847272937341,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1438,23.96948231775968,-8.4375,26.505326766922973,691.2410268930557,18.28431433398585,85.59194293747137,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1439,23.96948231775968,-2.8125,27.72886918971019,794.984176260746,10.913518496332209,65.7211288932827,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1440,23.96948231775968,2.8125,25.79340625865553,750.9260714889624,23.007947215291487,54.58148115284201,Palearctic,Deserts & Xeric Shrublands,South Sahara desert,842
500,1441,23.96948231775968,8.4375,23.394272627824094,734.495468427178,26.858912777527053,34.84494931986892,Palearctic,Deserts & Xeric Shrublands,West Saharan montane xeric woodlands,846
500,1442,23.96948231775968,14.0625,23.1267281790898,715.7285408472209,15.609320943236861,41.126857465268195,Palearctic,Deserts & Xeric Shrublands,East Sahara Desert,822
500,1443,23.96948231775968,19.6875,23.035661568134245,669.3408207656483,2.5753322379551804,30.653123416404366,Palearctic,Deserts & Xeric Shrublands,East Sahara Desert,822
500,1444,23.96948231775968,25.3125,22.566740037924387,680.929786162386,3.1830110853567115,35.9974549879112,Palearctic,Deserts & Xeric Shrublands,East Sahara Desert,822
