scale_km,cell_id,latitude,longitude,valid_samples,worldcover_10,worldcover_20,worldcover_30,worldcover_40,worldcover_50,worldcover_60,worldcover_70,worldcover_80,worldcover_90,worldcover_95,worldcover_100
100,3335,-60.31370476862773,-27.5625,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,3655,-58.898104965150154,-27.5625,121,0.0,0.0,0.0,0.0,0.0,0.0,0.024758702828332542,0.9752412971716675,0.0,0.0,0.0
100,3656,-58.898104965150154,-26.4375,344,0.0,0.0,0.0,0.0,0.0,0.00289169162004678,0.029213934471689594,0.9678943739082636,0.0,0.0,0.0
100,3975,-57.53825503275763,-27.5625,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,3976,-57.53825503275763,-26.4375,307,0.0,0.0,0.0,0.0,0.0,0.0,0.00323722043000535,0.9967627795699947,0.0,0.0,0.0
100,4258,-56.2273581486882,-69.1875,255,0.0,0.0,0.003966595794580349,0.0,0.0,0.0,0.0,0.9960334042054197,0.0,0.0,0.0
100,4259,-56.2273581486882,-68.0625,247,0.0,0.016281093827283485,0.0570046661394259,0.0,0.0,0.0,0.0,0.9267142400332906,0.0,0.0,0.0
100,4260,-56.2273581486882,-66.9375,207,0.00971821011666144,0.053260692782122365,0.03387398614236721,0.0,0.0,0.0,0.0,0.9031471109588489,0.0,0.0,0.0
100,4294,-56.2273581486882,-28.6875,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4295,-56.2273581486882,-27.5625,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4296,-56.2273581486882,-26.4375,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4574,-54.95985901255401,-73.6875,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4575,-54.95985901255401,-72.5625,214,0.009362496206117545,0.009391138942697335,0.0375588286494641,0.0,0.0,0.009362485511193976,0.0,0.9343250506905271,0.0,0.0,0.0
100,4576,-54.95985901255401,-71.4375,374,0.03494617119804116,0.008026670621115105,0.17426839034992747,0.0,0.0,0.05905918266717555,0.0349792095819423,0.6887203755817983,0.0,0.0,0.0
100,4577,-54.95985901255401,-70.3125,543,0.07416129623876921,0.005474526234268406,0.2289828863979138,0.0,0.0,0.025851261648026876,0.18183215545602782,0.4836978740249938,0.0,0.0,0.0
100,4578,-54.95985901255401,-69.1875,550,0.18422339914343577,0.007188863789816897,0.22500675161443467,0.0,0.0,0.06754686026783618,0.22471309858594107,0.28949150646706734,0.0,0.0,0.0018295201314680544
100,4579,-54.95985901255401,-68.0625,575,0.27973145119887216,0.0017130839914504946,0.22935509024895848,0.0,0.0,0.09606430407053929,0.020923851169979486,0.37221221932020015,0.0,0.0,0.0
100,4580,-54.95985901255401,-66.9375,548,0.2589985173085258,0.01084372457869943,0.30963520880809164,0.0,0.0,0.01283681178899859,0.0,0.40768573751568465,0.0,0.0,0.0
100,4581,-54.95985901255401,-65.8125,438,0.14172583547221443,0.0,0.20576382948345479,0.0,0.0,0.0022749525882069153,0.0,0.6456515500021328,0.0045838324539910795,0.0,0.0
100,4582,-54.95985901255401,-64.6875,325,0.0061582780475595775,0.033826781721675005,0.024606481113234678,0.0,0.0,0.0030734335361467754,0.0,0.932335025581384,0.0,0.0,0.0
100,4583,-54.95985901255401,-63.5625,153,0.019600508818633823,0.0,0.019592439641083457,0.0,0.0,0.0,0.0,0.9608070515402827,0.0,0.0,0.0
100,4606,-54.95985901255401,-37.6875,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4607,-54.95985901255401,-36.5625,276,0.0,0.0,0.0036409231216867045,0.0,0.0,0.07626302724774918,0.23981054520774542,0.6802855044228188,0.0,0.0,0.0
100,4608,-54.95985901255401,-35.4375,160,0.0,0.0,0.01253172791623801,0.0,0.0,0.012485405747996415,0.02504032574404825,0.9499425405917175,0.0,0.0,0.0
100,4609,-54.95985901255401,-34.3125,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4780,-54.95985901255401,158.0625,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4781,-54.95985901255401,159.1875,229,0.0,0.008771453353345776,0.021958281649587835,0.0,0.0,0.0,0.0,0.9692702649970665,0.0,0.0,0.0
100,4893,-53.73114777554956,-74.8125,54,0.018522180263317374,0.0,0.03717446319250513,0.0,0.0,0.0,0.0,0.9443033565441774,0.0,0.0,0.0
100,4894,-53.73114777554956,-73.6875,420,0.04782512617085907,0.0,0.14096513598378682,0.0,0.0,0.028722927223265107,0.004774953899303252,0.7777118567227858,0.0,0.0,0.0
100,4895,-53.73114777554956,-72.5625,552,0.1166555318483482,0.001804072348129667,0.3277623408863115,0.0,0.0,0.06544417203583759,0.06889541864269179,0.41943846423868114,0.0,0.0,0.0
100,4896,-53.73114777554956,-71.4375,528,0.35122362534759793,0.001870226299048795,0.31821954517091444,0.0019063498586828847,0.001919800754340703,0.015111038520674285,0.007553288936270555,0.30219612511247046,0.0,0.0,0.0
100,4897,-53.73114777554956,-70.3125,552,0.19089357549653607,0.0,0.25446056631285385,0.0,0.0,0.003577824224267262,0.0053689048222781855,0.5456991291440646,0.0,0.0,0.0
100,4898,-53.73114777554956,-69.1875,528,0.22758526357117972,0.0,0.6265964217255056,0.0,0.0,0.0056625464329834755,0.0,0.14015576827033144,0.0,0.0,0.0
100,4899,-53.73114777554956,-68.0625,513,0.12936502452736162,0.001975226652360392,0.6113830539905785,0.0,0.0019497675235534565,0.003929621577764626,0.0,0.2513973057283814,0.0,0.0,0.0
100,4900,-53.73114777554956,-66.9375,220,0.1403493025286671,0.0,0.176716726047573,0.0,0.0,0.0,0.0,0.68293397142376,0.0,0.0,0.0
100,4926,-53.73114777554956,-37.6875,284,0.0,0.0,0.014054091027565708,0.0,0.0,0.0527674611201866,0.07376173851395448,0.8594167093382932,0.0,0.0,0.0
100,4927,-53.73114777554956,-36.5625,225,0.0,0.0,0.017721696147565004,0.0,0.0,0.06204200986393247,0.1594254831683483,0.7563750202816469,0.0,0.0,0.004435790538507285
100,5024,-53.73114777554956,72.5625,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,5025,-53.73114777554956,73.6875,109,0.0,0.0,0.0,0.0,0.0,0.009200116275171663,0.018400232550343325,0.972399651174485,0.0,0.0,0.0
100,5101,-53.73114777554956,159.1875,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,5213,-52.53734892745435,-74.8125,416,0.052987008210396674,0.0,0.11826362059029077,0.0,0.0,0.04098651519901593,0.0,0.7877628560002966,0.0,0.0,0.0
100,5214,-52.53734892745435,-73.6875,528,0.15175488349536553,0.0,0.28085390062469634,0.0,0.0,0.06626450152347897,0.01702065742605323,0.48410605693040604,0.0,0.0,0.0
100,5215,-52.53734892745435,-72.5625,552,0.3572272119987391,0.0,0.30108593445889026,0.0,0.0,0.06139621488435716,0.05217605919053709,0.22811457946747624,0.0,0.0,0.0
100,5216,-52.53734892745435,-71.4375,528,0.19704544469337082,0.0,0.5809098340356902,0.0057237999622554905,0.0,0.009505424610659669,0.0,0.20681549669802393,0.0,0.0,0.0
100,5217,-52.53734892745435,-70.3125,552,0.0,0.0,0.7264020206753645,0.0,0.0017877998282863294,0.0018002541465754107,0.0,0.2700099253497737,0.0,0.0,0.0
100,5218,-52.53734892745435,-69.1875,528,0.0,0.005723855040136703,0.739923697606487,0.0,0.0,0.0018690634568447999,0.0,0.2505840197766182,0.0018993641199133843,0.0,0.0
100,5219,-52.53734892745435,-68.0625,280,0.0,0.003527908446976271,0.21024642798988125,0.0,0.0,0.01418930050166505,0.0,0.7720363630614775,0.0,0.0,0.0
100,5225,-52.53734892745435,-61.3125,112,0.0,0.0,0.11633954728596062,0.0,0.0,0.0,0.0,0.8836604527140394,0.0,0.0,0.0
100,5226,-52.53734892745435,-60.1875,263,0.0,0.0,0.19462854272873234,0.0,0.0,0.0,0.0,0.8053714572712677,0.0,0.0,0.0
100,5227,-52.53734892745435,-59.0625,438,0.0,0.0,0.17727088103485597,0.0,0.0,0.0,0.0,0.8227291189651439,0.0,0.0,0.0
100,5228,-52.53734892745435,-57.9375,77,0.0,0.0,0.026015506226897783,0.0,0.0,0.0,0.0,0.9739844937731023,0.0,0.0,0.0
100,5344,-52.53734892745435,72.5625,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,5345,-52.53734892745435,73.6875,159,0.0,0.01253984593562658,0.006269925355223743,0.0,0.0,0.0062626421774853586,0.07521724517982796,0.8997103413518365,0.0,0.0,0.0
100,5430,-52.53734892745435,169.3125,195,0.0,0.01538145692306618,0.015381453017034077,0.0,0.0,0.0,0.0,0.9692370900598998,0.0,0.0,0.0
100,5532,-51.37516712694704,-75.9375,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,5533,-51.37516712694704,-74.8125,529,0.11000029381357304,0.005615250755119276,0.19845639778567364,0.0,0.0,0.01326981037091299,0.0,0.6726582472747209,0.0,0.0,0.0
100,5534,-51.37516712694704,-73.6875,506,0.1463576373560447,0.0019935375151504857,0.31593142981499933,0.0,0.0,0.08087452746294155,0.18268527904675919,0.26821792403401346,0.0,0.0,0.003939664770091407
100,5535,-51.37516712694704,-72.5625,529,0.1998853537357193,0.011432952171489463,0.5375416873849637,0.0,0.0,0.09871766476303617,0.005695844614970303,0.14672649732982107,0.0,0.0,0.0
100,5536,-51.37516712694704,-71.4375,506,0.00785984514320691,0.05776731962086566,0.9304353582238234,0.0,0.0,0.0,0.0,0.003937477012103944,0.0,0.0,0.0
100,5537,-51.37516712694704,-70.3125,529,0.0,0.3063641951460391,0.6841943200261477,0.0,0.0,0.005662777167735928,0.0,0.0037787076600773557,0.0,0.0,0.0
100,5538,-51.37516712694704,-69.1875,473,0.0,0.03827957945585855,0.637779873963207,0.0,0.004207357312177668,0.010603861826458278,0.0,0.30912932744229854,0.0,0.0,0.0
100,5545,-51.37516712694704,-61.3125,409,0.0,0.0,0.03632081216390377,0.0,0.0,0.0,0.0,0.9636791878360962,0.0,0.0,0.0
100,5546,-51.37516712694704,-60.1875,425,0.0,0.0,0.3773817164212913,0.0,0.0,0.0,0.0,0.6226182835787086,0.0,0.0,0.0
100,5547,-51.37516712694704,-59.0625,433,0.0,0.0,0.4280685433185331,0.0,0.0,0.0,0.0,0.5719314566814669,0.0,0.0,0.0
100,5548,-51.37516712694704,-57.9375,348,0.0,0.0,0.29835281921636236,0.0,0.0,0.0,0.0,0.7016471807836377,0.0,0.0,0.0
100,5747,-51.37516712694704,165.9375,126,0.007954551959665332,0.0238892490742801,0.055690388725014695,0.0,0.0,0.0,0.0,0.9124658102410398,0.0,0.0,0.0
100,5852,-50.24177226281636,-75.9375,186,0.05919421794107052,0.0054253117252221275,0.010721334730433182,0.0,0.0,0.005369130439276753,0.0,0.9192900051639974,0.0,0.0,0.0
100,5853,-50.24177226281636,-74.8125,506,0.27483078624335067,0.0,0.25088946440830995,0.0,0.0,0.005952732496088494,0.003989833286317961,0.46433718356593306,0.0,0.0,0.0
100,5854,-50.24177226281636,-73.6875,484,0.12989329261765303,0.0,0.1777984062334873,0.0,0.0,0.09295265782026747,0.4672195336263619,0.1321361097022302,0.0,0.0,0.0
100,5855,-50.24177226281636,-72.5625,506,0.05896508070780284,0.003944328643071718,0.43303566194374227,0.0,0.0,0.31413372713787924,0.03356238745368494,0.1484454339292141,0.0,0.0,0.007913380184604987
100,5856,-50.24177226281636,-71.4375,484,0.0,0.1396477193981881,0.6033847347969216,0.0,0.0,0.24247756934186893,0.0,0.012437953845476036,0.0,0.0,0.0020520226175452004
100,5857,-50.24177226281636,-70.3125,506,0.0,0.4299723279891232,0.4630466264328473,0.0,0.0,0.10108852888999803,0.0,0.005892516688031365,0.0,0.0,0.0
100,5858,-50.24177226281636,-69.1875,473,0.0,0.1434991025366687,0.5374214115471708,0.0,0.0,0.1572313292423443,0.0,0.1618481566738161,0.0,0.0,0.0
100,5859,-50.24177226281636,-68.0625,309,0.0,0.01620010002510302,0.3993037372680232,0.0,0.0032380033746364162,0.022726613840819327,0.0,0.5585315454914179,0.0,0.0,0.0
100,5865,-50.24177226281636,-61.3125,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
