scale_km,cell_id,latitude,longitude,valid_samples,worldcover_10,worldcover_20,worldcover_30,worldcover_40,worldcover_50,worldcover_60,worldcover_70,worldcover_80,worldcover_90,worldcover_95,worldcover_100
100,3655,-58.898104965150154,-27.5625,32,0.0,0.0,0.0,0.0,0.0,0.0,0.062344694705629845,0.9376553052943701,0.0,0.0,0.0
100,3656,-58.898104965150154,-26.4375,88,0.0,0.0,0.0,0.0,0.0,0.0,0.03422943313912159,0.9657705668608785,0.0,0.0,0.0
100,3976,-57.53825503275763,-26.4375,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4258,-56.2273581486882,-69.1875,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4259,-56.2273581486882,-68.0625,57,0.017576578024395016,0.0,0.05291041775569947,0.0,0.0,0.0,0.0,0.9295130042199056,0.0,0.0,0.0
100,4260,-56.2273581486882,-66.9375,53,0.018976959383014726,0.05663969799728812,0.03780838627560217,0.0,0.0,0.0,0.0,0.8865749563440949,0.0,0.0,0.0
100,4295,-56.2273581486882,-27.5625,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,4575,-54.95985901255401,-72.5625,57,0.0,0.0,0.08794442614356494,0.0,0.0,0.0,0.0,0.912055573856435,0.0,0.0,0.0
100,4576,-54.95985901255401,-71.4375,99,0.030335723169319307,0.0,0.19264165004865774,0.0,0.0,0.05066748378240506,0.03048534142473873,0.6856914380209571,0.0,0.0,0.010178363553922062
100,4577,-54.95985901255401,-70.3125,135,0.09702443531064883,0.007327441794467629,0.23739004209280473,0.0,0.0,0.014857696713529813,0.1791184043046296,0.46428197978391933,0.0,0.0,0.0
100,4578,-54.95985901255401,-69.1875,156,0.14183891060633813,0.0,0.274668108209672,0.0,0.0,0.0580430214125245,0.2509118008314062,0.2680800074365373,0.0,0.0,0.006458151503521867
100,4579,-54.95985901255401,-68.0625,143,0.34438140387448113,0.0,0.25141719667923507,0.0,0.0,0.0492991908881754,0.006975746740996369,0.34792646181711195,0.0,0.0,0.0
