scale_km,cell_id,latitude,longitude,macroclimate_boundary,land_cover_boundary,ecoregion_boundary,realm_sensitivity_boundary,biome_sensitivity_boundary
500,148,-57.53825503275763,-64.6875,0.31568586574644897,0.18877643669102045,0.3333333333333333,0.3333333333333333,0.3333333333333333
500,151,-57.53825503275763,-47.8125,0.15685460579343272,,1.0,0.0,0.0
500,152,-57.53825503275763,-42.1875,0.37201786124507163,,1.0,0.0,0.0
500,153,-57.53825503275763,-36.5625,0.31242612217244914,0.05724813929594361,0.5,0.0,0.0
500,188,-57.53825503275763,160.3125,1.0961952087464881,,1.0,1.0,0.0
500,210,-51.37516712694704,-75.9375,1.0089812249464138,0.2748592177356929,1.0,0.0,0.5
500,211,-51.37516712694704,-70.3125,0.5723440822971003,0.3656377190379372,0.75,0.0,0.75
500,212,-51.37516712694704,-64.6875,0.17155484225836037,0.32835434436006394,0.75,0.0,0.75
500,213,-51.37516712694704,-59.0625,0.16696750853449552,0.18613669624844087,1.0,0.0,1.0
500,217,-51.37516712694704,-36.5625,0.037671127648187676,0.05724813929594361,0.0,0.0,0.0
500,236,-51.37516712694704,70.3125,0.24970647260238882,,0.0,0.0,0.0
500,237,-51.37516712694704,75.9375,0.24970647260238882,,0.0,0.0,0.0
500,253,-51.37516712694704,165.9375,0.3809833788722358,,1.0,0.0,1.0
500,274,-45.95137432591568,-75.9375,0.7622228600522741,0.33418407385187626,0.6666666666666666,0.0,0.3333333333333333
500,275,-45.95137432591568,-70.3125,0.48971088530282225,0.3613584394480063,0.25,0.0,0.25
500,276,-45.95137432591568,-64.6875,0.19814072701198027,0.43124320003415456,0.6666666666666666,0.0,0.3333333333333333
500,296,-45.95137432591568,47.8125,0.026834728329358713,,0.0,0.0,0.0
500,297,-45.95137432591568,53.4375,0.026834728329358713,,0.0,0.0,0.0
500,314,-45.95137432591568,149.0625,0.2683303316591049,,1.0,0.0,0.0
500,317,-45.95137432591568,165.9375,0.38387517415156736,0.28325217601254726,1.0,0.0,1.0
500,318,-45.95137432591568,171.5625,0.39731879491041167,0.27653379277995815,1.0,0.0,1.0
500,338,-41.01449966573052,-75.9375,0.6367780778836799,0.31529991066982394,0.3333333333333333,0.0,0.3333333333333333
500,339,-41.01449966573052,-70.3125,0.41927831204845545,0.3415300918635106,0.75,0.0,0.25
500,340,-41.01449966573052,-64.6875,0.318229386109416,0.4743627522099602,1.0,0.0,0.0
500,341,-41.01449966573052,-59.0625,0.20637714877429997,0.5569296516426508,0.5,0.0,0.0
500,377,-41.01449966573052,143.4375,0.6673512114372071,0.32000511340457033,1.0,0.0,0.5
500,378,-41.01449966573052,149.0625,0.3319346306479073,0.19483555681847958,1.0,0.0,0.0
500,382,-41.01449966573052,171.5625,0.41947021270620294,0.21027145399075386,1.0,0.0,1.0
500,383,-41.01449966573052,177.1875,0.27212376564526236,0.13271606452952117,0.5,0.0,0.5
500,402,-36.42357364233116,-75.9375,0.5302613203651148,0.4015060326886951,0.5,0.0,0.5
500,403,-36.42357364233116,-70.3125,0.3485030625813057,0.3814601153528343,1.0,0.0,0.5
500,404,-36.42357364233116,-64.6875,0.3276565727568729,0.3607228441226726,1.0,0.0,0.25
500,405,-36.42357364233116,-59.0625,0.2555150264449403,0.4011224987657742,0.75,0.0,0.5
500,406,-36.42357364233116,-53.4375,0.25771826955657035,0.3520439711510799,0.5,0.0,0.5
500,419,-36.42357364233116,19.6875,0.26992517733020077,0.544788995722047,1.0,0.0,1.0
500,436,-36.42357364233116,115.3125,0.33138002788043885,0.35845014885785353,1.0,0.0,0.0
500,437,-36.42357364233116,120.9375,0.3114692811742892,0.43982885538162164,1.0,0.0,0.0
500,440,-36.42357364233116,137.8125,0.3132712331459122,0.4109199186501248,0.5,0.0,0.5
500,441,-36.42357364233116,143.4375,0.3939709313317795,0.3990731613677654,0.5,0.0,0.5
500,442,-36.42357364233116,149.0625,0.20386856540054787,0.2821784401080678,1.0,0.0,0.6666666666666666
500,446,-36.42357364233116,171.5625,0.2787413211883548,0.16735003750612645,1.0,0.0,0.5
500,447,-36.42357364233116,177.1875,0.12559507796927497,0.11956662582320136,0.5,0.0,0.0
500,465,-32.0899512562803,-81.5625,0.6136492749944044,,1.0,0.0,0.0
500,467,-32.0899512562803,-70.3125,0.3211394524511735,0.36774572851742154,1.0,0.0,1.0
500,468,-32.0899512562803,-64.6875,0.3864803885857794,0.36224698548893625,0.75,0.0,0.5
500,469,-32.0899512562803,-59.0625,0.3236157270446478,0.3136969348289049,0.75,0.0,0.25
500,470,-32.0899512562803,-53.4375,0.2227962018691486,0.30226760910541894,0.25,0.0,0.25
500,471,-32.0899512562803,-47.8125,0.13885886495626676,,0.5,0.0,0.5
500,483,-32.0899512562803,19.6875,0.31340058043007574,0.3806041672504601,1.0,0.0,0.3333333333333333
500,484,-32.0899512562803,25.3125,0.2905510530279336,0.3306544860187097,1.0,0.0,0.6666666666666666
500,485,-32.0899512562803,30.9375,0.2381847115741021,0.2446587650573205,1.0,0.0,1.0
500,500,-32.0899512562803,115.3125,0.3403639295707561,0.4068367491718578,0.6666666666666666,0.0,0.0
500,501,-32.0899512562803,120.9375,0.2963947981691174,0.4755652222635631,1.0,0.0,0.5
500,502,-32.0899512562803,126.5625,0.18252787026906248,0.38452254197551206,0.6666666666666666,0.0,0.3333333333333333
500,503,-32.0899512562803,132.1875,0.10648021341492979,0.3337149257846259,0.6666666666666666,0.0,0.0
500,504,-32.0899512562803,137.8125,0.19210851349349373,0.3848553113984785,1.0,0.0,0.5
500,505,-32.0899512562803,143.4375,0.25773299572098424,0.2887627575832888,0.75,0.0,0.75
500,506,-32.0899512562803,149.0625,0.2943996284483107,0.27949165214700117,1.0,0.0,1.0
500,507,-32.0899512562803,154.6875,0.3589033329088214,0.2967389310856492,0.6666666666666666,0.0,0.6666666666666666
500,508,-32.0899512562803,160.3125,0.4682066048319058,,1.0,0.0,1.0
500,529,-27.953186883381132,-81.5625,0.6136492749944044,,1.0,0.0,0.0
500,531,-27.953186883381132,-70.3125,0.2828440054631964,0.4064242498052038,1.0,0.0,1.0
500,532,-27.953186883381132,-64.6875,0.45646474868780335,0.4394158820476878,0.5,0.0,0.25
500,533,-27.953186883381132,-59.0625,0.41791245739167426,0.3592812285360356,0.75,0.0,0.25
500,534,-27.953186883381132,-53.4375,0.3016035964269921,0.2996859815974639,0.75,0.0,0.5
500,535,-27.953186883381132,-47.8125,0.26360001796019844,0.2691192490174006,1.0,0.0,0.3333333333333333
500,546,-27.953186883381132,14.0625,0.632917278682096,0.36806508134708027,1.0,0.0,0.0
500,547,-27.953186883381132,19.6875,0.39165714161316567,0.40257174383133804,1.0,0.0,0.25
500,548,-27.953186883381132,25.3125,0.2893980370781545,0.403534669137117,0.75,0.0,0.75
500,549,-27.953186883381132,30.9375,0.24286607936318474,0.3117135654465491,0.6666666666666666,0.0,0.6666666666666666
500,564,-27.953186883381132,115.3125,0.24013009999275411,0.39026272855656496,0.6666666666666666,0.0,0.6666666666666666
500,565,-27.953186883381132,120.9375,0.2663430791712242,0.34332302964505024,1.0,0.0,0.5
500,566,-27.953186883381132,126.5625,0.24120326194979821,0.2497111089144333,0.75,0.0,0.0
500,567,-27.953186883381132,132.1875,0.21833369477735842,0.32150971875615514,0.75,0.0,0.0
500,568,-27.953186883381132,137.8125,0.22996040636552198,0.4203930133799519,0.75,0.0,0.25
500,569,-27.953186883381132,143.4375,0.2830153643032315,0.2694302451830444,1.0,0.0,1.0
500,570,-27.953186883381132,149.0625,0.27553419880310775,0.2940534261745741,0.75,0.0,0.75
500,571,-27.953186883381132,154.6875,0.20441762526167054,0.31035427139161403,0.3333333333333333,0.0,0.3333333333333333
500,583,-23.96948231775968,-137.8125,,0.029362824733711945,,,
500,595,-23.96948231775968,-70.3125,0.3981934767583241,0.38216084230498854,1.0,0.0,1.0
500,596,-23.96948231775968,-64.6875,0.42702537622334563,0.392076929357535,0.5,0.0,0.25
500,597,-23.96948231775968,-59.0625,0.41733319191828167,0.369194674565148,0.75,0.0,0.25
500,598,-23.96948231775968,-53.4375,0.3839410913113688,0.2526806796529879,0.5,0.0,0.5
500,599,-23.96948231775968,-47.8125,0.3693041626536575,0.27004443170155074,0.75,0.0,0.25
500,600,-23.96948231775968,-42.1875,0.19389680156392947,0.33861833349875725,1.0,0.0,0.0
500,610,-23.96948231775968,14.0625,0.43305214312369494,0.3503004910878466,1.0,0.0,0.3333333333333333
500,611,-23.96948231775968,19.6875,0.2522393852890005,0.4190995153437063,0.75,0.0,0.25
500,612,-23.96948231775968,25.3125,0.24067677865283765,0.2967881643096257,0.75,0.0,0.75
500,613,-23.96948231775968,30.9375,0.23218172741793586,0.30458317479346614,1.0,0.0,0.75
500,614,-23.96948231775968,36.5625,0.31235157859935897,0.32593279477974646,1.0,0.0,1.0
500,615,-23.96948231775968,42.1875,0.3997224767165884,0.28351167906895686,1.0,0.0,0.6666666666666666
500,616,-23.96948231775968,47.8125,0.35567048254010747,0.19028918516036686,0.5,0.0,0.5
500,628,-23.96948231775968,115.3125,0.22123147761244047,0.333073419637902,1.0,0.0,0.3333333333333333
500,629,-23.96948231775968,120.9375,0.3131573163874508,0.24813699527235644,0.75,0.0,0.0
500,630,-23.96948231775968,126.5625,0.3359319330152385,0.20617530944535836,1.0,0.0,0.0
500,631,-23.96948231775968,132.1875,0.3519237734098788,0.22311302467240895,1.0,0.0,0.0
500,632,-23.96948231775968,137.8125,0.33408729376614066,0.2718893598259698,0.75,0.0,0.5
500,633,-23.96948231775968,143.4375,0.3524901718202992,0.2719112633638215,0.75,0.0,0.5
500,634,-23.96948231775968,149.0625,0.32220277177102186,0.37959319885405945,0.5,0.0,0.25
500,635,-23.96948231775968,154.6875,0.19412239830578115,0.42988566321567684,0.5,0.0,0.5
500,637,-23.96948231775968,165.9375,0.16280510014634064,0.08739105046234612,0.0,0.0,0.0
500,640,-20.105509787916006,-177.1875,0.31379317870188494,0.07120022391326752,0.6666666666666666,0.0,0.0
500,641,-20.105509787916006,-171.5625,0.15658954169986194,0.061616495013804735,0.0,0.0,0.0
500,646,-20.105509787916006,-143.4375,,0.020384257417446247,,,
500,647,-20.105509787916006,-137.8125,,0.029362824733711945,,,
500,659,-20.105509787916006,-70.3125,0.5101526686817843,0.41640968977688014,1.0,0.0,0.6666666666666666
500,660,-20.105509787916006,-64.6875,0.543086563761606,0.41887993247099264,0.5,0.0,0.5
500,661,-20.105509787916006,-59.0625,0.38482534519689016,0.3404539698385213,0.75,0.0,0.25
500,662,-20.105509787916006,-53.4375,0.34764770644219245,0.22130202639702962,0.5,0.0,0.25
500,663,-20.105509787916006,-47.8125,0.24584981117020194,0.25662964254634446,0.5,0.0,0.5
500,664,-20.105509787916006,-42.1875,0.16542922765909585,0.32104431161475905,0.6666666666666666,0.0,0.3333333333333333
500,674,-20.105509787916006,14.0625,0.230062457154982,0.35536416459137193,0.6666666666666666,0.0,0.3333333333333333
500,675,-20.105509787916006,19.6875,0.17083602143752002,0.3571566689083292,1.0,0.0,0.25
500,676,-20.105509787916006,25.3125,0.20429438117271292,0.2833389364183668,1.0,0.0,0.25
500,677,-20.105509787916006,30.9375,0.2562921935320457,0.25947270329456995,0.5,0.0,0.0
500,678,-20.105509787916006,36.5625,0.2849919995302923,0.2860753902754935,0.5,0.0,0.5
500,679,-20.105509787916006,42.1875,0.4224840518587598,0.19801377199043335,1.0,0.0,0.75
500,680,-20.105509787916006,47.8125,0.4411244540380955,0.31533981075414486,0.75,0.0,0.5
500,681,-20.105509787916006,53.4375,0.4030398418462022,0.3803899445894069,0.5,0.0,0.0
500,682,-20.105509787916006,59.0625,0.13845742523991136,0.10330183886359229,0.0,0.0,0.0
500,692,-20.105509787916006,115.3125,0.27034668952645957,0.3533713395408514,1.0,0.0,0.0
500,693,-20.105509787916006,120.9375,0.3111668006607914,0.3398475123816581,0.5,0.0,0.25
500,694,-20.105509787916006,126.5625,0.2821299689348911,0.24088799189936794,0.5,0.0,0.25
500,695,-20.105509787916006,132.1875,0.29248384370719205,0.21596326393024048,0.75,0.0,0.5
500,696,-20.105509787916006,137.8125,0.28552603521752346,0.29147169019321506,0.75,0.0,0.5
500,697,-20.105509787916006,143.4375,0.37367971546964307,0.3682995755150311,0.5,0.0,0.0
500,698,-20.105509787916006,149.0625,0.4016393747321245,0.5015901384636109,0.5,0.0,0.0
500,699,-20.105509787916006,154.6875,,0.3243170319561615,,,
500,700,-20.105509787916006,160.3125,,0.16486580803365392,,,
500,701,-20.105509787916006,165.9375,0.4280891112941531,0.16980610731652024,0.6666666666666666,0.0,0.0
500,702,-20.105509787916006,171.5625,0.2761256650741509,0.12183095510530906,1.0,0.5,0.0
500,703,-20.105509787916006,177.1875,0.24119532812911004,0.1313908106549425,0.6666666666666666,0.3333333333333333,0.0
500,704,-16.334822780685997,-177.1875,0.24041029090916938,0.19912961226015824,0.5,0.0,0.0
500,709,-16.334822780685997,-149.0625,0.2193435534845439,0.1116892976566442,1.0,0.0,0.0
500,710,-16.334822780685997,-143.4375,0.2193435534845439,0.044833559286335097,1.0,0.0,0.0
500,711,-16.334822780685997,-137.8125,,0.020384257417446247,,,
500,722,-16.334822780685997,-75.9375,0.37495217441772877,0.3874793487866587,1.0,0.0,1.0
500,723,-16.334822780685997,-70.3125,0.6627335121127845,0.45573283986447716,1.0,0.0,0.75
500,724,-16.334822780685997,-64.6875,0.5275668500257179,0.33449192191705,0.75,0.0,0.75
500,725,-16.334822780685997,-59.0625,0.28087520092234786,0.23046837892176272,0.75,0.0,0.75
500,726,-16.334822780685997,-53.4375,0.20864615567601047,0.18998613212118215,0.5,0.0,0.5
500,727,-16.334822780685997,-47.8125,0.1714604063302559,0.20973159644483988,0.25,0.0,0.25
500,728,-16.334822780685997,-42.1875,0.41150191313422135,0.34603258895349487,0.75,0.0,0.5
500,729,-16.334822780685997,-36.5625,0.6910012989903707,0.47680567226371373,1.0,0.0,0.5
500,738,-16.334822780685997,14.0625,0.2587050593993385,0.3256901300911282,0.6666666666666666,0.0,0.0
500,739,-16.334822780685997,19.6875,0.20496648649266525,0.34525274908701165,1.0,0.0,0.0
500,740,-16.334822780685997,25.3125,0.18307511418636907,0.31787856523438307,0.75,0.0,0.0
500,741,-16.334822780685997,30.9375,0.24027463620412864,0.18919841756894032,0.25,0.0,0.0
500,742,-16.334822780685997,36.5625,0.27346043923142305,0.26104750904517776,0.25,0.0,0.25
500,743,-16.334822780685997,42.1875,0.2271899850776704,0.2417388150345745,0.75,0.0,0.75
500,744,-16.334822780685997,47.8125,0.24499887534252504,0.2505421232023097,0.6666666666666666,0.0,0.6666666666666666
500,757,-16.334822780685997,120.9375,0.3303522577497203,0.4586996825335857,0.5,0.0,0.5
500,758,-16.334822780685997,126.5625,0.21087036908173787,0.37826669522535256,0.5,0.0,0.25
500,759,-16.334822780685997,132.1875,0.20565308192202822,0.34769015408678716,1.0,0.0,0.25
500,760,-16.334822780685997,137.8125,0.21920234731096894,0.3662626610466563,0.75,0.0,0.0
500,761,-16.334822780685997,143.4375,0.3072094603298012,0.42896814671695704,0.6666666666666666,0.0,0.0
500,762,-16.334822780685997,149.0625,,0.6869623064312784,,,
500,765,-16.334822780685997,165.9375,0.6027146374583126,0.1231300845470844,0.5,0.0,0.0
500,767,-16.334822780685997,177.1875,0.0906616661242308,0.28773151988891865,0.0,0.0,0.0
500,786,-12.63562509302112,-75.9375,0.6189614099577851,0.3844958169079329,1.0,0.0,0.3333333333333333
500,787,-12.63562509302112,-70.3125,0.568058398074828,0.3452145604597459,0.75,0.0,0.25
500,788,-12.63562509302112,-64.6875,0.24561281319196548,0.2140220037251816,0.75,0.0,0.5
500,789,-12.63562509302112,-59.0625,0.2330351504493196,0.22974180207727324,1.0,0.0,1.0
500,790,-12.63562509302112,-53.4375,0.18446751221640523,0.20659196659491308,0.75,0.0,0.75
500,791,-12.63562509302112,-47.8125,0.21159543482557255,0.16381878259448845,0.5,0.0,0.5
500,792,-12.63562509302112,-42.1875,0.3520437321738563,0.2647020207198467,0.5,0.0,0.5
500,793,-12.63562509302112,-36.5625,0.5269226907144032,0.3852430247375778,0.3333333333333333,0.0,0.3333333333333333
500,802,-12.63562509302112,14.0625,0.20502002939539743,0.369950579621096,0.6666666666666666,0.0,0.0
500,803,-12.63562509302112,19.6875,0.23770535046945132,0.2888191746325733,0.5,0.0,0.0
500,804,-12.63562509302112,25.3125,0.2540298370715497,0.2577930404385972,0.5,0.0,0.0
500,805,-12.63562509302112,30.9375,0.19634118471311857,0.22485852989895191,0.5,0.0,0.0
500,806,-12.63562509302112,36.5625,0.19897351413375552,0.19142844728865013,0.5,0.0,0.25
500,807,-12.63562509302112,42.1875,0.239176453295146,0.2367852286533617,0.5,0.0,0.5
500,808,-12.63562509302112,47.8125,0.37477981948967587,0.3325640914263892,0.6666666666666666,0.0,0.6666666666666666
500,821,-12.63562509302112,120.9375,,0.34255547801812597,,,
500,822,-12.63562509302112,126.5625,0.35770436645916504,0.34191013459767383,0.6666666666666666,0.0,0.3333333333333333
500,823,-12.63562509302112,132.1875,0.3662332795579965,0.38727457624039624,0.75,0.0,0.25
500,824,-12.63562509302112,137.8125,0.42348800335891046,0.2550681359012184,0.75,0.0,0.25
500,825,-12.63562509302112,143.4375,0.632262904785417,0.17579503409881594,1.0,0.0,0.3333333333333333
500,827,-12.63562509302112,154.6875,0.4498849235438604,0.050655369720085344,1.0,0.0,0.0
500,828,-12.63562509302112,160.3125,0.25511670302369455,0.06830152329726648,0.6666666666666666,0.0,0.0
500,829,-12.63562509302112,165.9375,0.3907316705975685,0.07404557796704898,0.3333333333333333,0.0,0.0
500,849,-8.989299345162808,-81.5625,0.7259620409343308,0.4997117801277623,1.0,0.0,1.0
500,850,-8.989299345162808,-75.9375,0.678440107061101,0.3942170192581039,1.0,0.0,0.25
500,851,-8.989299345162808,-70.3125,0.290269986918295,0.2219973927910075,0.5,0.0,0.0
500,852,-8.989299345162808,-64.6875,0.23691218775423303,0.18012367403122687,0.5,0.0,0.0
500,853,-8.989299345162808,-59.0625,0.16211915685093803,0.17433526468161487,0.5,0.0,0.25
500,854,-8.989299345162808,-53.4375,0.18749074818621017,0.238022975319733,0.75,0.0,0.25
500,855,-8.989299345162808,-47.8125,0.2638375376585293,0.2802454539707603,0.5,0.0,0.5
500,856,-8.989299345162808,-42.1875,0.33029869315433846,0.2939892114633523,0.25,0.0,0.25
500,857,-8.989299345162808,-36.5625,0.44628373669741545,0.26702382010873715,0.0,0.0,0.0
500,866,-8.989299345162808,14.0625,0.2472006193080888,0.23485501478934223,1.0,0.0,0.0
500,867,-8.989299345162808,19.6875,0.30184006330700575,0.13926409598653883,0.75,0.0,0.0
500,868,-8.989299345162808,25.3125,0.2954232016266812,0.16457193239874238,0.5,0.0,0.0
500,869,-8.989299345162808,30.9375,0.2059645248602957,0.16032895973542582,0.25,0.0,0.0
500,870,-8.989299345162808,36.5625,0.18824344454846065,0.2544586041079705,0.75,0.0,0.25
500,871,-8.989299345162808,42.1875,0.22046406192842413,0.3335442493481968,0.75,0.0,0.5
500,872,-8.989299345162808,47.8125,0.2903611066689247,0.43728134704574406,1.0,0.0,1.0
500,882,-8.989299345162808,104.0625,0.4251157913909872,,1.0,0.0,0.0
500,883,-8.989299345162808,109.6875,0.3940454053627045,0.23065437263023914,0.6666666666666666,0.0,0.0
500,884,-8.989299345162808,115.3125,0.3233653479210741,0.20958937460989283,0.3333333333333333,0.3333333333333333,0.3333333333333333
500,885,-8.989299345162808,120.9375,0.32614622326086823,0.16335932549619936,1.0,0.3333333333333333,0.6666666666666666
500,886,-8.989299345162808,126.5625,0.4397248036227197,0.16386091888290005,1.0,0.0,0.75
500,887,-8.989299345162808,132.1875,0.5301930559458337,0.2724396483461318,1.0,0.0,0.5
500,888,-8.989299345162808,137.8125,0.6769692264011204,0.28796303355166897,0.75,0.0,0.25
500,889,-8.989299345162808,143.4375,0.6259907417996664,0.19442509107923484,0.75,0.0,0.25
500,890,-8.989299345162808,149.0625,0.4199834632568607,0.16483168338685783,1.0,0.0,0.0
500,891,-8.989299345162808,154.6875,0.44349408520125266,0.15258632157711682,0.5,0.0,0.0
500,892,-8.989299345162808,160.3125,0.327449186545052,0.17262486160450757,0.3333333333333333,0.0,0.0
500,893,-8.989299345162808,165.9375,0.5385663513718799,0.09715849557222514,0.5,0.0,0.0
500,913,-5.379378991112074,-81.5625,0.8187619097489834,0.4152087594182583,1.0,0.0,0.6666666666666666
500,914,-5.379378991112074,-75.9375,0.7812010721278287,0.2719179840428771,0.75,0.0,0.25
500,915,-5.379378991112074,-70.3125,0.34878179924004976,0.10455469012120658,0.75,0.0,0.0
500,916,-5.379378991112074,-64.6875,0.2538358194667912,0.10840843826503734,1.0,0.0,0.0
500,917,-5.379378991112074,-59.0625,0.2151632291891462,0.12422225408711163,0.75,0.0,0.0
500,918,-5.379378991112074,-53.4375,0.19517891686473204,0.20397504202766953,1.0,0.0,0.25
500,919,-5.379378991112074,-47.8125,0.30518643284118263,0.30508133591917697,0.75,0.0,0.75
500,920,-5.379378991112074,-42.1875,0.2886391532293762,0.36521313509809333,0.5,0.0,0.25
500,921,-5.379378991112074,-36.5625,0.31496269904795654,0.2648213251172531,0.0,0.0,0.0
500,929,-5.379378991112074,8.4375,0.19959746650061744,,0.5,0.0,0.5
500,930,-5.379378991112074,14.0625,0.2787132533514377,0.17394211681833419,0.75,0.0,0.25
500,931,-5.379378991112074,19.6875,0.29951342901054784,0.18658804611374802,0.75,0.0,0.25
500,932,-5.379378991112074,25.3125,0.3653457337957025,0.23401781161452356,0.75,0.0,0.25
500,933,-5.379378991112074,30.9375,0.3572398648028893,0.23054739491514847,0.75,0.0,0.25
500,934,-5.379378991112074,36.5625,0.25070015384186206,0.32973964210822443,1.0,0.0,0.25
500,935,-5.379378991112074,42.1875,0.34754528191992423,0.46612828741942985,1.0,0.0,0.6666666666666666
500,946,-5.379378991112074,104.0625,0.2998370660285761,0.18987167270801192,0.6666666666666666,0.0,0.0
500,947,-5.379378991112074,109.6875,0.3852859963973376,0.27892859435782447,1.0,0.0,0.0
500,948,-5.379378991112074,115.3125,0.3089714426353229,0.29396769062189015,0.75,0.25,0.0
500,949,-5.379378991112074,120.9375,0.29036864092600817,0.17929555863106905,1.0,0.25,0.25
500,950,-5.379378991112074,126.5625,0.35365882262509984,0.20187128308199723,1.0,0.0,0.25
500,951,-5.379378991112074,132.1875,0.4869070429655483,0.24269639744672555,0.75,0.0,0.0
500,952,-5.379378991112074,137.8125,0.49973871570385203,0.3082345489196635,0.75,0.0,0.0
500,953,-5.379378991112074,143.4375,0.3433682684058182,0.36004533814343276,0.75,0.0,0.0
500,954,-5.379378991112074,149.0625,0.22677212278162248,0.2261385765827577,0.75,0.0,0.0
500,955,-5.379378991112074,154.6875,0.19945921764074237,0.20159660338435798,0.6666666666666666,0.0,0.0
500,956,-5.379378991112074,160.3125,,0.3211722818466034,,,
500,975,-1.7907846593289494,-92.8125,0.16020918759892527,0.23843638472353948,0.0,0.0,0.0
500,976,-1.7907846593289494,-87.1875,0.3413284430377196,0.43781137637736167,0.5,0.0,0.5
500,977,-1.7907846593289494,-81.5625,0.8140068113801538,0.4261591819343617,1.0,0.0,0.75
500,978,-1.7907846593289494,-75.9375,0.6070959010717482,0.21958276325842851,0.75,0.0,0.25
500,979,-1.7907846593289494,-70.3125,0.27387413432795754,0.10279292473715879,1.0,0.0,0.0
500,980,-1.7907846593289494,-64.6875,0.2848419909303761,0.07520322005166938,1.0,0.0,0.0
