scale_km,cell_id,latitude,longitude,bio1,bio4,bio12,bio15,realm,biome,ecoregion,dominant_eco_id
100,18,-83.59079602178315,-159.1875,-35.87651280414814,1086.8649896887996,109.42920324900966,96.0769724470019,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,19,-83.59079602178315,-158.0625,-36.90090715039263,1071.5942085713389,111.28462895493531,94.44665288483617,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,20,-83.59079602178315,-156.9375,-36.62350090183319,1065.0368083433968,115.05681665891326,93.47291907970164,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,21,-83.59079602178315,-155.8125,-30.478157609231776,1059.9945199622673,148.16038313563396,86.03411713113981,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,22,-83.59079602178315,-154.6875,-35.63530824943965,1066.7271382471552,122.74699597483267,92.29131645671711,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,23,-83.59079602178315,-153.5625,-34.38139035730967,1075.2238352215547,128.34628620563896,92.6600715414844,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,24,-83.59079602178315,-152.4375,-35.42022400266569,1081.4121227324142,124.74518569749684,92.98038796643259,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,25,-83.59079602178315,-151.3125,-30.826691506853535,1068.9536470540593,156.34912849431765,87.30968784336824,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,26,-83.59079602178315,-150.1875,-30.704511236085995,1063.096597693065,161.24799602457415,84.58238011517453,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,27,-83.59079602178315,-149.0625,-31.517119648021996,1055.3097161582386,161.88025320489334,86.20917498357684,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,28,-83.59079602178315,-147.9375,-36.52116380531298,1079.4068549397562,133.93580659000568,88.18798698152311,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,29,-83.59079602178315,-146.8125,-36.25648342097286,1060.8772597828186,142.0812149849479,88.72075908752342,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,30,-83.59079602178315,-145.6875,-33.328417362820055,1062.0700985399408,158.68057921705667,86.74616765221111,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,31,-83.59079602178315,-144.5625,-38.259155725439,1042.5940443416391,137.36179831058982,90.60768411707036,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,36,-83.59079602178315,-138.9375,-33.22846187770716,1023.4641902915208,184.1909882435464,82.47692134000803,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,37,-83.59079602178315,-137.8125,-36.17454147338867,1009.4393310546875,173.0,82.39524841308594,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,38,-83.59079602178315,-136.6875,-35.492042541503906,1008.4884033203125,177.0,82.38969421386719,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,39,-83.59079602178315,-135.5625,-32.33408813123279,1000.5651803288328,199.19199284845982,81.00321059662414,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,40,-83.59079602178315,-134.4375,-29.136125564575195,999.9953002929686,222.99999999999997,76.50155639648438,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,41,-83.59079602178315,-133.3125,-33.1499731266517,988.6911866659237,194.29089652576667,79.91022575383987,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,42,-83.59079602178315,-132.1875,-33.18859124068273,984.6409523205122,194.19056259270562,79.93196522017618,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,43,-83.59079602178315,-131.0625,-33.135557043040585,970.0349260258896,196.11340375790624,79.1847247316059,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,44,-83.59079602178315,-129.9375,-33.708438962035224,947.8287761208995,195.038146956158,80.3651302041242,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,45,-83.59079602178315,-128.8125,-36.67769143129837,918.8537579577594,189.82937777122623,81.8440381467917,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,46,-83.59079602178315,-127.6875,-36.14266777038575,917.6557922363279,189.5,81.97167587280273,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,47,-83.59079602178315,-126.5625,-31.562425737340124,910.0006396969025,219.13965034683338,76.64325623980115,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,48,-83.59079602178315,-125.4375,-31.612004757017264,887.082983639181,229.03182669024204,74.01722884107791,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,49,-83.59079602178315,-124.3125,-30.37804126739502,865.9596862792969,232.99999999999997,74.85034942626953,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,56,-83.59079602178315,-116.4375,-25.49049472808838,671.5701599121094,270.0,68.14168548583984,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,57,-83.59079602178315,-115.3125,-25.851604461669922,661.7128295898438,272.0,66.18219757080078,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,78,-83.59079602178315,-91.6875,-36.70970916748047,870.9019775390625,175.0,81.05345916748047,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,100,-83.59079602178315,-66.9375,-28.937177658081055,973.0123901367188,18.0,79.08568572998047,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,101,-83.59079602178315,-65.8125,-28.1819895133094,974.6714395339083,18.131403515670716,80.2864407902342,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,102,-83.59079602178315,-64.6875,-31.116921085326627,974.28197092949,13.032170603282482,72.83824173020989,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,103,-83.59079602178315,-63.5625,-25.978337470416868,986.7207238469198,14.175100775853752,75.71517838141915,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,104,-83.59079602178315,-62.4375,-27.622478485107422,999.6229858398438,11.0,64.7015151977539,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,107,-83.59079602178315,-59.0625,-25.88683319091797,1009.5182495117188,11.0,71.94544219970703,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,108,-83.59079602178315,-57.9375,-26.633528799915872,1021.8979253094193,9.103462545675333,65.81110417532335,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,109,-83.59079602178315,-56.8125,-27.866606178243618,1028.2394327161544,6.441880830040022,62.310950637308295,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,110,-83.59079602178315,-55.6875,-29.925160521931765,1025.0856064853817,4.207518088929737,54.9670837895417,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,111,-83.59079602178315,-54.5625,-30.417589823404946,1025.5856119791667,5.0,55.042147318522126,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,112,-83.59079602178315,-53.4375,-27.311302185058594,1015.2479248046876,9.0,69.45320129394531,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,113,-83.59079602178315,-52.3125,-28.2781982421875,1009.5415242513022,7.333333333333334,61.64010874430338,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,114,-83.59079602178315,-51.1875,-32.47673797607422,1022.1734008789062,4.0,48.85042190551758,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,115,-83.59079602178315,-50.0625,-31.187728881835938,1018.6534118652345,5.5,65.10991859436035,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,117,-83.59079602178315,-47.8125,-26.75097370147705,1011.7601623535156,11.5,71.32806015014648,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,297,-83.59079602178315,154.6875,-33.95200050039579,894.2587146273685,24.579290892537184,136.2788073647258,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,298,-83.59079602178315,155.8125,-33.46903570864191,900.3194263262606,26.645025991216798,123.44283000083279,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,299,-83.59079602178315,156.9375,-34.91500706902129,908.571944065667,25.746201500258554,118.61360811977615,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,300,-83.59079602178315,158.0625,-34.20815281543724,876.9109482270301,33.77339933878,106.32624007025507,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,301,-83.59079602178315,159.1875,-30.72145366916879,878.2098099988847,37.41127807694216,98.87215280870392,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,302,-83.59079602178315,160.3125,-30.489153737385006,879.6181313409893,39.33198820798617,101.42875591385162,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,303,-83.59079602178315,161.4375,-34.14727561891609,883.4321448178086,36.48701210630269,104.86739103360233,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,304,-83.59079602178315,162.5625,-33.68506983267086,894.4825779723293,34.36790914411167,113.92139091388613,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,305,-83.59079602178315,163.6875,-32.26022049150381,898.4611313898496,40.121571794441266,105.85913080335895,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,306,-83.59079602178315,164.8125,-34.49379222582015,913.810752453072,34.27453210583955,113.38309856610509,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,307,-83.59079602178315,165.9375,-36.277709053501304,896.9299414207578,35.27337768061768,123.54689044938775,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,308,-83.59079602178315,167.0625,-37.683981486501715,922.6663989883856,29.91331624877912,121.01932824186622,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,309,-83.59079602178315,168.1875,-36.445648890637564,902.5777789308651,37.67828396864283,113.88956767187919,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,310,-83.59079602178315,169.3125,-37.37148931455457,946.9553278710256,23.803976621990238,129.8190629876654,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,311,-83.59079602178315,170.4375,-33.633782601199286,946.054785236668,34.2228097231908,106.57010695033546,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,312,-83.59079602178315,171.5625,-39.59179464788764,969.0762127007729,21.28785451684268,136.0936579160343,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,313,-83.59079602178315,172.6875,-38.976499249808874,964.3583723360144,23.88427807416979,128.0738350537369,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,314,-83.59079602178315,173.8125,-29.834402457154507,962.5067599167902,34.02754910814526,89.28581845261105,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,315,-83.59079602178315,174.9375,-42.86859886600163,975.5787752393635,18.417196946475347,144.04138488440097,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,316,-83.59079602178315,176.0625,-35.330196380615234,977.4375610351562,23.0,116.4598388671875,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,317,-83.59079602178315,177.1875,-36.31209330248083,1007.6563718324733,19.49195734917938,115.01947058398567,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,318,-83.59079602178315,178.3125,-33.2227509351549,1020.3398862109859,18.673777562649388,108.2451618321064,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,319,-83.59079602178315,179.4375,-39.20315551757813,1017.20556640625,14.0,134.6802978515625,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,351,-78.88731008331446,-144.5625,-19.63094711303711,812.0362548828124,383.0,60.68292236328126,Antarctica,Tundra,Marie Byrd Land tundra,124
100,353,-78.88731008331446,-142.3125,-23.05962562561035,777.9942016601562,376.0,58.3892822265625,Antarctica,Tundra,Marie Byrd Land tundra,124
100,402,-78.88731008331446,-87.1875,-28.259729385375977,767.7694702148436,406.0,60.786266326904304,Antarctica,Tundra,Ellsworth Mountains tundra,122
100,403,-78.88731008331446,-86.0625,-33.53124712109988,773.4547517568034,343.6460781204807,63.854476745342296,Antarctica,Tundra,Ellsworth Mountains tundra,122
100,404,-78.88731008331446,-84.9375,-29.979797555063435,794.5884858324896,331.5068022749719,63.63801900089856,Antarctica,Tundra,Ellsworth Mountains tundra,122
100,405,-78.88731008331446,-83.8125,-25.57832246805559,813.0779422681154,334.36380496799444,62.687695417568314,Antarctica,Tundra,Ellsworth Mountains tundra,122
100,406,-78.88731008331446,-82.6875,-25.36304472271345,812.4252004935692,296.118555706466,65.30347149109896,Antarctica,Tundra,Ellsworth Mountains tundra,122
100,407,-78.88731008331446,-81.5625,-24.94434085858979,815.5828770731058,264.86926709696695,67.14142638523194,Antarctica,Tundra,Ellsworth Mountains tundra,122
100,453,-78.88731008331446,-29.8125,-23.91314991896116,924.4464191115945,69.37788513276372,107.83791434684159,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,454,-78.88731008331446,-28.6875,-26.222312927246097,911.4885864257812,61.0,107.78401184082031,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,455,-78.88731008331446,-27.5625,-27.370031356811527,917.8352661132812,60.00000000000001,109.86676788330078,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,457,-78.88731008331446,-25.3125,-23.428730010986328,882.8274536132814,85.0,109.95177459716795,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,459,-78.88731008331446,-23.0625,-26.391771316528324,875.7451171875,78.0,109.58139038085938,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,618,-78.88731008331446,155.8125,-31.150118405561503,840.2223862891383,45.52047756493548,100.75457420152422,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,619,-78.88731008331446,156.9375,-28.73565511406548,836.2661580544158,50.91597419332602,89.22069508948518,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,620,-78.88731008331446,158.0625,-29.879800250805378,811.9058292964831,50.7331872051734,89.25256984127776,Antarctica,Tundra,Transantarctic Mountains tundra,134
100,621,-78.88731008331446,159.1875,-25.786029528389097,807.6905507907665,61.72136081955693,76.64218673465547,Antarctica,Tundra,South Victoria Land tundra,132
100,622,-78.88731008331446,160.3125,-27.40043898643073,759.1844158324492,65.82390875589226,59.9489632178072,Antarctica,Tundra,South Victoria Land tundra,132
100,623,-78.88731008331446,161.4375,-24.272645322391206,769.692176326606,82.71261198063769,50.119736181450584,Antarctica,Tundra,South Victoria Land tundra,132
100,624,-78.88731008331446,162.5625,-25.087807199048967,769.1207733003697,84.62670646627228,55.73752793562717,Antarctica,Tundra,South Victoria Land tundra,132
100,625,-78.88731008331446,163.6875,-21.134975758538374,830.7716718330639,104.18292301838763,52.20718685617652,Antarctica,Tundra,South Victoria Land tundra,132
100,626,-78.88731008331446,164.8125,-21.272463673620994,835.7101770524059,112.73094476808919,51.51978399757847,Antarctica,Tundra,South Victoria Land tundra,132
100,627,-78.88731008331446,165.9375,-14.089214898660682,607.3415606202916,167.36293293256847,47.95780650433599,Antarctica,Tundra,South Victoria Land tundra,132
100,628,-78.88731008331446,167.0625,-21.325928625163407,792.4925317071624,136.4471706803661,51.47495191798635,Antarctica,Tundra,South Victoria Land tundra,132
100,670,-75.63848843708344,-145.6875,-18.416041928212902,793.6768275607162,420.66876413092103,56.54503134227249,Antarctica,Tundra,Marie Byrd Land tundra,124
100,671,-75.63848843708344,-144.5625,-20.915281295776367,786.293701171875,395.0,56.538631439208984,Antarctica,Tundra,Marie Byrd Land tundra,124
100,672,-75.63848843708344,-143.4375,-21.975635528564453,758.1223754882812,397.0,56.74689865112305,Antarctica,Tundra,Marie Byrd Land tundra,124
100,682,-75.63848843708344,-132.1875,-28.269811630249023,675.5136108398438,434.0,53.91958236694336,Antarctica,Tundra,Marie Byrd Land tundra,124
100,687,-75.63848843708344,-126.5625,-30.910793212792505,716.9700757589814,426.3953190372457,59.95323641083025,Antarctica,Tundra,Marie Byrd Land tundra,124
100,688,-75.63848843708344,-125.4375,-31.4601879119873,721.1080322265625,412.0,57.20945358276367,Antarctica,Tundra,Marie Byrd Land tundra,124
100,699,-75.63848843708344,-113.0625,-14.554666519165039,608.690185546875,758.0,46.577396392822266,Antarctica,Tundra,Marie Byrd Land tundra,124
100,701,-75.63848843708344,-110.8125,-18.539631196816362,603.9630293828108,705.5194501060719,45.38580938558101,Antarctica,Tundra,Marie Byrd Land tundra,124
100,738,-75.63848843708344,-69.1875,-19.4207706451416,649.5132446289062,100.0,80.091552734375,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,739,-75.63848843708344,-68.0625,-19.245967179679536,663.0786144998765,89.98271402104386,83.73498521888085,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,740,-75.63848843708344,-66.9375,-19.00124379482132,685.3305898806096,71.98873105443352,86.09217075299028,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,742,-75.63848843708344,-64.6875,-21.077400738137253,717.011905587848,54.23337166578332,86.59398984784515,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,743,-75.63848843708344,-63.5625,-18.73394030476019,753.9884274242498,60.93883659216548,82.752154434733,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,789,-75.63848843708344,-11.8125,-24.38137435913086,660.07958984375,147.0,81.86473846435547,Antarctica,Tundra,Dronning Maud Land tundra,119
100,791,-75.63848843708344,-9.5625,-24.755062103271484,671.38330078125,142.0,83.8478775024414,Antarctica,Tundra,Dronning Maud Land tundra,119
100,860,-75.63848843708344,68.0625,-29.21385383605957,921.310546875,131.0,102.5549545288086,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,940,-75.63848843708344,158.0625,-28.241729736328125,727.6945190429689,65.0,61.43083190917969,Antarctica,Tundra,South Victoria Land tundra,132
100,941,-75.63848843708344,159.1875,-27.15880529350611,726.0904900079379,74.73181447291365,52.60577547038077,Antarctica,Tundra,South Victoria Land tundra,132
100,942,-75.63848843708344,160.3125,-26.514961444810314,725.5142723601934,69.6046065059266,60.06739867092422,Antarctica,Tundra,South Victoria Land tundra,132
100,943,-75.63848843708344,161.4375,-22.53256014651583,739.9196799792884,91.27209124170464,53.72306126679254,Antarctica,Tundra,South Victoria Land tundra,132
100,944,-75.63848843708344,162.5625,-21.436853244473383,736.1687553783879,103.4559058949115,56.338486093959176,Antarctica,Tundra,North Victoria Land tundra,125
100,945,-75.63848843708344,163.6875,-19.158878514668938,738.7666843482542,117.5650570915429,56.46040348877632,Antarctica,Tundra,North Victoria Land tundra,125
100,1036,-72.9892728152743,-93.9375,-18.555644989013672,617.9476318359375,858.0,44.866634368896484,Antarctica,Tundra,Ellsworth Land tundra,121
100,1060,-72.9892728152743,-66.9375,-19.387895584106445,615.5601196289062,88.0,80.4713363647461,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,1062,-72.9892728152743,-64.6875,-20.539417266845703,700.3648681640625,57.0,87.78263854980469,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,1063,-72.9892728152743,-63.5625,-20.27262016734464,715.0700457452612,57.42708316667187,85.3953876071751,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,1064,-72.9892728152743,-62.4375,-20.821706851945574,726.8505337449524,56.31889985790893,85.49767076884025,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,1065,-72.9892728152743,-61.3125,-6.885714054107666,356.03875732421875,92.0,66.07003784179688,Antarctica,Tundra,South Antarctic Peninsula tundra,130
100,1115,-72.9892728152743,-5.0625,-26.982759475708008,704.7664184570312,119.0,89.96099090576172,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1116,-72.9892728152743,-3.9375,-23.24751091003418,686.7745361328125,150.0,77.52886199951172,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1118,-72.9892728152743,-1.6875,-22.555843353271484,710.40234375,131.0,87.02137756347656,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1119,-72.9892728152743,-0.5625,-16.132593154907227,705.5576171875,176.0,85.95323181152344,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1120,-72.9892728152743,0.5625,-24.154487751135377,721.0158079372516,119.32922666241704,87.77008955338137,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1123,-72.9892728152743,3.9375,-21.359510832907933,717.2822003359951,120.00447631241124,92.84670281473471,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1124,-72.9892728152743,5.0625,-21.334156990051273,707.6090698242188,118.0,92.03927230834962,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1126,-72.9892728152743,7.3125,-23.44377025438987,690.1050682421962,96.69845079635964,100.92716344928043,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1127,-72.9892728152743,8.4375,-23.87443733215332,682.1442260742188,94.0,92.32847595214844,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1128,-72.9892728152743,9.5625,-24.01780128479004,685.6113891601562,93.0,96.37588500976562,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1139,-72.9892728152743,21.9375,-25.966594696044922,780.3065795898438,123.99999999999999,88.26203155517578,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1140,-72.9892728152743,23.0625,-26.44555327248879,793.3773256213456,137.68672984595466,76.23023053314685,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1141,-72.9892728152743,24.1875,-25.975214033173348,797.8987746402502,149.65412574950835,71.6115577644429,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1142,-72.9892728152743,25.3125,-26.27664177846134,798.0539137970937,156.34130311380684,65.55640044591854,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1143,-72.9892728152743,26.4375,-28.684464216406873,813.1596578499923,142.3534570745556,69.14356337635101,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1144,-72.9892728152743,27.5625,-24.609437942504883,816.7749633789062,223.00000000000003,36.46416091918945,Antarctica,Tundra,Dronning Maud Land tundra,119
100,1173,-72.9892728152743,60.1875,-36.14389419555664,956.2318115234376,175.0,125.40513610839844,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1174,-72.9892728152743,61.3125,-35.43030660666945,955.8591214350398,170.4854572163334,114.47485694535214,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1175,-72.9892728152743,62.4375,-32.91467730204264,952.4952189127605,167.66666666666669,104.45252990722656,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1176,-72.9892728152743,63.5625,-30.73493766784668,938.4713134765625,170.0,104.54744720458984,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1177,-72.9892728152743,64.6875,-27.12979584362476,924.7091645874185,179.84200133742345,103.25243871990386,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1178,-72.9892728152743,65.8125,-25.345187603051773,916.1374063260392,186.4872197566442,103.16062598286997,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1179,-72.9892728152743,66.9375,-22.120983091745877,884.5322019388517,207.32330200102825,97.1459878266407,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1180,-72.9892728152743,68.0625,-22.06444241495197,873.848518826537,189.96073146978762,100.91900470557896,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1181,-72.9892728152743,69.1875,-26.198510684278997,862.2045403471343,162.0428153908456,106.29759084017859,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1186,-72.9892728152743,74.8125,-29.168949127197266,780.1098022460938,101.0,106.81636047363281,Antarctica,Tundra,Prince Charles Mountains tundra,128
100,1262,-72.9892728152743,160.3125,-27.66596794128418,625.8532104492188,87.0,91.60431671142578,Antarctica,Tundra,North Victoria Land tundra,125
100,1263,-72.9892728152743,161.4375,-25.32660737529693,632.1873773771238,100.71683327289607,72.26154886280911,Antarctica,Tundra,North Victoria Land tundra,125
100,1264,-72.9892728152743,162.5625,-26.182404479714855,616.2154477935917,95.3724319819271,75.17217016045613,Antarctica,Tundra,North Victoria Land tundra,125
100,1265,-72.9892728152743,163.6875,-22.661579964603593,650.0993418602939,107.39482318033129,64.18762346700922,Antarctica,Tundra,North Victoria Land tundra,125
100,1266,-72.9892728152743,164.8125,-26.29388618469238,619.5784301757812,111.99999999999999,82.15017700195312,Antarctica,Tundra,North Victoria Land tundra,125
100,1267,-72.9892728152743,165.9375,-24.97187160331074,665.5987777279479,120.89269022645941,65.92517869460619,Antarctica,Tundra,North Victoria Land tundra,125
100,1268,-72.9892728152743,167.0625,-25.2185001373291,683.4989013671875,115.0,74.77639770507812,Antarctica,Tundra,North Victoria Land tundra,125
100,1269,-72.9892728152743,168.1875,-18.724512042528225,752.6713136594252,148.90631763011007,53.21220413260509,Antarctica,Tundra,North Victoria Land tundra,125
100,1270,-72.9892728152743,169.3125,-24.54445720110905,763.594606372386,140.01825655971876,60.13160890577223,Antarctica,Tundra,North Victoria Land tundra,125
100,1271,-72.9892728152743,170.4375,-21.76449948158062,829.1825441750238,160.0,50.0283342684882,Antarctica,Tundra,North Victoria Land tundra,125
100,1376,-70.69116931520662,-71.4375,-11.084917068481445,457.45727539062506,353.0,51.34469985961915,Antarctica,Tundra,Central South Antarctic Peninsula tundra,118
100,1377,-70.69116931520662,-70.3125,-10.912689001553815,480.61005921702275,282.9556903271135,58.42751448249504,Antarctica,Tundra,Central South Antarctic Peninsula tundra,118
100,1378,-70.69116931520662,-69.1875,-14.581146240234375,466.6248474121094,241.0,60.99170684814453,Antarctica,Tundra,Central South Antarctic Peninsula tundra,118
100,1379,-70.69116931520662,-68.0625,-8.928180206795258,528.0037877469849,198.1404170640428,63.53404955722443,Antarctica,Tundra,Central South Antarctic Peninsula tundra,118
