scale_km,cell_id,latitude,longitude,valid_samples,worldcover_10,worldcover_20,worldcover_30,worldcover_40,worldcover_50,worldcover_60,worldcover_70,worldcover_80,worldcover_90,worldcover_95,worldcover_100
250,566,-59.2464801918959,-26.71875,673,0.0,0.0,0.0,0.0,0.0,0.0014751376285406688,0.020796560517098137,0.9777283018543611,0.0,0.0,0.0
250,678,-55.9066091886325,-71.71875,857,0.042175748768312905,0.007016068446837718,0.16826343297045748,0.0,0.0,0.03745471538557996,0.0574527664150381,0.6876372680137738,0.0,0.0,0.0
250,679,-55.9066091886325,-68.90625,1920,0.14754054737593575,0.00568493347381758,0.1696608538997866,0.0,0.0,0.05160735042139043,0.10390361031552686,0.5210749437713805,0.0,0.0,0.000527760742162306
250,680,-55.9066091886325,-66.09375,1350,0.15449294673343394,0.013152687104438811,0.19959633581559982,0.0,0.0,0.005961823013427249,0.0,0.6253011445991296,0.0014950627339706108,0.0,0.0
250,681,-55.9066091886325,-63.28125,321,0.00934758073656793,0.03111496782479386,0.02801579273514132,0.0,0.0,0.0031107268987671313,0.0,0.9284109318047297,0.0,0.0,0.0
250,690,-55.9066091886325,-37.96875,176,0.0,0.0,0.0,0.0,0.0,0.01709625568399014,0.07410463218641869,0.9087991121295911,0.0,0.0,0.0
250,691,-55.9066091886325,-35.15625,472,0.0,0.0,0.006392684704630611,0.0,0.0,0.04259768368154548,0.12147936528361758,0.8295302663302063,0.0,0.0,0.0
250,694,-55.9066091886325,-26.71875,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,760,-55.9066091886325,158.90625,283,0.0,0.007105318532727344,0.01778731291914707,0.0,0.0,0.0,0.0,0.9751073685481256,0.0,0.0,0.0
250,805,-52.83271453872601,-74.53125,1950,0.08600660745673112,0.0015641944633098463,0.20095910931398686,0.0,0.0,0.04581529391012575,0.015561581231036802,0.6490434882316278,0.0,0.0,0.0010497253931817134
250,806,-52.83271453872601,-71.71875,3363,0.20327605904341403,0.0024208940304046586,0.46293930115946713,0.0011987109484253877,0.0005909947145631842,0.029668584193389302,0.02204057359033028,0.27786488232000606,0.0,0.0,0.0
250,807,-52.83271453872601,-68.90625,2764,0.08115156820833244,0.004074701923272473,0.6064629776233473,0.0,0.0011019575340085134,0.005085386297188238,0.0,0.3017567248378174,0.00036668357603359064,0.0,0.0
250,808,-52.83271453872601,-66.09375,242,0.1276493129960537,0.0,0.16072590507015147,0.0,0.0,0.0,0.0,0.7116247819337947,0.0,0.0,0.0
250,810,-52.83271453872601,-60.46875,1176,0.0,0.0,0.2894782122010822,0.0,0.0,0.0,0.0,0.7105217877989178,0.0,0.0,0.0
250,811,-52.83271453872601,-57.65625,627,0.0,0.0,0.3547702325705897,0.0,0.0,0.0,0.0,0.6452297674294103,0.0,0.0,0.0
250,818,-52.83271453872601,-37.96875,444,0.0,0.0,0.01572032656412174,0.0,0.0,0.05844091293455457,0.12562963694543924,0.7979645231928935,0.0,0.0,0.0022446003629908707
250,819,-52.83271453872601,-35.15625,102,0.0,0.0,0.009777793461603543,0.0,0.0,0.029321513033621474,0.009765926110414389,0.9511347673943606,0.0,0.0,0.0
250,857,-52.83271453872601,71.71875,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
250,858,-52.83271453872601,74.53125,268,0.0,0.0074645440679642905,0.0037322734551264417,0.0,0.0,0.007451537786787913,0.05222146901210372,0.9291301756780177,0.0,0.0,0.0
250,892,-52.83271453872601,170.15625,195,0.0,0.01538145692306618,0.015381453017034077,0.0,0.0,0.0,0.0,0.9692370900598998,0.0,0.0,0.0
250,933,-49.96262687001544,-74.53125,2981,0.1810782613941,0.001002960857592898,0.2157725794467831,0.0,0.0,0.034090026790027525,0.2027223308314049,0.3643086482396688,0.0,0.0,0.0010251924404227996
250,934,-49.96262687001544,-71.71875,3192,0.035283009429679046,0.09979719594220615,0.490731515235278,0.0,0.0,0.2805566728474478,0.01931998075301612,0.07083248829572385,0.0,0.0,0.00347913749664913
250,935,-49.96262687001544,-68.90625,2619,0.0,0.13982181002031696,0.5608851746832245,0.0,0.00038028220770634086,0.15459286836608857,0.0,0.1439340692090987,0.00038579551356492965,0.0,0.0
250,936,-49.96262687001544,-66.09375,209,0.0,0.0,0.19702611163360917,0.0,0.0,0.0,0.0,0.8029738883663909,0.0,0.0,0.0
250,938,-49.96262687001544,-60.46875,537,0.0,0.0,0.0482072527053881,0.0,0.0,0.0,0.0,0.9517927472946118,0.0,0.0,0.0
250,939,-49.96262687001544,-57.65625,209,0.0,0.0,0.10974001179885842,0.0,0.0,0.0,0.0,0.8902599882011416,0.0,0.0,0.0
250,984,-49.96262687001544,68.90625,1323,0.0015084495354890663,0.0007534529464803239,0.08350804686546727,0.0,0.0,0.1098696414344714,0.03105660995819093,0.7733037992599011,0.0,0.0,0.0
