condition_id,scope,species,n_classifiable,minor_cluster_fraction,projection_sq,u_white,u_yellow,u_orange,u_red,u_pink,u_magenta,u_purple,u_blue,u_bronze
baseline,all,Briza media,58,0.3620689655172414,0.7131696130469903,-0.7961962979885414,0.5627535590527304,0.004997890740671534,0.0025238183324586124,-0.009025846893313401,-0.0012045752691237032,-0.036578477769948846,0.06309549984114797,0.20963442995391893
baseline,all,Bryonia alba,41,0.43902439024390244,0.47212383077321335,-0.6478160443783153,0.7568135986837637,0.0006977863996330198,3.3724712421126755e-05,-0.0006666807684278239,0.0,-0.006668891209657262,-0.084960107982849,-0.017433385456568598
baseline,all,Buddleja davidii,46,0.45652173913043476,0.6891499428724494,0.7826734485069317,0.047699018053198726,-6.632973439975377e-06,-0.03271030472718149,-0.09009315114618317,-0.10449563176370018,-0.5956155206968942,-0.0753335409046886,0.06788231565195695
baseline,all,Calochortus venustus,51,0.3137254901960784,0.8446698019889194,-0.8664973178076942,0.10572883189152975,-0.0004640786671176237,0.1312504948683546,0.17121716588998584,0.038938195542341875,0.007160243923672346,-0.022519699965767213,0.43518616432469437
baseline,all,Campanula latifolia,43,0.27906976744186046,0.7448171266245112,0.8136704911146011,0.008632535090779745,4.4206707579194316e-05,1.9448209435067454e-05,-0.07684181024764365,-0.008826530512722868,-0.5351216817354525,-0.21306354593928958,0.011486887312713322
baseline,all,Campanula rapunculoides,52,0.2692307692307692,0.5218379827942076,0.6810697355674836,-0.011163184585693651,-0.0002451497022853869,0.0,0.0322714169177714,-0.004284482402919881,-0.7209480674717015,-0.0747271641719915,0.09802689584933671
baseline,all,Carduus acanthoides,57,0.2807017543859649,0.7354595082282318,0.8085430013869154,0.05638823761945239,-0.0026876862260989186,-0.001876443858367376,-0.4357460672385143,-0.38457780623587434,-0.029819552693499694,0.041533871915911826,-0.05175755466992476
baseline,all,Carlina vulgaris,41,0.4146341463414634,0.6345638672026104,0.7510371301385602,-0.13386666394943703,-0.09994737704171681,-0.021212621551680386,0.053278703332220935,-9.426593935163664e-06,0.06636180916625141,0.016858850508893977,-0.6325004040091574
baseline,all,Catharanthus roseus,62,0.45161290322580644,0.8078091183479007,0.8473798142760884,0.02598824003548387,0.014093601647807852,-0.0019393617301277527,-0.3190831312419328,-0.37277959225580387,-0.19643379053083446,-0.027775535302152776,0.030549755101471187
baseline,all,Celmisia gracilenta,69,0.13043478260869565,0.7838187778168886,-0.8347022238522555,0.33077635202857,0.06988842736712517,5.412006713606308e-05,-0.000724728574313758,0.0,-8.449025339491706e-06,4.779234554698822e-06,0.4347117227545232
baseline,all,Chelone lyonii,44,0.22727272727272727,0.7715282639067249,0.8281321761955768,0.033106647214015975,-0.0007701788825517224,-0.017126188932826896,-0.45290179329645286,-0.2852911713010879,-0.1499216955742957,-0.015145700147383704,0.05991790472500577
baseline,all,Clarkia tenella,69,0.3333333333333333,0.0005268852762833595,0.02164122149527219,0.07175005101074253,4.5902960162385325e-05,0.5321591432435068,0.1702915316226169,0.026238542280019195,-0.810488915670292,-0.11659456427441889,0.10495708733239105
baseline,all,Conopholis alpina,53,0.4528301886792453,0.17441069620668043,-0.3937406887298971,0.6498338040349585,0.27726242942783486,0.053868839701981384,-8.046342177099422e-05,0.0,0.0,-0.0015625496623023366,-0.5855813713508048
baseline,all,Convolvulus elegantissimus,55,0.10909090909090909,0.05109331635308847,-0.21311095983722964,0.1669396768856566,0.0014924115188077777,-0.0002625261965224843,-0.7517729114464127,-0.011492152608724132,0.020781506251931176,0.23407682115858297,0.5533481342739103
baseline,all,Corethrogyne filaginifolia,48,0.375,0.9370928499164229,-0.9126726807283823,0.12464066346789765,0.03930395688831423,0.0013383635089383296,0.2618513900136898,0.09498715607735368,0.17749262877817507,0.20181142139154504,0.011247100602468668
baseline,all,Cotula australis,60,0.45,0.7091763519613637,-0.7939640920855376,0.5601183651975092,0.006150993486466994,6.828989954438699e-06,-0.008381020062211236,0.0,-1.2014886565029056e-05,-9.770381481135521e-05,0.23617864317519463
baseline,all,Crotalaria retusa,52,0.1346153846153846,0.6078277887734178,0.7350451467757566,-0.6733289726409653,-0.01978073608954425,-0.0006851815550011313,0.027755651540009096,0.0,0.0020581908580129104,0.0008363048782853675,-0.07190040376655356
baseline,all,Cypripedium guttatum,47,0.1702127659574468,0.8292243308913618,-0.858538463975642,0.0030263586347791128,0.0069851902763726475,0.17161860631874207,0.4286554778901861,0.10810417521906372,-0.03971085649113665,-0.010611535230013066,0.19047104735764778
baseline,all,Delphinium glaucum,43,0.16279069767441862,0.6526860071395504,0.7616858536690833,-0.010762157242962202,-0.0005196992533306425,-0.0005790640393399274,0.023915880275669738,-0.0006320163351281019,-0.633092758249314,-0.1353424513896382,-0.004673587435039659
baseline,all,Disphyma crassifolium,48,0.20833333333333334,0.5054898489730966,0.6703165746110623,0.03649288883317904,0.023723152309001867,-0.012753514825020231,-0.1152394977758751,-0.6998210018926709,-0.11426245047737853,0.03450610330326553,0.1770377459144362
baseline,all,Erinus alpinus,68,0.4117647058823529,0.25250800666149753,0.4737631913486807,0.018016798060305227,0.0027296380241306926,0.0007878003396662192,0.3749955734355403,0.017597044178843075,-0.7849108717456097,-0.13179212168477195,0.028812948043215502
baseline,all,Eriogonum pyrolifolium,67,0.16417910447761194,0.8500907497783222,-0.869273387390397,0.12648815860810061,0.07103052116952274,0.031822414483713785,0.1663419590705158,0.027161818040293106,0.01407295356485898,-0.007692043431144746,0.4400476058845371
baseline,all,Euonymus americanus,56,0.42857142857142855,0.40698003871555244,-0.6014649070509637,0.7818182321022283,-0.005999926976333775,-0.08221465158722359,-0.1341820270327538,-0.0033838142823226156,-5.928172576748223e-06,-0.0013315973349843626,0.0467646203349303
baseline,all,Euphorbia cyathophora,41,0.4634146341463415,0.07582849280208893,0.2596210790998449,0.21206396692016583,0.18936709194508686,-0.8427002433403373,-0.1619130908948681,0.0,0.0,0.0038681554914123313,0.33969304077869555
baseline,all,Evolvulus alsinoides,74,0.32432432432432434,0.5855451917670247,0.7214461968185997,-0.001884259426086966,-7.619552913734894e-05,0.0,0.002027920608454055,0.0,-0.03895611429252263,-0.6913128683330536,0.00875532015374655
baseline,all,Ficinia nodosa,56,0.5,0.5909624362967787,0.7247757883476201,-0.008389164635762206,-0.0045493050214104784,0.014604348011681654,-0.026747000327560208,-0.0008170142390192878,-0.010724336792680015,6.9962106208138225e-06,-0.6881603115534902
baseline,all,Freesia leichtlinii,46,0.10869565217391304,0.6657317699706248,-0.7692604066941322,0.6271141935551224,0.032430401780877305,0.0,-0.0061943037224190586,-2.3602339374367955e-06,-0.0013451908200670666,-0.0005303796499207482,0.11778804578447681
baseline,all,Geobalanus oblongifolius,40,0.325,0.6868991427836814,-0.7813942767948305,0.17418052288737304,0.008358292559669358,4.8944262703128075e-05,-0.00029552592880568654,0.0,0.0,-7.587137954731334e-05,0.5991779143934381
baseline,all,Geranium yeoi,65,0.16923076923076924,0.5502701276469604,0.6993775821062994,0.022273566717025406,0.0003592083186501879,-0.0009898659729858958,0.07595137351523887,-0.30993307705423706,-0.6251481127963682,0.005025771312870808,0.13308355385350637
baseline,all,Gilia tricolor,73,0.1643835616438356,0.7575957866241066,-0.8206207875743861,-0.011363811697256861,0.04604324941811182,0.002577113453417163,0.019824255251353194,0.0016504874649420813,0.43538139724691016,0.364586248400805,-0.03807815196389637
baseline,all,Glandularia gooddingii,66,0.22727272727272727,0.6166022865103734,-0.7403316293003793,-0.0027341005090386213,-0.00045025699678096675,-0.0008819810128430766,0.49807318755834784,0.017613463280134852,0.4171332345923492,-0.1708984530829948,-0.01752346452879488
baseline,all,Gompholobium huegelii,66,0.25757575757575757,0.5479430963968277,0.6978972203200937,-0.7160150907126286,-0.006548315901347883,-0.0006901897324207629,0.006616309828366964,0.0,0.00021535776293937038,0.008017646972711567,0.010507061462285697
baseline,all,Grewia occidentalis,45,0.3333333333333333,0.6538767030294237,-0.7623803093116678,-0.05406438092926359,-0.009043208801819974,0.0009674164751892081,0.6121407035772897,0.1182783581936851,0.1458535494071411,0.021305398648383954,-0.07305752725893741
baseline,all,Guzmania monostachia,44,0.22727272727272727,0.6463379674079907,0.7579727156672538,-0.010558376260543933,0.06956723018235617,-0.629643868250321,-0.15063034444920084,-0.00019544515579022142,2.3578489410853553e-05,0.0006785237521561443,-0.03721401397532095
baseline,all,Hedera helix,50,0.22,0.4293419923879434,-0.6177680200261751,-0.18187895148709585,0.003700548945671909,2.1730220458530002e-05,-0.00015670991263966826,0.0,5.4727893773953115e-05,0.03165301918994342,0.7643736551760626
baseline,all,Herbertia lahue,67,0.26865671641791045,0.5794757907596599,-0.7176974235611858,-0.006557860340906168,0.002245673549283354,-8.827309035092911e-06,-0.03189912234115958,-0.00017998716632257715,0.0642709061741217,0.6926083207912873,-0.002781679796083133
baseline,all,Hypochaeris sessiliflora,58,0.39655172413793105,0.5501897942571584,-0.6993265295234065,0.7142957123641568,0.012713390341923437,-0.0003822885767141165,-0.022865675714312028,-0.0057981318975707605,-0.00018168004162535844,-0.000740618742391493,0.0022858217899398505
baseline,all,Ipomoea hederacea,56,0.35714285714285715,0.14166589176907035,0.35485946109419503,0.09719430399074057,-4.262781853073301e-05,0.0006044518818411,0.06895726747283598,0.033205437790615466,0.2524873544086142,-0.8879783514409098,0.08071270262059813
baseline,all,Ipomoea pes-caprae,49,0.2653061224489796,0.6665294663943817,0.7697211422294479,0.15489081213627456,0.0012433668735509034,-0.0003034430221220659,-0.2906463840977003,-0.27757698978835715,-0.4472435987124681,-0.04976060562278017,0.13967570000415452
baseline,all,Lagenophora strangulata,55,0.12727272727272726,0.5857313732371668,-0.7215608841561109,0.6907130303963087,0.04544094326965707,0.0032158177129627498,-0.00018655141976493537,0.0,-0.00012145817782052523,-0.004449924110062477,-0.013050973515170143
baseline,all,Lathyrus aphaca,69,0.10144927536231885,0.5552251703132381,0.7025193838769707,-0.7111674415128016,-0.005779996152610376,-0.000748063928408248,-0.0006558329966473007,-0.0003562874532582316,0.00017418466727717766,0.024508619118097513,-0.00849456561861957
baseline,all,Leucaena leucocephala,53,0.2830188679245283,0.7185459263973204,-0.7991917730626057,0.2274350194921561,0.017543355621597003,0.0004523769874020505,0.0036668721199678606,1.641014059767294e-05,-1.794075004179773e-05,-0.005969751350834735,0.5560654308017612
baseline,all,Linum usitatissimum,58,0.2413793103448276,0.5618918445879487,-0.7067244281978017,-0.020369861784139263,-0.00026960191775529495,-0.00012538555970561345,0.002514709759690065,0.0,0.03119668618050187,0.7063900753031492,-0.012612193783938946
baseline,all,Lobelia siphilitica,50,0.42,0.4385502369592986,0.6243576161565659,0.02787616067087109,-0.0057668646796848735,-0.0024655234449612443,-0.013918012706088353,-0.00031429913959662336,-0.7704381513419114,0.12371291355934717,0.016956160925458354
baseline,all,Lomatium macrocarpum,55,0.38181818181818183,0.6000546564273541,-0.7303300054251602,0.6812792441655844,0.0010083708882272435,-9.392799129800847e-06,-0.001228350623777224,0.0,-0.0002836076140842245,-0.00017595607474354703,0.049739697483083274
baseline,all,Lomatium multifidum,55,0.45454545454545453,0.27822866807912094,0.4973071200233164,-0.8316190694003542,-0.002051917764047518,0.0005606360814121611,0.06929543298807012,0.00011250811594765687,0.006851710667542786,0.02356308778897545,0.23598049149913713
baseline,all,Lupinus latifolius,54,0.37037037037037035,0.5895579210543339,0.7239140041342136,-0.004914097807721658,0.000746795524288223,0.012780410226573917,0.10968182056941082,-0.003914262457000128,-0.44254682510527277,-0.505736859254935,0.10998901417044324
baseline,all,Lupinus subcarnosus,72,0.1388888888888889,0.632423877968392,0.7497696700948404,-0.011367008348670443,0.0002253698362596633,-0.0009539261042141764,-0.0012120635835030304,-0.006329108205838025,-0.07849092918564715,-0.6568755811889618,0.005233576685734317
baseline,all,Lygodesmia aphylla,50,0.14,0.6511898486182426,-0.7608123428244269,0.3836844506502621,0.015805827884662626,4.764861832389441e-05,-0.05123616408527129,-2.009231330615879e-05,-0.04045064258175953,-0.0623376305537748,0.5153189452052901
baseline,all,Malva moschata,53,0.49056603773584906,0.6448953104259322,-0.7571263275928013,-0.04129214918885178,-1.0179379298459164e-05,-0.0012474546581613768,0.6417126254807696,0.023161804560010744,0.10291480868188346,0.04441903253438358,-0.012532160437934658
baseline,all,Malva multiflora,48,0.14583333333333334,0.27013876442507617,-0.49002382202870837,0.8401195204643255,0.007169682629337067,-0.0008439200879363562,-0.15507667072722842,-0.02032339188404329,-0.12317832305943065,-0.10865893357049139,0.05081585826417593
baseline,all,Matthiola incana,58,0.1724137931034483,0.76507491042886,0.8246614984633848,0.019266967442629693,0.0011234522922599,-0.003966771702962913,-0.11944123172262537,-0.4301329210218531,-0.3416470203294563,-0.008734093391643197,0.058870119970266664
baseline,all,Melaleuca citrina,40,0.225,0.3418282730823164,0.5512235062576228,0.0012948083751278692,-0.01181885317846752,-0.7922643539829253,0.18761456609417076,0.07148112252370607,0.0069982151407331486,0.11077188782178396,-0.12530089905175218
baseline,all,Melampyrum cristatum,51,0.47058823529411764,0.6187632998499852,-0.7416278191174301,-0.28472939323184904,0.0051181197288933415,0.0447738232432918,0.5386863801656142,0.19958118517545617,0.06974844370316556,-0.010163855464068127,0.17861311579692613
baseline,all,Melampyrum nemorosum,41,0.21951219512195122,0.031741755076270875,-0.16797289484059527,0.8003333613645968,0.07369508799890381,0.01803796194854569,-0.03832725614999386,-0.00447970621930493,-0.4017356496815567,-0.3883115165764631,0.10876061215586716
baseline,all,Moricandia arvensis,52,0.25,0.784343022284016,-0.8349813157105922,-0.015337929908596844,-0.00047288086902475663,0.00012762112555304094,0.13265096264824827,-0.016417527740914685,0.4052824794274427,0.3466204595624498,-0.017471868534564925
baseline,all,Muscari comosum,44,0.22727272727272727,0.3151309714804677,0.5292602564842264,0.18603260593443494,0.004044134670489289,-1.4737756514196468e-05,-0.04971011149416394,-0.03700543737188318,-0.7814786182080081,-0.09823185499885172,0.24710376274027085
baseline,all,Mycelis muralis,59,0.2711864406779661,0.5886907409099777,0.7233814060277239,-0.6899978370419964,-0.010909882947590158,-0.001479827722233209,0.0008862845267828064,0.0,0.00010236471229868379,0.0003819506237087501,-0.022364458178694206
baseline,all,Myosotis latifolia,65,0.23076923076923078,0.5482957698857935,-0.6981217785431569,-0.01873951921304358,-0.0011247841908367416,0.0,0.0011286272574330895,5.771115733779222e-05,0.006029554796700192,0.7156896768707128,-0.004919488135147035
baseline,all,Navarretia heterodoxa,65,0.46153846153846156,0.6259089669272794,0.7458977987349081,-0.006995192042004107,-2.877219126961262e-05,-4.5851177807480394e-05,0.023783740657223086,-0.0002111747618115945,-0.6486968515701169,-0.14559292336051233,0.03188922571139002
baseline,all,Nelumbo lutea,52,0.19230769230769232,0.10416373054689314,-0.30428602121745496,-0.6787011257949979,-0.012674102786656113,0.12498371054806293,0.0718184794782828,0.0,-2.2806889400189088e-05,0.16843311376980943,0.6304487528923539
baseline,all,Oenothera acaulis,60,0.15,0.8635656248112654,-0.8761357707120082,0.3815672834479226,0.08935270040484335,0.008707768741589175,0.16471805654349186,0.0011386200587288635,0.005801841471170427,-0.002220669354999404,0.22707016939926147
baseline,all,Orchis mascula,45,0.4444444444444444,6.787992049163951e-05,0.007767735004728157,-0.04414370804809192,-0.00022081757530600384,-0.00024244984503663048,-0.22818968076870905,-0.5540459735936557,0.7962089493768062,0.06013256064539037,-0.0372666151961257
baseline,all,Palafoxia texana,70,0.4,0.5292425065782321,-0.685884672248254,-0.006302215456044712,-0.0003070006473866159,-4.800579986826384e-05,0.7121985096333808,0.03431025110993618,0.07436191429361344,-0.0035234012238171235,-0.12480537966155926
baseline,all,Phacelia fremontii,67,0.3283582089552239,0.6080336029314274,-0.7351695816046963,-0.06646392063899421,-0.002191070004736162,-4.598425343555879e-05,-0.020908764634203564,0.0007052490936012542,0.6478246568266604,0.1867579744219004,-0.010508559206096132
baseline,all,Phlox diffusa,76,0.34210526315789475,0.8473539758980593,-0.8678729942402911,0.005677155982436398,0.0004348031978388194,0.0010910085701343725,0.2568390482603673,0.03383184276404863,0.22895075860962566,0.35636890663749704,-0.015320529781656716
baseline,all,Pimelea serpyllifolia,56,0.21428571428571427,0.6109173153130966,0.7369108586604226,-0.6694130097343077,-0.004792477230257243,0.0,0.0005374579373701563,0.0,0.00018959972710466243,0.026651068931648376,-0.09008349829198095
baseline,all,Pisum sativum,40,0.35,0.9464249787712308,-0.917205891714968,0.0744589153576055,0.016204117170552933,0.041568744201717994,0.172166379230562,0.12060243274750193,0.28906383652958345,0.13912968694387717,0.06401177953356708
baseline,all,Prospero autumnale,46,0.43478260869565216,0.5255787565343215,-0.6835064863769742,-0.0012471206945621632,-1.9624430138059394e-05,-0.0001342594740345153,-0.16143980309113673,-0.010286461218743641,0.5399158815177675,0.44557351098855924,-0.12885563722073745
baseline,all,Prunus ilicifolia,48,0.125,0.7260249552606688,-0.8033402241810507,0.210217848626895,0.07482690166873672,-0.0005377519787326815,-0.0006222146606992963,-7.563044735390434e-06,-8.384683280480518e-05,-0.03167873795837703,0.5512255883607682
baseline,all,Pseudorchis albida,48,0.4791666666666667,0.6206166964301696,0.7427376964418234,-0.6574502939235463,-0.022082190688264534,-1.8892880432923268e-05,0.007542484841262066,0.0,0.030893884153993804,0.017881069339879152,-0.1195037572847148
baseline,all,Ranunculus glacialis,65,0.16923076923076924,0.49181865245060696,-0.6611899390580974,-0.2437472661933376,0.0021535982696747804,0.04383979808221876,0.6988509806358765,0.09001899494362285,6.22115627277102e-05,-0.0006427429701104157,0.07065436472742512
baseline,all,Ranunculus reflexus,40,0.2,0.4252581454767864,0.614822934204483,-0.7752046625074281,0.011795996366297544,0.0024560483653750355,0.0038657576630885732,0.0,-2.9943559236455495e-05,-0.002224025039743377,0.14451789450716387
baseline,all,Ranunculus uncinatus,43,0.16279069767441862,0.5794890711222719,0.7177056475694826,-0.6958717616131974,-0.00021637259719041655,0.0,0.0038181080476542314,0.0,0.0,-9.84761173374357e-06,-0.025425773795015313
baseline,all,Raphanus raphanistrum,52,0.25,0.5291555526863629,-0.6858283249303481,0.7260592447713864,0.0010383632333620695,3.812944627918672e-05,-0.02175398593441984,-0.0048506204598771285,-0.027617434207636783,-0.017349420813667887,0.030264048894922384
baseline,all,Ribes rubrum,44,0.45454545454545453,0.684904762507594,0.7802590809084401,-0.6078212722336946,-0.0012087936556495758,-4.873969812794624e-06,-0.031542774859145695,0.0,5.670205090866791e-05,0.00425684784881495,-0.14399491608986112
baseline,all,Rosa californica,43,0.4418604651162791,0.7844693149133367,-0.835048536134723,-0.009684515258180737,0.00481347286752995,0.054393011924042424,0.49800137325023613,0.22021074141577787,0.037464129777838105,-0.010285579844369125,0.040135902001848064
baseline,all,Salvia carduacea,54,0.42592592592592593,0.25260213952559923,0.47385149058947346,-0.025095099985418434,-0.027152781750060747,-0.004060941148286566,-0.05363608745630131,-0.0004904528774897028,-0.7761857384262637,0.4107747382050479,0.0019948728492994684
baseline,all,Salvia longispicata,51,0.49019607843137253,0.6299287955865243,-0.7482891868709725,-0.10153508278614581,-0.0006348301591525556,0.0,0.008561480190292002,1.0954505213317342e-05,0.3115578968141523,0.5749930411470923,-0.04466427284047878
baseline,all,Salvia lyrata,41,0.12195121951219512,0.5238315763934344,-0.6823694511811581,-0.04378181466159914,-2.4875223750503095e-05,-2.985026850060748e-06,-0.00431423626504874,-3.980035800078065e-06,0.038095482553249155,0.7278257705526177,-0.035423910711660025
baseline,all,Saxifraga tridactylites,56,0.42857142857142855,0.7609539181683568,-0.8224375251752056,0.24850631221024772,0.014385328320186304,0.07078439223807843,0.014160979072249318,-3.2886753363018815e-06,-0.0009554359111956222,-0.029936668867766806,0.5054959067887429
baseline,all,Schelhammera undulata,48,0.3958333333333333,0.6888414601072896,-0.7824982556500484,-0.0037367049207154,0.0,-0.00023491738188676254,-0.10154820201853937,0.036653984370290785,0.4923555450976069,0.3654738391536137,-0.006465288650321663
baseline,all,Senecio hispidulus,45,0.28888888888888886,0.5105987792444769,0.6736954664762455,-0.7340047766387365,-0.0012389569214701218,0.0002478755165326495,0.06203744167412654,0.016292447580873046,0.0012856040538968634,0.03012569996863585,-0.048440801710103995
baseline,all,Senna hebecarpa,47,0.14893617021276595,0.6295396010426454,0.7480579900531451,-0.655996634892239,-0.02193024646172983,3.647727406148248e-06,0.010806664729953425,0.0,3.250493725971237e-06,0.015222901211321334,-0.09616757286158305
baseline,all,Silene colorata,56,0.4642857142857143,0.677554041247157,0.7760607314420447,-0.05817468744514522,-0.007903283464090888,-0.002156346677330355,-0.13544160927515522,-0.5918734481166276,-0.04006612239781263,0.13523127760483689,-0.07567651167071944
baseline,all,Silene dioica,48,0.3958333333333333,0.13366444669529523,-0.34469238678411374,-0.004526738452534982,-5.178092326798029e-05,-0.01407855754490059,-0.43823225793020754,0.8192845848806616,0.09300343548715609,-0.017168502893059986,-0.09353779583973311
baseline,all,Taenidia integerrima,59,0.2033898305084746,0.4229461098255394,0.6131493273442462,-0.783110248593868,-0.0007175085891987442,-3.897880401790869e-06,-6.2231916872342105e-06,0.0,0.07598686681731238,0.03111018876163502,0.06359149533196225
baseline,all,Taraxacum erythrospermum,75,0.14666666666666667,0.6049358492623537,0.7332944530677086,-0.678781452695298,-0.03324445807122792,-3.30997851071151e-05,-0.0004539784461157079,0.0,-0.00011159000743254776,5.614311726175785e-05,-0.020726017179788912
baseline,all,Tetratheca ciliata,58,0.27586206896551724,0.5419118358392595,0.6940456826714632,0.0017333841735938946,-0.00014934027323690416,0.00025655093065537934,0.21527706106232822,-0.15577839783828487,-0.6593029775481486,-0.11281013838027165,0.01672817520190124
baseline,all,Thymus praecox,45,0.26666666666666666,0.0006254391211648122,-0.02357850473375766,-0.012800779862602462,-0.0036244854008258714,-0.03126244354603408,-0.6208952940933,-0.16538288680671895,0.718704312023526,0.24154365818097975,-0.1027035757612666
baseline,all,Tradescantia fluminensis,50,0.2,0.7518172774751221,-0.8174851829986465,0.5169474228039269,0.05228713689523269,-3.981576022936321e-07,-5.278046977889891e-05,0.0,-8.86691497764777e-06,-0.0001815104435999519,0.2484941792854454
baseline,all,Trifolium glomeratum,41,0.21951219512195122,0.49754240749286277,-0.6650262534452558,0.7440586847587033,0.00038095981025989455,4.676803596356103e-05,-0.01269545665185083,-2.879557413577119e-06,-0.0027830994008212857,-0.0011587784004396858,-0.06281994514914577
baseline,all,Trifolium wormskioldii,45,0.26666666666666666,0.43145393001272114,-0.6192855597022685,-0.15499598842221238,-0.007670802828212146,-0.100346626671402,-0.007322446550641366,0.36865586799257466,0.624108027277626,0.10896313897039962,-0.21210561006586381
baseline,all,Valeriana edulis,60,0.2833333333333333,0.6726825979530894,-0.773265857948877,0.6123873634850334,0.0017827636742068801,0.0,-0.00207663967699016,0.0,-1.350793202429958e-06,-0.0032154516340544377,0.1643891728938831
baseline,all,Veronica alpina,50,0.22,0.6143974269020978,0.7390067970832188,0.027862507117218802,0.004317716677159549,-4.8965746067241294e-05,-0.004442558871102793,-0.00023384161032572422,-0.13155782346625727,-0.6596472546415899,0.024743423457745505
baseline,all,Veronica spicata,56,0.375,0.5508604880378525,0.6997526471152201,-0.03912243960151141,-0.0016731008779612261,0.0,-0.011600869647924004,-0.0054742600545694305,-0.7114003785541506,0.04316806279160497,0.026350338829291612
baseline,all,Vincetoxicum hirundinaria,61,0.29508196721311475,0.5634117582405255,-0.707679625091295,0.7064632371117564,0.001050437899388834,-2.726179696001445e-05,0.002428761811574718,0.0,-0.006634990987936988,-0.002189991713112221,0.006589432766584292
baseline,all,Viola cornuta,53,0.4339622641509434,0.5133971662186981,0.6755390711415904,0.040290839217868094,-0.0033549582545490493,0.0,0.024608515979966758,-2.417233509452107e-05,-0.7357988799129743,0.0011004340319668228,-0.0023608498687743007
baseline,all,Viola rostrata,51,0.27450980392156865,0.6307007845759899,-0.7487475673570513,-0.011632403802444744,-4.347212717420521e-06,0.0,-0.019019531982735375,0.0,0.1375329016012212,0.648017702947202,-0.006146754193474174
baseline,all,Viola tricolor,50,0.38,0.34802638853670853,0.5561985165481902,0.432921751136471,0.002182921428454493,-6.450091914414692e-05,-0.03922933280312843,-0.010429923374730043,-0.6416342766473144,-0.29979143720996543,-0.00015371815883301817
baseline,all,Volkameria inermis,59,0.1016949152542373,0.7026759028852612,-0.7903169000879815,0.2602433597233429,0.004167554724134814,-0.0016086855682746362,-0.011570460253533633,-0.0014926033275529402,-0.0011238902630154263,-0.012693666291815727,0.5543952913446963
baseline,all,Xyris jupicai,56,0.26785714285714285,0.31321225206558634,0.5276465585266009,-0.8124585918937021,0.006729920303552081,0.0,0.003728763478255243,0.0,0.0003364386514390584,0.02769650895846951,0.24632040197538538
fixed_ev_m0_5,all,Acacia suaveolens,67,0.13432835820895522,0.6229449780601368,-0.7441296052347254,0.09293493078569773,0.0010524792903110263,0.00034791444853940554,-0.0005068864426436573,0.0,-0.0012236758617943466,-0.009937545462350698,0.6614623884769658
fixed_ev_m0_5,all,Acacia ulicifolia,79,0.2911392405063291,0.6164464110765214,-0.740238046442732,0.08565949360589956,0.005023490876261841,-4.6629372354488284e-05,0.0005461513254141995,0.0,-0.00048817378155526414,-0.017083955885204054,0.6666276696742699
