block,scenario,metric,spearman_parent_score,n
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,augmented_minus_parent_score,-0.5192089473431575,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_vector_coverage,0.13214304228867663,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_projection_corr_mean,0.6827026352421639,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_transition_exposure,0.5799342195222275,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_transition_exposure,0.6519798261336447,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_colour_variability,-0.21109802330852787,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_colour_variability,-0.12007431063090343,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_true_projection_sd,0.8383142130274084,250
thermal_regime,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_true_projection_sd,0.8738708779340469,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,augmented_minus_parent_score,-0.40456468103489657,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,true_axis_vector_coverage,0.14096750348005568,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,true_axis_projection_corr_mean,-0.006156002496039936,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_transition_exposure,-0.060859505345835695,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_transition_exposure,-0.11547842051769507,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_colour_variability,-0.11310376381371119,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_colour_variability,-0.10223391400752108,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_true_projection_sd,0.043298612777804446,250
thermal_regime,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_true_projection_sd,0.04071501944031104,250
water_balance,all_four_full_sharing_scenarios,augmented_minus_parent_score,0.05797979797979798,1000
water_balance,all_four_full_sharing_scenarios,true_axis_vector_coverage,0.0706015786015786,1000
water_balance,all_four_full_sharing_scenarios,true_axis_projection_corr_mean,0.0944091704091704,1000
water_balance,all_four_full_sharing_scenarios,train_transition_exposure,0.32774697733559577,1000
water_balance,all_four_full_sharing_scenarios,evaluation_transition_exposure,0.3084863878759937,1000
water_balance,all_four_full_sharing_scenarios,train_colour_variability,-0.5136933460024967,1000
water_balance,all_four_full_sharing_scenarios,evaluation_colour_variability,-0.5331669731573094,1000
water_balance,all_four_full_sharing_scenarios,train_true_projection_sd,0.11134476334476334,1000
water_balance,all_four_full_sharing_scenarios,evaluation_true_projection_sd,0.09575990375990376,1000
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,augmented_minus_parent_score,-0.16205020880334087,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_vector_coverage,0.11001200019200308,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_projection_corr_mean,0.1268890702251236,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_transition_exposure,0.30253909987541977,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_transition_exposure,0.11647341983006651,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_colour_variability,-0.023827510009990276,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_colour_variability,-0.013747162682378179,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_true_projection_sd,0.16206480103681659,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_true_projection_sd,0.11565689051024816,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,augmented_minus_parent_score,-0.28824000384006143,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,true_axis_vector_coverage,0.10699371189939039,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,true_axis_projection_corr_mean,-0.10795756732107714,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,train_transition_exposure,-0.16379175963619708,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,evaluation_transition_exposure,-0.17737304486650998,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,train_colour_variability,-0.09181729124845782,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,evaluation_colour_variability,-0.046557250587994405,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,train_true_projection_sd,-0.21555685690971055,250
water_balance,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,evaluation_true_projection_sd,-0.23829002064033025,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,augmented_minus_parent_score,-0.40483425334805356,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_vector_coverage,0.31638227811644987,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_projection_corr_mean,0.7612042432678923,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_transition_exposure,0.5376128420527022,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_transition_exposure,0.5569332267477725,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_colour_variability,0.09048905987255328,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_colour_variability,-0.01580438005978128,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_true_projection_sd,0.6346081697307157,250
water_balance,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_true_projection_sd,0.6274479911678587,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,augmented_minus_parent_score,0.03137138194211107,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,true_axis_vector_coverage,0.02303230451687227,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,true_axis_projection_corr_mean,0.08249027984447752,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_transition_exposure,0.12150779076867774,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_transition_exposure,0.15974819537763232,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_colour_variability,0.05579737660877862,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_colour_variability,-0.13248462167173292,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_true_projection_sd,0.1603605817693083,250
water_balance,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_true_projection_sd,0.13893764700235203,250
atmospheric_energy_dryness,all_four_full_sharing_scenarios,augmented_minus_parent_score,0.03139018339018339,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,true_axis_vector_coverage,0.10133834933834934,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,true_axis_projection_corr_mean,0.17718256518256517,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,train_transition_exposure,0.26117241945266917,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,evaluation_transition_exposure,0.27790633592204905,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,train_colour_variability,-0.44268982381877076,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,evaluation_colour_variability,-0.4274177266698521,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,train_true_projection_sd,0.15380906180906181,1000
atmospheric_energy_dryness,all_four_full_sharing_scenarios,evaluation_true_projection_sd,0.16624991824991825,1000
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,augmented_minus_parent_score,-0.19970969135506167,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_vector_coverage,0.15814870637930206,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_projection_corr_mean,0.2632473479575673,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_transition_exposure,0.3549452904447733,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_transition_exposure,0.3652490623708213,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_colour_variability,0.10757746448901676,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_colour_variability,0.0011605809914346566,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_true_projection_sd,0.42601296020736334,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_true_projection_sd,0.4305227283636538,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,augmented_minus_parent_score,-0.14421773148370373,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,true_axis_vector_coverage,0.05694849517592281,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,true_axis_projection_corr_mean,-0.059638842221475544,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,train_transition_exposure,-0.2637297721125499,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,evaluation_transition_exposure,-0.2849427993276025,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,train_colour_variability,-0.11559810601010621,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,evaluation_colour_variability,0.03566721496645095,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,train_true_projection_sd,-0.30308798540776655,250
atmospheric_energy_dryness,amplitude=1.0|shared_fraction=1.0|threshold_sd=1.0|world=climate_shared_shifted,evaluation_true_projection_sd,-0.3109578073249172,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,augmented_minus_parent_score,-0.3589739355829693,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_vector_coverage,0.367437430998896,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,true_axis_projection_corr_mean,0.6531932990927855,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_transition_exposure,0.5175925499037559,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_transition_exposure,0.5850153649313476,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_colour_variability,0.20189785854700834,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_colour_variability,0.37507218066745485,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,train_true_projection_sd,0.7158623337973408,250
atmospheric_energy_dryness,amplitude=2.0|shared_fraction=1.0|threshold_sd=0.5|world=climate_shared_shifted,evaluation_true_projection_sd,0.7562236835789372,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,augmented_minus_parent_score,-0.20914933038928624,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,true_axis_vector_coverage,0.10501147218355494,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,true_axis_projection_corr_mean,0.22113646618345895,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_transition_exposure,0.3070110724956868,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_transition_exposure,0.2939858554595124,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_colour_variability,0.13191208953818287,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_colour_variability,0.012259750565659084,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,train_true_projection_sd,0.28968156290500646,250
atmospheric_energy_dryness,amplitude=1.0|common_threshold=0.5|shared_fraction=1.0|threshold_sd=0.0|world=climate_shared_common_offset,evaluation_true_projection_sd,0.2894096865549849,250
