species,main__terrain_structure,main__thermal_regime,main__water_balance,main__atmospheric_energy_dryness,main__edaphic_regime,interaction__atmospheric_energy_dryness_x_edaphic_regime,interaction__atmospheric_energy_dryness_x_terrain_structure,interaction__edaphic_regime_x_terrain_structure,interaction__thermal_regime_x_atmospheric_energy_dryness,interaction__thermal_regime_x_edaphic_regime,interaction__thermal_regime_x_terrain_structure,interaction__thermal_regime_x_water_balance,interaction__water_balance_x_atmospheric_energy_dryness,interaction__water_balance_x_edaphic_regime,interaction__water_balance_x_terrain_structure,PC1_score,PC2_score,PC3_score,PC4_score,PC5_score
Chelone lyonii,0.0606272368946079,0.0949247823742962,0.0150364954489975,0.1388869504214122,0.0319309882715414,0.1275771717627506,0.0594316842781691,-0.128077598686908,-0.0271890898481024,0.0271178410274492,-0.0540543649222531,0.0108763213507146,0.104962762460853,-0.0178433766897497,-0.0727852916997945,-0.09417061785742159,1.4660919453515395,1.3519781371726418,-1.9143206830991575,0.8112713394896189
Chondrilla juncea,0.0895713959265875,0.0263629979119394,0.0535786895785386,-0.0003993876765493,0.0094912684332101,-0.0142989806854058,-0.0028560307235742,-0.1391090272920978,0.0491498230121087,-0.0048311563393713,0.057280721597255,0.0632369450422937,0.0005668207603793,-0.0222894753527604,0.1102856756123714,-0.6150072259765867,1.5755994224435872,-0.5261815207403405,0.22300351686231917,-0.8587123918000089
Cipura campanulata,-0.0054827487639067,0.1097670527653113,0.088646131141451,-0.0248696310608691,0.0518028700311312,-0.1072212600632295,0.1749947101123629,-0.1244233305220413,0.0725282782059861,-0.1172921106054483,0.135342429907515,0.0185625463879168,0.0031570232669474,-0.1160457054666623,0.098903491551643,-0.7822891385043991,3.464187716405597,-2.0282315071475,1.2345359799677083,-0.25369658686240354
Cistus albidus,-0.0319329690891839,-0.039381928957913,-0.0004140085104897,0.1356137780118745,0.0690432011928601,-0.0761802203765952,0.0367207490529639,0.0103353844813432,0.1268851902156062,-0.0441128929993012,0.0665992057214769,0.0538019333143401,0.0702441650505619,-0.0669043031266752,-0.00625702335112,-1.254837928420421,1.7176261938177662,-0.7069800118573809,-0.355028801208396,1.1387771529820667
Cistus crispus,0.0093199638702973,0.0962167113090238,0.0566261675520924,0.0697017484742202,0.0122444685786065,-0.0534437136210506,-0.0894225423282892,-0.0458229516971138,-0.0757264477053445,-0.0534932951134162,-0.0495675251510573,0.0131235424117652,-0.1302470974956898,-0.1206721053725352,0.0285778903684528,2.570766149962106,0.6204061277302788,0.6201877443726383,1.1935014640190016,-0.9655127726259789
Clematis virginiana,-0.0966338322858397,0.0894509731889493,0.0827697706695072,-0.0816504367749779,0.2738662588236722,-0.0408635803760952,-0.0601729020551555,-0.0922122565036215,-0.0753847438774991,0.0228917632480247,-0.1348068124879082,0.0535347076303076,0.0192229634627935,0.0220288841235554,-0.051985111264726,1.6240582122844653,-0.4078538700891693,0.3509580794228124,0.9463883398192033,2.4653413420838297
Clinopodium alpinum,0.0599876737903337,0.0174542341087562,0.1322189473458783,0.0874784321285991,-0.071079096652659,-0.0596443046831108,-0.1452387950115033,0.0476136409761031,-0.084547458172262,0.0402376151690063,0.069072245587493,-0.0660792131282457,-0.080319212464162,0.000409770702022,-0.0789564273753194,1.9467045004196661,-0.1515485270389388,2.2671516508847835,1.0408946928418203,-1.3465647875701687
Cneoridium dumosum,0.0024351099919858,0.0784579579370396,-0.1241113118194256,0.0908857211130144,-0.2781873497840717,0.1277474324023578,0.0270213969643048,0.0825602752444876,0.0380590284798375,0.0449861075372173,0.0082457912227892,-0.0149561063289848,0.0108665828808293,0.0590104534380583,0.0596459108298786,-1.5860677501572402,-0.7885151675643942,0.8006266291770058,-1.8040461803868326,-2.3036013602304646
Cochlospermum vitifolium,0.1256138543598251,0.1802515971461752,-0.0640934362605311,-0.0414839480224033,-0.0067747384076951,0.0748241015030798,0.037114336715523,-0.0989161375669029,0.0447741207117814,-0.072412365210676,-0.0403023554949903,-0.0822252308450561,0.03499773963978,-0.1711259144040819,-0.0852501246723642,1.4397406587695236,1.644305469760549,0.09246379631612962,-2.238149720030133,0.35137546500958994
Coleogyne ramosissima,-0.0887447859982012,0.0047046464099744,-0.0612493462481589,-0.0012992998295703,0.0105266464998893,-0.0157934513873981,-0.0575389842651886,-0.0523127016702252,-0.009033833579022,0.0188350986214961,-0.0149088761106154,-0.0685775035388341,-0.0063289476742898,-0.0335681019424015,-0.0291648209053356,1.0833998717890094,-1.045022411668636,-0.25523880544786526,-0.2742060860158781,0.331031624676828
Coleostephus myconis,0.0814497008584767,-0.0112157266222091,0.0666389487273858,-0.031293912583434,0.0718718467167009,-0.0659892216499323,0.000850127181873,-0.044517760916845,0.0579821197065656,0.0049172157904392,-0.052184442224916,0.0640070612011367,0.0163337568285108,-0.1181717398866029,-0.019203346240908,0.44782310517866974,1.0831922077875775,-0.4959757794479455,-0.3899268185323993,0.7250237803818864
Collinsia grandiflora,-0.0085814681530867,-0.0265426608246494,0.0875758113476792,-0.00935942654383,-0.2110247212105753,-0.0424540148050341,-0.0046395680497866,-0.0558279443789058,-0.0992773833842695,0.0160072904879538,-0.0084804681307703,0.0381529674318196,-0.0156258149793365,0.0721388723686458,-0.0099422034792441,0.5541236490291116,-0.7218225742412117,-0.044894057540723585,0.002432472479908855,-1.9360317504423865
Commelina benghalensis,-0.0199335831482575,0.1121547783048896,-0.0431630918686002,-0.0593325796033557,0.0083377868315424,-0.1853690833715289,0.0639688181151372,-0.1608197219331534,0.0089746180919278,-0.1760352432489525,-0.0093758213539035,0.0782039172624722,0.0224057143804106,-0.2532358363861229,-0.0421103271753391,1.8734012492939813,2.3785439199970946,-3.1490363581128618,-0.46503171234466667,0.29437617397519267
Commelina communis,0.2630230389969493,-0.0713555749269175,0.0963260334268053,0.0544148206104136,-0.0465466827201509,0.0599974858569521,-0.1128314401488208,-0.0437788000891981,0.0738453034195832,0.2164304499521956,-0.1209848794504361,0.027130554231397,0.0395062696973935,0.0855027179789836,-0.08003995912974,-0.07380219578580498,-0.3496333289377402,2.9620170305025035,-2.4396278805843306,-0.34953022303746734
Commelina diffusa,-0.0044473091548775,-0.1052208409557067,0.070682580291067,0.0650985973431548,0.0349447823349918,-0.1705315327635179,0.0388436535963601,-0.0063929065241895,-0.0166249142480531,-0.0761056814094687,-0.0344868551548682,0.0308483920827609,0.1436736273823816,-0.1320127632025874,0.1362760095800509,-0.26940628079091683,1.5114645557029116,-1.9252860943824373,0.7544056114695048,0.494234351973118
Conoclinium betonicifolium,0.040973991354064,0.0579361402695301,0.0185166076668957,0.058370474553615,-0.0444647527614775,0.0525680664830458,0.1075865750814473,-0.0970959863348445,0.0801592093865027,-0.1105803915455417,0.1209267998325558,0.047542996427877,0.0650762613986638,0.0284762405776664,0.0640218587611221,-1.8906030147147492,2.3595389821350943,-0.735547160313408,-0.5872447608406228,-0.4094979399223006
Conopholis alpina,0.0067424231694525,-0.0261151396797523,0.1172886064175325,-0.1033961404344958,0.172655673266451,-0.0257286998359981,-0.0052450314866561,-0.0539684587123652,0.0255571371238643,-0.0238750850213171,-0.0454124547957659,0.0246571520708182,-0.0437152570024133,-0.0132406285368664,0.1205672503446104,0.1896778437058992,0.2834207811097245,-0.5752817722892679,1.6553607093910134,0.8432760724214718
Conospermum caeruleum,-0.0561664122280149,-0.0630766630695051,-0.0344152677556248,-0.0716808980150855,-0.0494443135687921,-0.0023973416859793,-0.0063774090376086,0.0880374538462425,-0.0240152259843323,0.1028678355672013,-0.0325921790219572,-0.0499669278295298,-0.0952895031050389,0.0424154624640837,-0.0119969264008805,0.310888281536615,-2.559194791959825,0.26458672014315876,0.5645845311932799,-0.5315720749254169
Convolvulus elegantissimus,0.0497103046217442,-0.0575047850013241,0.0246543038138102,0.0478366674807384,0.2804968775348322,0.0357845630188513,0.0131942055950129,-0.2361169474656525,0.0578022191036272,-0.1286529822065519,0.0450570662336008,-0.0717977106423622,-0.0719847135209453,-0.1545968744321914,-0.0430870243461068,1.8163780644605079,1.8624973827082378,-0.6320585905425897,0.39292673615952417,2.249226838633068
Cornus florida,0.118507338174835,0.0883395625026921,0.007145840462829,-0.0185704138378161,-0.144889866711561,0.078737707900155,-0.014300767329799,-0.008956027535633,0.024875386252971,-0.0323096456823944,-0.0014279900693629,-0.0353688973312042,-0.0285597729448794,-0.0397644246870764,0.0643224370867595,0.18975079838297912,0.5373185147574702,0.5492681008797697,-0.8187480143874366,-1.7188829810086907
Cornus sanguinea,-0.0711836955904434,0.0557941211736052,-0.0516279581402056,0.1294823901262809,-0.0650650013171085,0.0242812140206667,0.0676342151393265,-0.042549256930145,0.0193066599973044,0.0553366240743841,0.0094208217076606,-0.011419292886566,-0.0008511341236126,0.125259221562462,-0.0517928964887671,-0.7304600625713334,-0.15348272353312653,0.927066412739584,-0.8731913957061362,-0.34845126280925737
Cornus suecica,-0.0449015108639887,0.0051320661526662,-0.0354217352632567,-0.0529460389168148,-0.0837459978790311,-0.0623684193501682,0.0275299261195702,-0.1950310097347893,0.0052007223625079,-0.2348129959056059,0.0565851065147319,-0.0319412598844084,-6.216561208748774e-05,-0.1285425951226005,-0.0718857384927305,1.902640024782061,1.1223757151049107,-2.6413638337716834,-0.8776735453138775,-0.002287628924895969
Corydalis aurea,0.0199931434648228,0.0846670775463583,0.0749967949043837,0.0577753467286392,-0.0723594945026237,-0.0012963318981727,-0.0450437377464409,-0.0093661594470795,0.0301126025579507,0.0488835325956223,0.0347046371065827,0.0675690117645464,-0.0103790449887508,0.0192996145541543,0.020649577207189,-0.48396256755833206,0.7604443728809072,0.9435720357337468,-0.10160703942482693,-1.0941893321699245
Cotula coronopifolia,-0.0815961035854805,-0.0559104994649884,-0.0564947832240214,-0.0724101078330041,0.032794641509656,-0.0958570300463792,0.0050151310861651,0.0090121145332336,-0.0281924366566266,-0.0852876390328542,0.0165149389978786,0.0132147695001317,-0.0433471392329364,-0.0639633022701489,0.0526746272844734,0.611236501206266,-0.7739097663695256,-2.000039631575296,1.2744720732758827,0.12294082608600497
Crepis biennis,-0.0200175681442816,-0.0823270229524247,-0.0095663415387777,-0.0683732449421498,0.0244061162436835,0.0252751009616994,0.0354134983513631,-0.1147752835920293,-0.0241735304721344,-0.0931378269594555,-0.0228215304923375,0.0241392216420672,0.0336297038318563,-0.1716216140758563,0.0762470994616516,0.44760073791294,0.21568122794489997,-2.3814075391629683,-0.04453750224810942,0.5113664060944602
Crepis sancta,-0.1068141135401876,-0.0643481542356428,-0.0967828460540101,-0.1837947038123534,-0.0761235264651872,-0.122785452089763,-0.1213579741344967,-0.0331958376926915,-0.0963299791624769,-0.0819775448443064,-0.0725885441757593,-0.227078270707326,-0.1658725274105159,-0.111114912657509,-0.0587805016612127,4.615238938550288,-3.2474290428121404,-1.4585276680454426,0.8035481020460326,-0.6330889129739309
Cryptantha barbigera,0.121931402293392,-0.0679300712572429,0.0293201325143271,8.263791058679854e-05,-0.0551597769737961,-0.0852224594219642,-0.1679501733712101,-0.0078378775577524,-0.1344576098025814,-0.026092875872282,-0.0868526408996012,-0.0810564533430305,0.0061799393870379,-0.0302604710666498,-0.0878378006560498,3.175910847120532,-1.187503905259714,0.9600590963626172,-0.27062705470734805,-0.45230860536705714
Cylindropuntia echinocarpa,-0.1198807784426163,0.0270054392219541,0.0028558289302805,-0.0240778749414696,-0.1750711984754607,0.0331920475919303,-0.0816951876190946,-0.0395700516544819,-0.0134042833807843,-0.0332998181154212,-0.1153855344818249,0.0535575097492706,0.0856053097478168,-0.0470251877343719,0.0073409966691258,0.531076657024664,-0.9662415825627408,-0.8716130264532583,-1.7250314956047557,-0.36455762561372984
Cypripedium guttatum,-0.0415560750357688,0.0703055241740018,0.0902751479926969,0.0719056980803397,0.1016909562296287,-0.0922279012413634,0.1521162381705398,0.1227022695217147,0.0642656365195956,-0.2637671296057399,0.1430448282444947,0.2480880777752433,0.2194368833675994,-0.1204723319057212,0.1885954259229463,-3.6808453715259573,4.399977043932271,-2.8496539978029616,1.4453146053201826,1.2197644451502359
Dalea candida,-0.0866185641715434,-0.0608627597709542,-0.0804177994714532,-0.043226988654693,0.0828492890445689,-0.0855764441596054,-0.0189511152343344,-0.0241883052590672,0.036088938837198,-0.0645671839266459,0.0799024760185852,0.0510827594994059,-0.0475665732127345,0.0193439498797491,0.0287519363384629,-0.24984432852189903,-0.6289580334075673,-1.718235258934839,1.1089018266286337,0.4774077446829986
Dampiera stricta,-0.032514574382348,-0.0161472290343183,-0.0280887844743118,-0.0421199254005837,0.0210981144342516,-0.0716410398860596,-0.0612428657178968,0.0383173556733353,-0.1488565910611965,-0.0506381647355614,-0.1081049941520904,-0.0118918432962562,-0.0027335152197064,-0.0806639094271272,-0.0385794548614299,2.3215233940871713,-1.4044701148082417,-0.46075715161541314,0.5729030875462134,0.3891763424531463
Delphinium glaucum,0.0732500522845406,0.0981742446392106,0.0647819608350872,0.0096524981458219,-0.0165773533091005,-0.1458349183796245,-0.0483919832587063,-0.1554523696140015,-0.1114285611905028,-0.1646436248513725,-0.1775350512339671,-0.2951876399065297,-0.1258274415294953,-0.2056873434348635,-0.1180452149208252,6.568675317859757,0.7871912332595172,0.6589519511781026,-0.11648807079920535,-0.27984022458441127
Delphinium sutherlandii,0.023065779266776,0.0202766178725576,0.0392258695810254,0.1221169902979572,0.1057082335537915,-0.0099641605555563,0.0434084883109827,-0.0442107426435262,0.1196106086780091,-0.0150669107734907,-0.077636613580822,-0.001580759693438,0.162287041494642,-0.1266645295880575,-0.1445618905989627,0.00767424537810013,2.074007499204366,0.34434716510550006,-2.4845027755974436,2.628882801275367
Desmanthus illinoensis,-0.0589526229793609,0.0496333484277666,0.06718163157029,0.02770148415662,0.0228616109512573,0.0749152948977145,-0.0369178920311204,-0.0559574012064984,0.0684503333712518,0.1146920980459904,0.0589419298259285,0.0647707241896232,0.0032932145764084,-0.0348833546992992,0.0558511677554589,-1.2640180636527263,0.4097861233846849,0.40219102211463176,0.016879854822787255,-0.11892271301860037
Diplacus mephiticus,0.0227520962438213,0.1058957057047408,0.2528287296246932,0.0249966093359466,0.0549771200297348,0.0515239483521943,-0.012439130523545,0.0498125721594643,-0.0183538187221523,0.0217950227923888,0.0993355389832678,0.0109893588295309,0.0108721173066095,-0.0071625401201385,0.1276047162935233,-1.0194943202268216,1.8358599373229412,1.5550394386378148,2.0790345230220026,-0.5344703777081663
Diplotaxis tenuifolia,0.0146869209900325,0.0488429790291975,-0.0169819321970221,-0.0160302735213236,-0.0093605497554696,0.016447175796427,0.0118781923790752,-0.1263155512387311,-0.0165931017138019,0.0740731730592979,-0.0698502239037474,-0.0109570857186027,-0.004493039441268,0.0150543499637128,-0.0729605570150813,0.8723277421765128,-0.39245856432080883,0.409974095581286,-1.1417993331967171,0.042798190931019886
Disphyma crassifolium,-0.1478983020972771,-0.2173589412901463,0.0577866979738546,-0.0060364855340283,-0.0787691654403973,0.100203055146144,-0.0285377790004597,0.0910797277748931,-0.1169045928572146,0.1589579130946444,0.0096435801440084,0.0384516273769688,0.0460423130070389,0.1802696687448505,0.0847220035922773,-2.0192583449971737,-3.5439290401450148,0.29946209114748823,1.1110246660891023,-0.36720177991675557
Distimake aegyptius,0.1003129241848824,0.1222499633094583,-0.0306710418017851,0.0343996218271496,0.0162783939229109,0.0656821500042882,-0.0617506241783491,-0.069223132119246,-0.0258550809415488,0.060023107380757,0.0514250131788625,0.0919122518686101,-0.0030825462384105,0.0334529425439894,-0.1179811670694638,0.14160744987156246,0.4183421581764904,1.4380932147975172,-0.9913295039101533,-0.2241220601573334
Distimake dissectus,0.2916111099150318,-0.0513849543967092,0.1248922105047329,0.0676408883347829,-0.2240119114789309,0.0325596216373513,0.0067263016365875,0.0770593672291479,-0.0407970781658983,-0.0906619950001537,0.0338167914105929,0.0080713693199875,-0.0059197962009078,0.0622970587046482,0.0212212273273872,-0.14524622925257444,1.1434540671924687,1.5551655419086838,-0.4237164890419033,-2.4255357741167214
Drosera spatulata,-0.0991356103924788,-0.1212179696469269,0.0725154309994885,-0.009304807916498,0.1219602403999513,0.042836088460441,-0.1775001139329586,0.0539535928267661,-0.0431067888933035,0.0211508428452998,-0.0982207360345641,0.0103317301152537,0.0338446185702091,-0.0055754582320042,-0.0202046652127091,0.9871223954746858,-2.101462240770832,0.6095719651904387,0.4044287538777748,1.853224085613564
Dyssodia pinnata,-0.0410926644829375,-0.0323369558429069,0.0191746746890233,-0.0204643380954732,-0.0060407939047466,0.0333979478089623,0.0053639928644792,-0.0311354924015853,-0.0375380164111311,0.0242542384830213,-0.0315814581214362,0.0257909615451037,0.0083561354060302,0.0204200614880791,-0.0406710494935658,0.14505175765965775,-0.880789451090737,-0.05647669227806103,-0.2569735216022924,0.3570298194036446
Echium gaditanum,-0.0138666336442194,-0.0005897176930012,-0.0513563478342009,-0.0330092203226137,0.049113245295587,0.1891590067261315,-0.0838795567207506,-0.006470671729094,-0.0994491983386308,0.0319071122526731,-0.2064361956740014,0.0310781237131376,0.0275790568894134,-0.0040851885876897,-0.0280013006077505,1.077812484390352,-2.2830178180549754,0.9313367850325072,-1.2825614964210466,1.170025534719511
Echium rosulatum,-0.0432485148457557,0.0727104164884313,0.043334892987784,0.0872049232381622,0.159799933010252,-0.0315091741698416,0.0993063066184888,0.074928053865408,0.0321452990879698,0.1486041234762765,0.0971663644308772,0.08258541135367,0.0767176620672287,-0.0862387737009889,0.1433449841517954,-2.758106361531766,1.6732266325921015,0.01003905195206352,1.6582420995062446,0.496264723527474
Ehretia anacua,0.0260311909972111,-0.0032561162157349,-0.0420771393424825,0.0513165359763519,0.0457669240193267,-0.0583967403700014,0.0695926781518779,-0.0268074721773116,0.1362083757479139,0.0535673026282283,0.1376223560176363,0.1598320381769109,0.0403729306103451,0.0487416444239556,0.1232424588470666,-3.2757601392376303,1.503557454393169,-1.0994524082685513,0.3672607081551164,-0.3802089066294243
Elephantopus carolinianus,0.0921538392241394,0.0045877589920881,-0.0751849698677184,0.076277767126682,0.0154802705910861,0.0524344005374265,0.0141166254234117,-0.0892026556027063,0.0384687050358036,0.0029271992785529,0.0933325041462061,0.0045108013363084,-0.0091219276569937,-0.0695272143643979,0.1686428204198499,-1.0893925989476272,1.1589667769279643,-0.4933238568590203,0.2870495450377695,-1.0871282072487531
Epacris obtusifolia,-0.0906559274061507,-0.0478141905363476,-0.0362085800016918,0.0514559060126787,-0.0350191228889675,-0.2630768613383637,0.0313091771803944,-0.0512430314279315,-0.0557855513063812,-0.1495765317718176,0.0302177875673929,0.0184797007057934,0.0363396941563995,-0.1157684694903496,0.1267992875787752,0.8530222357237923,1.045569144445669,-2.983383916349612,1.5596639410933866,-0.7238498659906796
Erechtites hieraciifolius,-0.0484960433448516,-0.0080508417116678,-0.013302306159235,-0.0131858766967975,-0.0042695609618898,-0.1014230055926456,0.0758152046586644,0.1248026650367736,-0.1080625940795652,-0.0036997376443898,-0.0084528733408479,-0.1020878785514834,-0.1325506576370835,-0.1367630085531426,0.1630275880616714,1.0852489753184789,-0.7301886669267706,-0.7637673053894177,2.9355312808730725,-1.3810479618329403
Erigeron foliosus,-0.0597049081983568,0.1280244889135446,-0.0118139173382814,0.0508516524820281,-0.0657232877281203,-0.0590757676744856,0.0194109962922864,-0.0267098845056848,0.0233756331469818,-0.0028583980703908,0.1102318383357377,0.0582071410613191,-0.0974059876925923,-0.181410000155038,-0.0623014418188048,0.6693976904815141,1.2681144438013223,-0.5913451884355866,0.2605597213040671,-1.0228865391919282
Erigeron linearis,-0.1012139412272687,-0.0777803605253451,-0.0487247220097297,-0.0576971209797071,0.0684822503611232,-0.0242604713170365,0.0685143580120995,-0.0333644881213458,0.0184327372935635,-0.0158346191132141,0.0468955844923647,0.0325129302574826,0.0014953069708148,-0.0167723532749996,0.007636237120873,-0.7235307360873633,-0.6411578163679769,-1.7860794823889568,0.5266443775627907,0.9123411714960702
Eriodictyon crassifolium,0.0117355468414928,0.0783683573216242,-0.1224743335697314,-0.1636496207647619,-0.0063073033812832,0.0120918399301688,-0.0953626980335369,-0.0482647590437668,-0.0888725700527985,-0.0065796799703001,0.011470299150728,0.0324835722428381,0.0178253909375091,0.014408667217246,0.0571965743890731,0.5150539863633682,-1.4680392308672188,-0.9829887515444593,0.1920419492612277,-0.6786050907471273
Eriogonum jamesii,-0.1061426610853019,-0.1325723581886521,-0.0340569325515398,-0.0804294371716597,-0.0126023730515741,0.0451058004229317,0.05089762951647,0.0389359499043968,0.0889296048703978,0.0459034784379697,0.1441550945991613,0.1057084640064761,0.0283961262975996,0.1315349946539183,0.0644163348465008,-3.3516242857788368,-1.3456159538089787,-1.5422101605376526,0.4648957792603837,0.1949299099337642
Eriogonum latifolium,-0.0372308300199303,0.0724613906595939,-0.0182853727945626,0.0926311525439931,0.2567983062370093,0.1779669465352043,0.0436101897837376,-0.2235091576698732,0.0429135426512105,-0.0088190760386318,-0.1032398916262728,-0.0626208296706286,0.1512905843714036,-0.1068289423807068,-0.0268457323208804,0.23274176260739576,1.5297534482364012,0.3358995461963173,-1.963231857541368,3.2966746911996716
Eriogonum niveum,0.0002887063812339,-0.1022512391054323,0.1266889441806118,-0.010894270820293,0.08774078586688,-0.0111906018933563,-0.1532162831413098,0.0721131749251842,0.0886139292090023,0.0046871820242211,-0.1833805438794018,-0.1268669063560552,-0.0182284405190873,0.0061471300147176,-0.1594104840425766,2.406205076518538,-1.4868399045810605,1.9280148938398343,-1.1163742332280076,2.245727038067608
Eriophorum vaginatum,-0.1891837410341738,-0.1089253000562986,-0.0978750398116587,0.0015298701071029,-0.0435697672209258,0.1187330619194515,0.000789138618095,-0.0611117403419357,0.0660864310902936,-0.0368135461189779,0.0608901124181666,0.0503332920154399,0.0088506668766317,-0.0345397392442596,0.0461281541729632,-1.37949508103655,-1.3281921292556897,-1.9999286943126375,-0.6440593314140992,0.49376512323963584
Eriophyllum confertiflorum,-0.0076506415176031,-0.0286972665031417,0.0003294846269884,0.0076749204916875,0.0908782024311562,0.0664684084517699,-0.0497296763270446,0.0036089023903912,0.036127159498279,-0.1137314074334201,-0.1338909415371403,0.0255115143805824,0.007823886940889,-0.0390060563762155,-0.0183167763411383,0.8874255744140761,-0.2933287717143418,-0.015760763974885204,-0.8001041594658103,1.6587193203503345
Eryngium planum,0.1616860082110822,0.1027238118169913,0.1093108676280427,0.0091962499104968,-0.0274829454233245,0.0032049484934547,-0.0652223056810382,-0.0810543534731035,0.124591340091352,-0.0580160873046886,-0.0219214625702642,0.1675450263664925,0.0933510591732365,-0.034462703441931,-0.0054245197661309,-0.6673007433936855,2.6228703077276134,0.27446483498603663,-1.8411562150399228,-0.027064915440392072
Erythranthe dentata,0.0554024343456991,-0.0755440992577547,0.19780106506476,-0.059294256032233,0.0364253058299998,-0.0190612621093518,0.0011349609586538,-0.0559790821595956,0.0181383613712585,-0.1153109669543867,0.0478997052900249,0.0595011879578795,0.0614234502714354,-0.0490151316185195,0.1222436404006642,-0.6084011279509186,1.6375319368737968,-1.1546153150974592,1.0695585674399766,0.19495702369338724
Erythranthe erubescens,0.0511249142352811,-0.0050904257652278,-0.0258797379578298,-0.0389976871920812,-0.1613412064453208,0.0007882198975424,-0.0746333253337078,-0.0473662819547726,-0.0906254561025516,-0.0219822365158637,-0.1785148948078814,0.0284834700823059,0.0849486479475362,-0.0630131262713426,-0.1150518302188967,2.0284664321593224,-1.140128145883467,-0.16852273942410753,-2.4551871450809224,-0.20545826651046178
Erythrina humeana,-0.0882634609435822,-0.1507538567201286,-0.0321961880976356,-0.0687753602249529,-0.0654166983135463,-0.0499059451405524,-0.0258659272201397,0.017008952536906,-0.063506172306608,0.1188435363113617,0.0610145122078431,0.0868484873023489,-0.0289178478312351,0.0688747843473687,0.0882299327818453,-1.188483071364485,-2.427570259104085,-1.303540120656642,1.3674988776631984,-1.1178022561194318
Eschscholzia minutiflora,0.0325293759796502,-0.0186016914149281,0.031962691019137,-0.0421433700323276,0.0325065349650477,0.0439631677921723,0.0365455830964524,0.072739008627651,-0.0161572277692698,0.0935257358862215,0.027402254225324,0.0128317224415437,0.0384842375861696,0.0050480139971549,0.0617431652751411,-1.3678764087446194,-0.4450244506238762,0.29783025093881044,0.5871374678863162,0.014699250526128454
Euonymus obovatus,-0.0906573905614393,-0.0391930595257083,-0.0673059203281151,-0.1226724013087576,-0.0970783030995238,0.1159114723413081,0.0222215079439132,0.1501997310341066,0.059424387464413,0.070205504810048,0.0783963091432773,0.0148300147314139,-0.0214576592313701,0.0449378449771807,-0.0467569682981684,-1.8312630417482776,-2.3387014945201545,-0.3280541080534714,-0.4926131730913367,-0.06678544777000801
Eupatorium altissimum,-0.0062755572162511,-0.0207379270337255,-0.056276032379772,-0.0429517395808862,-0.2053262673285133,-0.0059979803651949,-0.0763855168024267,-0.1754236719370198,0.1178816827809661,0.1839855858139501,-0.0197342291281665,0.0294610802295218,0.0290367295237077,0.0037928023535637,-0.0692187487461018,-0.22929296146531025,-1.0946746378867829,-0.4419717037182687,-2.9472147853217154,-1.245368066674959
Euphorbia cyparissias,-0.0211942976152734,0.0560643372562011,-0.0981293430007551,-0.0301304093387245,-0.0430683815299265,0.0135412640828096,0.029690830335862,-0.0084559486191583,-0.0146664734545631,0.0410661946716336,0.0219230671964207,-0.0329804726293985,0.0093383648025853,-0.0258249510030075,-0.0208532661059083,-0.03744593609079679,-0.6366666337490138,-0.3229845462132669,-0.5401523810482395,-0.34640636264299485
Eurybia divaricata,-0.138286317269348,-0.1637351872559641,0.0033006932054396,-0.0875275626102174,0.0526952865040485,-0.0062232370548582,0.0621904619514889,0.1544995278345083,0.0780172691392367,0.0468806611112511,0.1246946862652254,0.1240775099911835,0.0752550802752491,0.0135825255238445,0.1043730620365933,-3.5983183102778646,-1.1198904037727564,-2.1100784466109213,1.2880657290079451,0.9797221438759633
Eutrochium fistulosum,-0.050752009174617,0.025918896878881,-0.0205460725973705,0.0451303486154018,0.1462963267076623,0.0369613173181418,0.0388357306980983,-0.1094377610252872,-0.0158374469518502,0.0671197456437595,0.0653736872429994,0.010748037982754,-0.1013735581144712,-0.0320019262407525,-0.0010658169566782,0.1543378143143581,0.1049180933954653,0.1522519399644729,1.122862806294465,0.40915677117193744
Eutrochium maculatum,-0.0710131858908091,0.0540372738838458,0.0416352369659344,-0.0004267266244588,-0.0278736298665323,0.044425976710218,0.028743622926778,0.0025191167256279,-0.0780375403895588,-0.0255926834683124,-0.0787868091488734,-0.0877318519438766,-0.092858673442841,-0.0639257031335486,-0.0358797983837431,1.902805154423727,-0.7275668344570989,0.5771809484395245,0.40589715451909636,-0.14463872946580877
Eysenhardtia texana,-0.0338872739634929,-0.0754198830358652,0.0462189363682586,0.0173290143095091,0.033377230398898,0.0872130481329496,-0.088057259842194,0.0694078972814577,-0.1359853049941316,-0.0697631206830609,-0.0607596473652601,-0.0819753866062719,-0.046253168074072,0.1089128322089262,-0.0229901768472207,1.5156171183469347,-2.122714335432428,1.4526781244155709,1.0101467635342969,0.49270125430216327
Falcaria vulgaris,-0.0930649313262422,0.0671401202288888,0.1874627714171875,-0.0198009150841852,-0.0434875936855549,0.0066385300103851,0.0858833548596656,-0.0557642695244535,0.0657665913762643,-0.0171584782585763,-0.0359870728184169,0.0475435376247601,-0.0061763012691751,-0.0240438587561348,0.0604468265278017,-0.5975050571493192,1.3055692542675406,-0.3679668711955006,0.21248786441810688,-0.12538682340990143
Fritillaria pyrenaica,0.0227579190483811,0.0366460910070336,0.0383969571676816,-0.0652101033350134,0.0272056280343307,0.0293938262331602,0.1481072302270944,-0.1249513099134843,0.0377531855097632,-0.0979939611271888,0.0197599470043134,0.013399357382493,0.1069990064689285,-0.0783949729892427,0.029189908598825,-0.8302405720645453,1.9133533043613782,-1.7067226615024396,-0.7757994585217837,0.8143508430449296
