species,main__thermal_regime,main__water_balance,main__atmospheric_energy_dryness,main__edaphic_regime,main__terrain_structure,interaction__thermal_regime_x_water_balance,interaction__thermal_regime_x_atmospheric_energy_dryness,interaction__thermal_regime_x_edaphic_regime,interaction__thermal_regime_x_terrain_structure,interaction__water_balance_x_atmospheric_energy_dryness,interaction__water_balance_x_edaphic_regime,interaction__water_balance_x_terrain_structure,interaction__atmospheric_energy_dryness_x_edaphic_regime,interaction__atmospheric_energy_dryness_x_terrain_structure,interaction__edaphic_regime_x_terrain_structure
Cornus sanguinea,0.05579412117360526,-0.05162795814020566,0.12948239012628096,-0.06506500131710853,-0.07118369559044349,-0.011419292886566061,0.019306659997304472,0.05533662407438416,0.009420821707660608,-0.000851134123612648,0.12525922156246205,-0.05179289648876719,0.02428121402066673,0.06763421513932658,-0.04254925693014504
Cornus suecica,0.005132066152666239,-0.03542173526325674,-0.052946038916814854,-0.08374599787903113,-0.04490151086398879,-0.03194125988440845,0.005200722362507933,-0.23481299590560595,0.056585106514731955,-6.216561208748774e-05,-0.12854259512260055,-0.07188573849273056,-0.06236841935016824,0.02752992611957026,-0.19503100973478935
Corydalis aurea,0.08466707754635834,0.07499679490438377,0.05777534672863924,-0.07235949450262372,0.01999314346482283,0.06756901176454644,0.03011260255795074,0.048883532595622364,0.03470463710658275,-0.010379044988750863,0.019299614554154337,0.020649577207189063,-0.0012963318981727855,-0.0450437377464409,-0.009366159447079546
Cotula coronopifolia,-0.055910499464988446,-0.056494783224021496,-0.07241010783300415,0.032794641509656025,-0.08159610358548051,0.01321476950013177,-0.02819243665662661,-0.08528763903285427,0.016514938997878644,-0.04334713923293641,-0.06396330227014893,0.05267462728447345,-0.09585703004637924,0.005015131086165126,0.009012114533233667
Crepis biennis,-0.08232702295242479,-0.009566341538777725,-0.06837324494214984,0.0244061162436835,-0.020017568144281683,0.024139221642067252,-0.02417353047213443,-0.09313782695945551,-0.022821530492337587,0.03362970383185634,-0.17162161407585635,0.07624709946165162,0.025275100961699416,0.03541349835136317,-0.11477528359202935
Crepis sancta,-0.06434815423564286,-0.0967828460540101,-0.18379470381235344,-0.07612352646518726,-0.10681411354018763,-0.22707827070732609,-0.09632997916247694,-0.08197754484430642,-0.07258854417575934,-0.16587252741051595,-0.11111491265750904,-0.058780501661212764,-0.12278545208976308,-0.12135797413449675,-0.033195837692691556
Cryptantha barbigera,-0.06793007125724299,0.029320132514327156,8.263791058679854e-05,-0.05515977697379612,0.12193140229339203,-0.08105645334303055,-0.13445760980258142,-0.026092875872282057,-0.08685264089960122,0.006179939387037966,-0.030260471066649898,-0.08783780065604985,-0.08522245942196428,-0.16795017337121015,-0.0078378775577524
Cylindropuntia echinocarpa,0.02700543922195419,0.0028558289302805795,-0.024077874941469644,-0.17507119847546077,-0.11988077844261634,0.05355750974927067,-0.01340428338078435,-0.03329981811542122,-0.11538553448182498,0.08560530974781683,-0.04702518773437199,0.00734099666912586,0.033192047591930375,-0.08169518761909467,-0.039570051654481915
Cypripedium guttatum,0.07030552417400181,0.09027514799269692,0.07190569808033972,0.1016909562296287,-0.04155607503576885,0.24808807777524336,0.06426563651959562,-0.26376712960573995,0.14304482824449474,0.21943688336759945,-0.12047233190572125,0.18859542592294634,-0.09222790124136343,0.15211623817053987,0.12270226952171477
Dalea candida,-0.060862759770954296,-0.08041779947145324,-0.043226988654693016,0.08284928904456898,-0.0866185641715434,0.05108275949940592,0.03608893883719803,-0.06456718392664593,0.0799024760185852,-0.04756657321273459,0.01934394987974914,0.02875193633846293,-0.08557644415960548,-0.018951115234334487,-0.024188305259067285
Dampiera stricta,-0.01614722903431837,-0.028088784474311845,-0.04211992540058371,0.021098114434251657,-0.03251457438234801,-0.011891843296256293,-0.14885659106119653,-0.05063816473556144,-0.10810499415209042,-0.0027335152197064177,-0.08066390942712726,-0.03857945486142991,-0.07164103988605967,-0.061242865717896854,0.03831735567333531
Delphinium glaucum,0.09817424463921068,0.06478196083508725,0.009652498145821971,-0.01657735330910053,0.07325005228454069,-0.29518763990652974,-0.11142856119050287,-0.1646436248513725,-0.17753505123396718,-0.1258274415294953,-0.20568734343486358,-0.11804521492082527,-0.14583491837962456,-0.04839198325870639,-0.15545236961400155
Delphinium sutherlandii,0.020276617872557662,0.03922586958102541,0.12211699029795726,0.10570823355379158,0.023065779266776054,-0.001580759693438077,0.11961060867800918,-0.015066910773490719,-0.07763661358082206,0.16228704149464201,-0.1266645295880575,-0.1445618905989627,-0.009964160555556378,0.043408488310982776,-0.04421074264352629
Desmanthus illinoensis,0.0496333484277666,0.06718163157029006,0.027701484156620056,0.022861610951257327,-0.05895262297936091,0.06477072418962322,0.06845033337125186,0.11469209804599043,0.05894192982592857,0.003293214576408442,-0.03488335469929929,0.05585116775545899,0.07491529489771452,-0.03691789203112044,-0.05595740120649842
Diplacus mephiticus,0.10589570570474084,0.25282872962469327,0.02499660933594668,0.05497712002973486,0.022752096243821327,0.01098935882953093,-0.01835381872215233,0.021795022792388825,0.09933553898326784,0.010872117306609596,-0.00716254012013855,0.1276047162935233,0.05152394835219438,-0.012439130523545032,0.04981257215946438
Diplotaxis tenuifolia,0.04884297902919756,-0.01698193219702214,-0.016030273521323614,-0.009360549755469669,0.014686920990032555,-0.010957085718602757,-0.016593101713801944,0.07407317305929795,-0.06985022390374741,-0.004493039441268064,0.015054349963712826,-0.07296055701508135,0.016447175796427075,0.011878192379075218,-0.12631555123873117
Disphyma crassifolium,-0.21735894129014635,0.0577866979738546,-0.006036485534028385,-0.07876916544039737,-0.14789830209727717,0.03845162737696885,-0.11690459285721466,0.15895791309464444,0.009643580144008498,0.04604231300703893,0.1802696687448505,0.08472200359227734,0.10020305514614408,-0.028537779000459798,0.09107972777489316
Distimake aegyptius,0.12224996330945839,-0.03067104180178512,0.034399621827149625,0.016278393922910996,0.1003129241848824,0.09191225186861013,-0.025855080941548852,0.060023107380757064,0.05142501317886252,-0.0030825462384105017,0.033452942543989415,-0.11798116706946384,0.0656821500042882,-0.06175062417834912,-0.069223132119246
Distimake dissectus,-0.051384954396709294,0.12489221050473295,0.06764088833478299,-0.22401191147893093,0.29161110991503186,0.008071369319987528,-0.04079707816589833,-0.09066199500015376,0.03381679141059298,-0.005919796200907883,0.062297058704648293,0.02122122732738726,0.032559621637351356,0.006726301636587571,0.07705936722914794
Drosera spatulata,-0.12121796964692691,0.07251543099948847,-0.009304807916498025,0.12196024039995133,-0.09913561039247885,0.010331730115253745,-0.04310678889330353,0.021150842845299885,-0.09822073603456413,0.033844618570209165,-0.005575458232004266,-0.02020466521270914,0.04283608846044104,-0.1775001139329586,0.05395359282676611
Dyssodia pinnata,-0.032336955842906905,0.01917467468902331,-0.02046433809547325,-0.006040793904746661,-0.041092664482937524,0.025790961545103717,-0.03753801641113119,0.02425423848302132,-0.03158145812143625,0.008356135406030212,0.02042006148807914,-0.040671049493565876,0.03339794780896235,0.005363992864479227,-0.03113549240158536
Echium gaditanum,-0.0005897176930012544,-0.05135634783420097,-0.033009220322613726,0.049113245295587034,-0.013866633644219403,0.03107812371313763,-0.0994491983386308,0.031907112252673106,-0.20643619567400145,0.02757905688941348,-0.004085188587689772,-0.0280013006077505,0.18915900672613156,-0.08387955672075068,-0.006470671729094022
Echium rosulatum,0.0727104164884313,0.043334892987784056,0.08720492323816222,0.15979993301025203,-0.04324851484575572,0.08258541135367006,0.032145299087969856,0.14860412347627655,0.09716636443087726,0.07671766206722876,-0.08623877370098898,0.14334498415179542,-0.03150917416984169,0.09930630661848883,0.07492805386540802
Ehretia anacua,-0.0032561162157349706,-0.042077139342482556,0.05131653597635193,0.045766924019326756,0.026031190997211164,0.1598320381769109,0.13620837574791395,0.05356730262822837,0.1376223560176363,0.04037293061034513,0.04874164442395564,0.12324245884706668,-0.05839674037000143,0.0695926781518779,-0.026807472177311602
Elephantopus carolinianus,0.004587758992088139,-0.07518496986771848,0.07627776712668209,0.015480270591086184,0.09215383922413949,0.004510801336308493,0.03846870503580361,0.0029271992785529087,0.09333250414620611,-0.009121927656993704,-0.06952721436439797,0.16864282041984996,0.05243440053742655,0.014116625423411707,-0.08920265560270636
Epacris obtusifolia,-0.047814190536347626,-0.0362085800016918,0.051455906012678736,-0.0350191228889675,-0.0906559274061507,0.018479700705793495,-0.05578555130638126,-0.1495765317718176,0.030217787567392903,0.03633969415639953,-0.11576846949034962,0.12679928757877523,-0.2630768613383637,0.03130917718039447,-0.05124303142793157
Erechtites hieraciifolius,-0.008050841711667832,-0.013302306159235094,-0.01318587669679753,-0.00426956096188981,-0.04849604334485166,-0.10208787855148349,-0.10806259407956526,-0.0036997376443898035,-0.008452873340847945,-0.13255065763708357,-0.13676300855314266,0.16302758806167147,-0.10142300559264561,0.07581520465866448,0.12480266503677363
Erigeron foliosus,0.1280244889135446,-0.011813917338281438,0.05085165248202815,-0.06572328772812032,-0.059704908198356804,0.05820714106131917,0.023375633146981867,-0.0028583980703908657,0.11023183833573776,-0.09740598769259234,-0.18141000015503803,-0.0623014418188048,-0.05907576767448562,0.01941099629228646,-0.026709884505684893
Erigeron linearis,-0.07778036052534514,-0.048724722009729736,-0.057697120979707105,0.06848225036112321,-0.10121394122726876,0.03251293025748268,0.018432737293563598,-0.0158346191132141,0.04689558449236473,0.0014953069708148442,-0.016772353274999676,0.007636237120873056,-0.02426047131703656,0.06851435801209951,-0.033364488121345806
Eriodictyon crassifolium,0.07836835732162423,-0.12247433356973143,-0.16364962076476197,-0.006307303381283296,0.011735546841492877,0.03248357224283811,-0.08887257005279857,-0.006579679970300103,0.011470299150728032,0.017825390937509178,0.014408667217246034,0.0571965743890731,0.012091839930168874,-0.09536269803353693,-0.04826475904376685
Eriogonum jamesii,-0.13257235818865215,-0.03405693255153982,-0.08042943717165978,-0.01260237305157413,-0.10614266108530196,0.10570846400647613,0.08892960487039782,0.045903478437969714,0.14415509459916134,0.028396126297599623,0.13153499465391835,0.0644163348465008,0.04510580042293179,0.050897629516470096,0.03893594990439689
Eriogonum latifolium,0.07246139065959391,-0.01828537279456261,0.09263115254399319,0.25679830623700933,-0.03723083001993031,-0.06262082967062862,0.04291354265121051,-0.008819076038631845,-0.1032398916262728,0.1512905843714036,-0.1068289423807068,-0.026845732320880444,0.1779669465352043,0.04361018978373769,-0.22350915766987328
Eriogonum niveum,-0.10225123910543231,0.12668894418061186,-0.01089427082029305,0.08774078586688001,0.00028870638123392904,-0.12686690635605527,0.08861392920900235,0.004687182024221192,-0.1833805438794018,-0.018228440519087345,0.006147130014717604,-0.15941048404257666,-0.011190601893356338,-0.15321628314130986,0.0721131749251842
Eriophorum vaginatum,-0.10892530005629861,-0.09787503981165876,0.0015298701071029873,-0.04356976722092582,-0.18918374103417387,0.05033329201543994,0.0660864310902936,-0.036813546118977955,0.060890112418166616,0.008850666876631783,-0.03453973924425961,0.04612815417296327,0.11873306191945152,0.0007891386180950938,-0.06111174034193574
Eriophyllum confertiflorum,-0.028697266503141753,0.00032948462698848045,0.007674920491687536,0.09087820243115624,-0.007650641517603118,0.0255115143805824,0.03612715949827909,-0.11373140743342018,-0.13389094153714035,0.007823886940889063,-0.03900605637621556,-0.01831677634113836,0.06646840845176992,-0.04972967632704467,0.0036089023903912608
Eryngium planum,0.10272381181699139,0.10931086762804271,0.009196249910496812,-0.027482945423324537,0.16168600821108225,0.16754502636649257,0.12459134009135207,-0.058016087304688616,-0.02192146257026426,0.09335105917323652,-0.03446270344193102,-0.00542451976613096,0.0032049484934547805,-0.06522230568103825,-0.08105435347310355
Erythranthe dentata,-0.07554409925775474,0.19780106506476008,-0.059294256032233046,0.03642530582999983,0.05540243434569912,0.059501187957879516,0.01813836137125852,-0.11531096695438675,0.047899705290024935,0.0614234502714354,-0.04901513161851958,0.12224364040066428,-0.019061262109351808,0.0011349609586538516,-0.05597908215959568
Erythranthe erubescens,-0.005090425765227888,-0.025879737957829833,-0.03899768719208121,-0.16134120644532088,0.05112491423528117,0.028483470082305905,-0.09062545610255167,-0.02198223651586379,-0.17851489480788144,0.08494864794753623,-0.06301312627134269,-0.11505183021889673,0.0007882198975424169,-0.07463332533370785,-0.04736628195477268
Erythrina humeana,-0.15075385672012867,-0.032196188097635636,-0.06877536022495295,-0.06541669831354632,-0.0882634609435822,0.08684848730234898,-0.06350617230660806,0.1188435363113617,0.06101451220784313,-0.028917847831235154,0.06887478434736875,0.0882299327818453,-0.04990594514055248,-0.02586592722013972,0.01700895253690605
Eschscholzia minutiflora,-0.018601691414928116,0.031962691019137096,-0.04214337003232767,0.032506534965047774,0.03252937597965029,0.012831722441543774,-0.016157227769269828,0.09352573588622155,0.027402254225324055,0.03848423758616964,0.005048013997154977,0.06174316527514117,0.04396316779217231,0.03654558309645242,0.07273900862765101
Euonymus obovatus,-0.03919305952570834,-0.06730592032811518,-0.12267240130875763,-0.09707830309952381,-0.09065739056143933,0.014830014731413986,0.059424387464413,0.07020550481004807,0.07839630914327736,-0.021457659231370184,0.044937844977180744,-0.046756968298168465,0.11591147234130815,0.0222215079439132,0.1501997310341066
Eupatorium altissimum,-0.02073792703372553,-0.056276032379772085,-0.04295173958088629,-0.20532626732851333,-0.006275557216251115,0.029461080229521888,0.11788168278096617,0.1839855858139501,-0.0197342291281665,0.029036729523707755,0.0037928023535637526,-0.0692187487461018,-0.005997980365194929,-0.07638551680242672,-0.17542367193701983
Euphorbia cyparissias,0.05606433725620112,-0.09812934300075517,-0.03013040933872454,-0.04306838152992658,-0.021194297615273493,-0.03298047262939859,-0.014666473454563199,0.04106619467163366,0.021923067196420752,0.009338364802585397,-0.025824951003007534,-0.020853266105908323,0.013541264082809618,0.029690830335862093,-0.008455948619158358
Eurybia divaricata,-0.16373518725596414,0.0033006932054396075,-0.08752756261021748,0.0526952865040485,-0.138286317269348,0.12407750999118354,0.07801726913923679,0.04688066111125118,0.12469468626522544,0.07525508027524912,0.013582525523844553,0.10437306203659334,-0.006223237054858207,0.06219046195148897,0.15449952783450832
Eutrochium fistulosum,0.025918896878881072,-0.020546072597370527,0.04513034861540187,0.14629632670766238,-0.05075200917461709,0.010748037982754094,-0.015837446951850298,0.06711974564375958,0.06537368724299945,-0.10137355811447123,-0.03200192624075251,-0.0010658169566782206,0.03696131731814188,0.038835730698098314,-0.10943776102528721
Eutrochium maculatum,0.054037273883845896,0.04163523696593444,-0.00042672662445881343,-0.027873629866532364,-0.07101318589080911,-0.0877318519438766,-0.07803754038955887,-0.025592683468312467,-0.07878680914887343,-0.09285867344284109,-0.06392570313354864,-0.03587979838374315,0.04442597671021802,0.028743622926778074,0.0025191167256279714
Eysenhardtia texana,-0.07541988303586528,0.04621893636825868,0.017329014309509123,0.033377230398898,-0.033887273963492934,-0.0819753866062719,-0.1359853049941316,-0.06976312068306094,-0.06075964736526011,-0.04625316807407202,0.10891283220892627,-0.02299017684722073,0.08721304813294964,-0.08805725984219409,0.0694078972814577
Falcaria vulgaris,0.06714012022888886,0.18746277141718753,-0.019800915084185203,-0.043487593685554986,-0.09306493132624222,0.04754353762476015,0.06576659137626434,-0.017158478258576398,-0.035987072818416954,-0.006176301269175103,-0.024043858756134812,0.060446826527801756,0.006638530010385102,0.08588335485966563,-0.05576426952445353
Fritillaria pyrenaica,0.03664609100703363,0.038396957167681635,-0.0652101033350134,0.02720562803433072,0.02275791904838114,0.013399357382493066,0.03775318550976323,-0.09799396112718887,0.01975994700431344,0.10699900646892857,-0.07839497298924279,0.02918990859882501,0.029393826233160236,0.14810723022709443,-0.12495130991348438
Galinsoga parviflora,-0.1667079732815277,-0.09123810508720166,-0.13968934541030914,-0.08418323377477673,-0.0015276185743082918,0.04619712163998441,-0.0009563913585366082,0.013798341243401631,-0.034247653471863586,-0.022591448517299523,-0.06370187046881443,-0.06210356629761018,0.12326464424833293,-0.049134512237084475,0.04047442004778473
Gazania rigens,0.10212287771340074,-0.012837096462497826,-0.026612892775031136,-0.12056480518838104,0.01297345839148782,-0.14757832320165387,-0.13917056237094666,-0.11676245511195918,-0.04662094667472749,-0.06568354270337377,-0.1308559196254571,-0.05159767861026287,-0.14637308522774015,-0.05333140447741111,-0.16464940228234307
Gentiana acaulis,-0.06518442750189114,0.061706237653557185,0.019268226719157462,0.12492009068248092,-0.0006804217455669558,-0.0459798750667895,-0.049301431599693274,-0.02539267463795487,0.022298705805379827,-0.0762915144516708,0.025619624780407208,-0.004734906747869529,-0.018571400746607986,-0.006238510431930805,0.02270594166454168
Gentiana parryi,0.0687745106546188,0.03680373542767873,-0.010106512634891597,0.04349461756662224,-0.003265093173392879,0.2188334410705375,-0.09161700142171281,0.1041916254350707,0.07120762202902664,0.08793358034592957,0.19365033353248046,0.09264608178647916,-0.05922866997856425,0.05728630171707308,0.07286976959231892
Geranium macrorrhizum,0.065840203646069,-0.08289185301887574,-0.15358681720803236,0.042163704840016906,-0.14404273417267985,0.060415028461688516,0.011401951251989206,0.03949381939042512,-0.048805632135295166,0.0799319005486224,-0.09472741375793632,-0.03598510758344598,0.08607923096230054,0.04940124155337183,0.057687191792529256
Geranium molle,0.007946489420405928,-0.03401507962251431,0.037391589161634195,-0.1035193074323416,-0.09543399465535046,0.014454309794226067,-0.0634017398471721,0.010304317630548872,0.02903617196934468,-0.08105124690644275,-0.053848746238769674,0.04210995184664044,-0.012434570393766777,0.012692170772630528,-0.022643686229730883
Geranium richardsonii,-0.09152109056959672,-0.03876325469981787,-0.06505360904614084,0.06845318212509491,-0.051808132568972584,-0.10507393443011354,0.019906252990966152,0.04524272529100219,-0.0008418852465758373,-0.10613474088204435,-0.16205263570717107,-0.16600090927603722,-0.01489099724489368,0.04371856096131961,-0.029605278261507283
Geranium yeoi,-0.08267687985154983,-0.026429570566830787,0.07290415156938478,0.08858523393011125,-0.06965920055892863,-0.0038202951494815804,-0.06387978767464629,-0.09435102093788153,0.03916077960527272,-0.0347345692452858,-0.14778799610429602,0.05155889747648991,-0.1011973402203947,0.05139089403066974,-0.011682047976164633
Geum canadense,-0.03819527566024612,-0.016204120699118123,-0.03750993268897802,0.12213825559424418,0.024903987029688622,0.07689435474600756,-0.05034513238902263,0.004298315380153309,0.039566525835570555,-0.006039330269918049,-0.062069323078852344,0.10166949858279081,-0.06713969151636644,0.0013272223418239124,0.04823863621186294
Geum macrophyllum,-0.04139872735449597,0.08416661346790148,-0.037016421081155174,-0.03932873665714253,0.12913905210314852,-0.0004287835596132258,-0.034349136956043566,-0.06704520037215973,0.0036966902171073073,-0.057721176130879535,-0.06161312498152504,-0.06115386496472595,-0.12425298016835205,-0.01720673929896223,0.07280520460417998
Geum urbanum,-0.03405574836624276,0.09758637005113062,-0.08587953314582315,0.07627648896354387,0.03368773852539155,-0.07465150880583044,0.014480153343996422,-0.07793905223558865,-0.030358094466157427,-0.07311243041679498,0.053797633752083795,-0.08302480466110766,-0.11897592820203065,-0.07130464195030306,-0.06289178414359974
Gompholobium huegelii,0.3099290976383239,0.12439597971097159,0.24226681167927397,0.2574181803598064,0.06382942876586989,-0.1427032107257394,-0.036189497269762096,0.07414197277855437,0.10094596538459157,-0.004516406856284566,0.05478018723324752,0.053507126949922705,0.08964846703734565,0.015431903922962325,0.07241557405439633
Goodenia ovata,0.01737741053222126,0.0673413425198328,-0.01581233654548242,0.018260486917026354,-0.08286379601192936,-0.01578052543471787,0.006635029516348533,-0.07424175390981501,0.0021793379997589084,0.025565268536388804,-0.07617195061127666,0.01359181604924963,0.0027955770506498468,-0.011149676377545686,0.03559234661264881
Grevillea alpina,-0.02503726924637564,0.0779800925056862,0.002213402486786748,-0.08119192268169578,-0.01237857922394385,0.009811059516699853,-0.05408192052659168,0.0424377585803844,0.034952087541853694,-0.02223990901953476,0.08663975787068966,-0.03781706801311643,0.0552891777674237,0.12724256240949955,0.01691638841065816
Grevillea lavandulacea,0.12276049031287121,0.12392167355447248,0.08390093118681216,0.10927446019592255,0.018649981137888016,-0.1743565313888717,-0.1346529971623589,-0.2801079702681829,-0.057843681382672284,-0.21446745271475579,-0.14825616463515748,-0.09908631838564433,-0.21126489348394695,-0.08407688415192051,-0.06329640895539894
Guzmania monostachia,0.003012621103668708,-0.02327990256433023,0.01025028191176345,-0.021156506009360074,-0.054639279883429516,0.006314252212832476,0.03816245141936977,-0.07867873215845565,0.033142619794664006,0.07204776328625304,-0.021523429895241874,-0.05623579252899954,-0.07703747307547759,0.07444528665005973,0.0100515767504871
Hedypnois rhagadioloides,-0.0639030664279854,0.05733156027939807,-0.008618843705441716,-0.10300095249529313,0.0002293067384482629,-0.00841321948720844,0.054597215681804846,-0.1498900227130631,0.13431135727213458,0.04758501284420572,-0.16014636189062975,0.07876078398727378,-0.11453378646954612,0.07637675313559325,-0.14286559638928767
Helenium autumnale,0.03171755388467919,-0.05770872026645922,0.006932708082759086,-0.09521048581181749,0.02955251409432716,0.0102610326238796,-0.05943191344751683,-0.0031296088733475964,0.042407605070998236,-0.06630904332907582,-0.011386966257972638,0.03605651799790469,0.0007560359550265914,-0.0021702075312576255,0.023706135653338716
Helianthus divaricatus,0.0391859850913443,0.07569648544946048,0.06910065902249996,-0.024349408499766287,0.09622923997124794,0.0080815267340492,0.14818593754717954,-0.0560239480076276,0.13336350954489812,-0.017940197617225647,-0.0268255739434584,0.09569762410144464,-0.05211818337638991,0.16727000181688073,-0.1415540056343355
Hepatica acutiloba,0.018058169424557565,0.022206675065946167,0.01811947587439909,-0.07355107255978932,-0.03619471739785413,0.0016032507087749164,0.08184544711190953,0.023665707217154098,0.017233061230897666,-0.057363541302113866,-0.0340261234521616,-0.037504400961273464,-0.03654617044703047,-0.07791367869880526,-0.04066112939629204
Hibbertia cuneiformis,-0.04218671832114196,0.20378232175923477,0.053886148757508294,0.20281284505827607,-0.03212180039912337,-0.046220704340022026,-0.06427612871604042,-0.03691774283234045,0.023861518233033917,-0.12964433280460697,-0.06132613703378212,-0.1171114973228994,0.1322992389427196,-0.0705732723344554,-0.03465473858918189
Hibiscus denudatus,0.04467218952461591,-0.11449458632741218,0.047931364344021184,0.024066460646388933,-0.0764053715120695,0.03984362618322425,0.009933049310895118,-0.03183199107645096,0.018018015719747073,-0.028961550382115876,-0.02784811998894368,0.03252304621106738,-0.07336055372538978,-0.08404745201013528,-0.03620946089497741
Hofmeisteria fasciculata,-0.11680774712913222,-0.023531743077132322,-0.008069454047001707,-0.08456945922213131,-0.19005467983552876,0.17543850317671655,0.11102024477635436,-0.055878237165252365,0.07869390755800716,0.062267771358878524,0.1345505708548473,0.10857989016064046,0.17643621686720826,0.02310151772807259,0.013153382000141116
Homogyne alpina,-0.02239769670633696,0.06614724572467587,0.015316825911519996,-0.13191767623526512,0.010743807499230451,-0.04302151489411318,0.012963828556297888,-0.051781934067138345,0.011398356034651946,0.10710174597362182,-0.015699734507179885,-0.0067181639498491395,-0.057361126636035466,0.07278950985756996,-0.02141974419103445
Hyacinthoides non-scripta,-0.014562832053805836,-0.04764999772532403,0.039284565262385204,-0.10769296552860862,-0.008157496155036819,0.017422683517970248,0.055944084318381264,0.07791504230537395,0.019870624607932954,0.030327245558426415,0.09205987947599964,0.053090942010604374,0.09108354969895992,-0.039981693181920894,0.20247681389938876
Hypocalymma robustum,0.10834674965903515,0.040919910940058146,-0.011977944501737883,0.020732760191119342,0.06773495567493552,-0.1110596501460593,-0.033334353313459894,-0.2649203917621715,-0.18867999344730133,-0.006667842919870914,-0.23327345306519498,-0.1500826296380409,0.02135804665982649,-0.08593006949260334,-0.44356004516673164
Iliamna rivularis,-0.041685349860740066,0.05751040308649171,0.0028048195693718115,-0.001839424577946424,-0.00933925568707039,0.05794991072323087,-0.00016211480180997842,0.0406176119044948,0.03062754264784126,-0.03202935951376267,-0.06332698559533075,-0.009282609818441312,-0.0011658608319914526,-0.06703897875338954,-0.024619858055926105
Ipomoea cairica,-0.012433685017074383,-0.11753482226006035,0.026048565907310573,0.08646149943666191,0.021503955947442928,-0.01987321712524714,0.07002784760260018,-0.01682370231699323,-0.04394835251601893,-0.029685237364965714,0.17805418393858952,-0.04391211832190859,0.14725468806127115,-0.04182742665005953,-0.005140060057867526
Ipomoea pes-caprae,-0.09718742980960053,-0.08446809128462128,-0.1411837138068014,0.02566500409118429,-0.041112343873826555,0.03866602243057825,0.03243077273549765,0.25896245457612777,0.05902919659325169,-0.05602914626907075,0.23367257744786016,-0.033470075322540135,0.08228052200667407,0.017828919080142686,0.4859664408954253
Jacobaea adonidifolia,0.1410382719196959,0.05630872839207159,0.06481592754824161,0.10537354969406977,-0.04287220086967473,-0.05086646685953528,0.023929567659121253,-0.08307853300653395,-0.05967224374940112,0.005273743859736574,-0.0182253392150989,-0.059442762867328046,0.01036935705490056,-0.002275191441719949,-0.05927206579347935
Jaumea carnosa,-0.036183627793515374,-0.032029375450971974,0.009503071408458266,0.19744795213017666,0.04238674910608803,-0.07736859173515584,-0.008132449433572376,0.024041440029863075,-0.056795356715591244,-0.030702879087501616,0.25108567056154985,0.0011922016749232424,0.002858685751753896,-0.033987103122091356,0.2944200493337823
Johnstonella angustifolia,0.08380715640872816,-0.059505833282796225,-0.11914000737100089,0.0027885506189396325,0.020030462449575504,0.02065942442216578,-0.05303024998654895,-0.09388612429832681,-0.1364137378196861,-0.057356001384112655,-0.013698874731907697,0.09864367187256988,-0.13031492128818883,0.0688353068369609,-0.05277606476274112
Lachenalia reflexa,-0.06976865944767506,-0.06357288924561079,-0.10113960622106347,-0.21635895994570006,0.16479191727517015,0.12436373100446113,-0.004049031895036135,-0.03602082920659055,0.030860873743869307,0.1332196037177576,-0.014696290401774878,0.14442161408194887,-0.06101468607692783,0.028108494526536854,-0.14048995103791742
Lamprocapnos spectabilis,0.06716747989833359,0.07046976755352555,0.04635625646028568,-0.08145016826660752,0.011296880734655568,0.06092924696028031,0.04275417352845632,-0.00607361282581174,-0.014880852322552507,-0.07963898284956605,-0.05889487196089541,-0.07624324558642785,0.06954116972463956,-0.017471594005625098,0.044104844728723724
Lantana involucrata,-0.03469869657096953,-0.09354153799138153,-0.05475433750243889,0.2616476266096129,0.17615059274805028,-0.08970116186580511,-0.004488386245782137,0.24400997274969055,0.026807428278993593,0.054011212814338454,0.21399813716981614,0.0348690654177049,-0.27440595607613005,-0.008619870857465295,-0.22628139849131806
Lathyrus japonicus,-0.007888266915075489,-0.016218774614641947,0.03688677210321686,0.3157160822085742,-0.04993901926343564,-0.008163601816715915,-0.15713378659825092,-0.21533047778246156,0.05659753511782768,-0.008904259590398532,0.1530239614538931,0.20590422087691967,-0.25254758648592646,0.04303557876144016,0.282826398751568
Lathyrus palustris,0.15322531342908477,-0.014361749922407163,0.06867238036683261,0.0034510652330814852,0.1447498322276224,-0.061902557065594985,-0.029596929860397296,-0.08006519916350299,0.08723772017945312,-0.08075863107655928,-0.179495161242709,0.00383623441604864,-0.12358770704019106,0.009312200002471035,-0.04705775837048452
Lathyrus pratensis,-0.127206506327736,0.004978322868332784,-0.02566494783970838,0.07561008512601759,-0.07725144017078249,0.01649409019078573,0.03449844751642596,-0.005234834824434192,0.016324422015943096,0.023491294961893318,-0.02036796582621635,0.14705272607393674,0.05494093051269897,-0.021821453837975634,0.04370780594950809
Lepidium campestre,-0.022311962448258876,-0.0038566927907242175,0.1619690918365291,0.09031704927432639,0.05022885906871988,0.04855310822198863,-0.0762364904157432,0.09008604080742331,0.038666053261786446,-0.062334477189248894,0.00924758406297138,0.03383445932345378,-0.01125468682686397,-0.05075020362502752,-0.0067509818076616525
Lepidium fremontii,0.03406598695059821,0.0335407210102176,0.02318522485627079,0.040768337391603,-0.05333900741688337,0.0378062888671426,0.016089169819252718,-0.02755391996657102,-0.03151329267164401,0.067201481330757,-0.016379498999157707,-0.08138617756429666,-0.008061398385937038,-0.011035026935594775,-0.020880865057478333
