permutation_index,mean_rho,median_rho,positive_fraction
70,-0.0033175801867639907,-0.0066242287588283,0.45257452574525747
71,-0.0019936619886476298,-0.0044638471887547,0.4715447154471545
72,-0.0035789963269954863,-0.005892358877977,0.46612466124661245
73,-0.0028764203454664868,-0.0066812383575802,0.43902439024390244
74,0.000533912960349875,-0.0064431389611795,0.46070460704607047
75,0.0023404314271003902,-0.0017147176400088,0.4905149051490515
76,0.0030447576291188537,3.074242080254461e-05,0.5040650406504065
77,-0.002728897192369304,-0.007841298081808,0.4281842818428184
78,-0.001755376754489224,-0.0095872887490449,0.43360433604336046
79,-0.0018933184377093396,-0.0043230730154385,0.45799457994579945
80,0.0010325022436006531,-0.0043819093314824,0.46883468834688347
81,0.004141955745079326,-0.0010858619951256,0.4905149051490515
82,-0.0037082187256677122,-0.0070488875785517,0.4444444444444444
83,0.0017987854930097906,-0.0059883227366921,0.45528455284552843
84,-0.009284225637682999,-0.0121786047907059,0.4146341463414634
85,-0.000991956632487185,-0.0054875131129123,0.47696476964769646
86,-0.0009199470688122277,-0.0033140327842483,0.4742547425474255
87,-0.0004293466525170733,-0.0028478693880862,0.4742547425474255
88,0.003727653424319249,-0.0014588932845494,0.48509485094850946
89,-0.006076635979643979,-0.0041162153211823,0.45799457994579945
90,0.002797871447986553,-0.0007543587133389,0.4878048780487805
91,0.001680449944598518,-0.0048799364409527,0.46883468834688347
92,-3.338988710641856e-05,-0.0031303394946655,0.47696476964769646
93,0.0028486779229001777,-0.0022611121064969,0.47696476964769646
94,0.006190766607952373,0.0003257690984029,0.5040650406504065
95,0.002050015930265075,-0.0001329606130161,0.4959349593495935
96,0.0012737085097451492,-0.0038752855343336,0.46612466124661245
97,0.0011199364447509463,-0.0012512931884909,0.4932249322493225
98,-0.0034110442107075493,-0.0076085696773168,0.4363143631436314
99,0.0013008110901433258,-0.0010042550149479,0.4932249322493225
100,0.0025705562938863865,-0.00020999780144,0.4959349593495935
101,0.0028123179286852033,-0.0028273711383125,0.46883468834688347
102,-0.0006526895799560734,-0.0047663219375857,0.44986449864498645
103,0.000274498578044365,-0.0041461929839424,0.46883468834688347
104,-0.004616186797918225,-0.0080267014118704,0.4092140921409214
105,0.0004043405317299021,-0.0027831592914755,0.4715447154471545
106,0.005610507835063301,0.0012299970926462,0.5094850948509485
107,0.0010070933142941325,-0.0015285396377147,0.4878048780487805
108,-0.0022943898656505634,-0.0065931587349235,0.4444444444444444
109,-0.004059210269661219,-0.0068524458135933,0.44715447154471544
110,0.0035987721234383282,0.0003525216269415,0.5040650406504065
111,-0.002500243648327741,-0.0028200996266845,0.46612466124661245
112,-0.009465923342994188,-0.0148977257458756,0.3821138211382114
113,-0.0015777496292071753,-0.0095407367573927,0.43089430894308944
114,-0.0020590360444099906,-0.0043109972672042,0.46612466124661245
115,-0.0059647026076043354,-0.0104477944755283,0.43089430894308944
116,-0.004531229800575769,-0.0096595995830429,0.4363143631436314
117,-0.001109724603029717,-0.0062041847203494,0.45257452574525747
118,0.001330316772277046,-0.0032867114455651,0.4796747967479675
119,0.0034865454424630998,-0.0025879243398446,0.4796747967479675
120,-0.00016966197948772974,-0.0071572080377273,0.4281842818428184
121,-0.0007057335219424183,-0.0038234484685867,0.47696476964769646
122,8.994988430331264e-05,-0.0022778644690636,0.48509485094850946
123,-0.0002477766036383187,-0.0031953315357953,0.47696476964769646
124,-0.001048587202299615,-0.0072394480478117,0.45528455284552843
125,0.0015958730531078545,0.0013312977041875,0.5040650406504065
126,0.001671205458135295,-0.0016783036532538,0.4905149051490515
127,-0.004082051958278639,-0.0081929870621297,0.43902439024390244
128,0.0015864611776047173,-0.0062727216396343,0.45257452574525747
129,-8.529362025296536e-05,-0.0009752041148268,0.4823848238482385
130,0.005420043836931119,-0.002968426880276,0.4905149051490515
131,-0.0032063184982229083,-0.0070526634624742,0.4444444444444444
132,-0.0030188429159806567,-0.0078327498117155,0.43902439024390244
133,0.0024089967652814776,-0.0026372671851592,0.47696476964769646
134,-0.004678197282834818,-0.0063357062851883,0.44715447154471544
135,0.0017278520380105738,-0.0050418638028253,0.44986449864498645
136,0.0027704122795258407,-0.0013535196844762,0.4823848238482385
137,0.0008143871153417881,-0.0059625688127198,0.46612466124661245
138,-0.001708188131327724,-0.0051012087774586,0.46612466124661245
139,0.0005838423531217788,-0.0068356626275837,0.44986449864498645
140,0.0024650416500936853,-0.0047275805578957,0.4634146341463415
141,-0.004298935806256741,-0.0074867469506467,0.46070460704607047
142,-0.004027825369776966,-0.0049093587434069,0.4742547425474255
143,0.006738122377128842,0.0024116152452529,0.5176151761517616
144,-0.0026811208547534294,-0.0088165537911123,0.45257452574525747
145,-0.000821254565695489,-0.0031160070136927,0.4742547425474255
146,0.001455337186036079,-0.0036857625288422,0.47696476964769646
147,0.001342723114187745,-0.0044292566324828,0.4742547425474255
148,0.003058028291678463,-0.0007846988713919,0.4905149051490515
149,0.0028290518065313885,-0.0032990672412882,0.48509485094850946
150,0.007177328532359708,0.0045610630656542,0.5420054200542005
151,-0.0003548562845942547,-0.0070899677935316,0.44986449864498645
152,-0.003449215236226116,-0.0061196581391857,0.44715447154471544
153,-0.003044807923158634,-0.00534749194158,0.44986449864498645
154,-0.004326502803751108,-0.0040571007433907,0.46070460704607047
155,0.00017907197870141645,-0.0042076217364368,0.46070460704607047
156,-0.0014906559880716506,-0.003264974848551,0.4742547425474255
157,0.0007477602652077782,-0.0053045013520238,0.46883468834688347
158,0.005892335099055364,0.0009183101425436,0.5094850948509485
159,-0.0028950915101584626,-0.0083031265634217,0.4363143631436314
160,0.0008976815999010795,-0.0039244011093854,0.46883468834688347
161,-0.0024448560256953833,-0.0114163992207753,0.43902439024390244
162,0.008699808877709688,0.0035708409446707,0.5257452574525745
163,0.0018601479892923194,-0.0030795177706968,0.4715447154471545
164,-0.0005642916408503456,-0.0071248187421166,0.45528455284552843
165,0.004187503699541592,-0.0020127184233784,0.48509485094850946
166,0.002392903978748492,-0.0046662728435444,0.46070460704607047
167,0.0018052402223938538,-0.001390437011694,0.4878048780487805
168,0.002184613886939385,-0.0012744602181459,0.47696476964769646
169,0.0032146264922897102,-0.0017035817686568,0.4742547425474255
170,0.00024312581296716634,-0.0067039529687677,0.43902439024390244
171,-0.008077642131743352,-0.0124752674316055,0.3821138211382114
172,0.0025579575643755715,-0.0042442736802786,0.45799457994579945
173,0.003340516326373432,-0.0077775878361329,0.46612466124661245
174,-0.0001222857521493454,-0.0046974995426671,0.45257452574525747
175,0.0035766397589706775,-0.0037391675546408,0.4823848238482385
176,0.002993465594878268,-0.0020103264224519,0.4905149051490515
177,-0.00031745130098263997,-0.0036957060191023,0.4715447154471545
178,0.0015295182741563971,-0.0007545315880653,0.4905149051490515
179,0.0023244817431467037,-0.0021551280331959,0.4796747967479675
180,-0.0030362628811751217,-0.0087572489056438,0.43360433604336046
181,-0.000432561970141845,-0.0076872359240339,0.4281842818428184
182,0.006820254142529302,0.0063061576296617,0.5420054200542005
183,-0.0004968025699800024,-0.0046396734651925,0.45799457994579945
184,-0.002089504464915758,-0.0071333413669462,0.44173441734417346
185,0.0010726515901322714,-0.0081723581517535,0.43360433604336046
186,0.0006006075757146811,-0.0100268659315019,0.45257452574525747
187,0.00016325016843295192,-0.0062505787885307,0.46883468834688347
188,0.0049241438483493645,-0.0023274797557868,0.4823848238482385
189,0.004933829056627397,0.0025217671360021,0.5284552845528455
190,-0.002585154128781608,-0.0060570137934064,0.44715447154471544
191,-0.0016445986651257832,-0.0061238201911697,0.4444444444444444
192,0.0004273586474193606,-0.0002456003112542,0.4986449864498645
193,-0.0012790327474174984,-0.0036225428407915,0.48509485094850946
194,-0.0017985334302415615,-0.0047525622221327,0.4634146341463415
195,0.003781419078012109,-0.0023423477808378,0.4742547425474255
196,0.0002932439926169928,-0.0038914829617213,0.46883468834688347
197,-4.309992096568244e-05,-0.006315361228402,0.45528455284552843
198,-0.001851823380457296,-0.002257774392426,0.4796747967479675
199,0.0006664349926130846,-0.0008358334927078,0.48509485094850946
200,0.008773884973412933,-0.0008939783188106,0.4959349593495935
201,-0.00428594184103461,-0.006641263691394,0.4742547425474255
202,0.000486746831783465,-0.0025860110346994,0.4715447154471545
203,0.00027307201181971796,-0.0059806313623953,0.46070460704607047
204,0.002888936654412935,-0.0027955263653204,0.4742547425474255
205,-0.0026860496538427337,-0.0047144609373244,0.4715447154471545
206,-0.003820117115963612,-0.0060279027281839,0.46612466124661245
207,-0.002156190490330428,-0.0050418957831344,0.45528455284552843
208,-0.004568425290471346,-0.0097637725630484,0.4146341463414634
209,0.0009526373384379565,-0.0055481767898323,0.46070460704607047
210,0.005522685962449251,0.0009363655308524,0.5013550135501355
211,-0.0033440986456437422,-0.0077800299016295,0.44715447154471544
212,-0.0020461856307216228,-0.0075643498653087,0.4363143631436314
213,0.007041129879236973,0.0039849647317087,0.5284552845528455
214,0.0003877438825788636,0.000626869148356,0.5067750677506775
215,0.00015140915307459724,-0.0041756942348181,0.46070460704607047
216,-0.002874119737011,-0.0096820800009468,0.42005420054200543
217,0.0027001100986600813,-0.0003362175143331,0.4878048780487805
218,0.005007294348362441,0.0002898619851536,0.5067750677506775
219,0.0020895529154544915,-0.0039924305010878,0.46612466124661245
220,-0.002320267101575256,-0.0054105590845934,0.44715447154471544
221,-0.002337959108489795,-0.0090325263817665,0.43902439024390244
222,-0.0048768084158430335,-0.0062870984139573,0.4281842818428184
223,-0.0030063021058582156,-0.0072606545673696,0.44986449864498645
224,0.0019055502028129732,-0.0036440594100041,0.46612466124661245
225,-0.0014521000031761718,-0.0065521942012841,0.44715447154471544
226,-0.003966906938451822,-0.0094030395135591,0.43360433604336046
227,-0.0030558553775319997,-0.0078116048827115,0.44173441734417346
228,0.0016228708257335024,-0.0021695008218111,0.4878048780487805
229,-0.00012432707190920106,-0.0052388367920801,0.4715447154471545
230,0.008541850755812047,0.0036642872385379,0.5284552845528455
231,0.0015175019802301313,-0.0006743587340145,0.4905149051490515
232,-0.0035741727293697365,-0.0094285832622871,0.4281842818428184
233,0.002757306007217972,-0.0040138163539033,0.4742547425474255
234,0.0001561683684747339,-0.0041121170359619,0.45528455284552843
235,-0.0019785987375181193,-0.0082291692597607,0.4281842818428184
236,-0.003919474590479404,-0.0071693381833834,0.44986449864498645
237,0.0015125279254242549,-0.0084009189606968,0.4444444444444444
238,-0.004731913363020984,-0.0066945538411123,0.4444444444444444
239,-0.002820294643382865,-0.0069852562494983,0.46070460704607047
240,-0.0014403667676446382,-0.0046385520770602,0.46612466124661245
241,0.0055150275484253265,0.000444215646547,0.5094850948509485
242,-0.0010912918464170143,-0.0100062114958001,0.45528455284552843
243,0.001012345332545485,-0.0063870220623906,0.46070460704607047
244,-0.002412240929666847,-0.0075482031151154,0.45799457994579945
245,0.004234335348331954,-0.0011221690466806,0.4932249322493225
246,-0.0016152490016216805,-0.0050907927591948,0.4444444444444444
247,0.0012588909281502395,-0.0057955669712739,0.4742547425474255
248,0.0005010187777749923,-0.0096786950566632,0.4281842818428184
249,-0.002454810722699686,-0.0047827650905533,0.45799457994579945
250,0.0005762200752960555,-0.0020029294389757,0.4796747967479675
251,-0.007446931226714532,-0.0120472934259795,0.4065040650406504
252,0.0006467025194969983,-0.0058827458667612,0.45528455284552843
253,0.0020233040708444667,-0.0018260434067045,0.4878048780487805
254,-0.0016875903926583966,-0.0041231073636453,0.4796747967479675
255,0.003978605854048196,0.0005688283639648,0.5149051490514905
256,-0.002407741467310113,-0.0083142352933224,0.4363143631436314
257,-0.0019052096555667013,-0.0049755347135318,0.44715447154471544
258,0.0003582538083142811,-0.0002758203887267,0.4986449864498645
259,0.004212942748402449,-0.0032449209288751,0.47696476964769646
260,-0.00412659785597155,-0.0035656256685068,0.46612466124661245
261,0.003078936264903014,-0.0002696914806145,0.4959349593495935
262,-0.0016033503826087296,-0.0068891700236375,0.45528455284552843
263,-0.004237060588438342,-0.0056133457109179,0.44715447154471544
264,-0.0004953861205913507,-0.0027081439278391,0.4905149051490515
265,0.004461852124944264,-0.0004660488778842,0.4932249322493225
266,-0.00021763034176045128,-0.0040167788006533,0.46612466124661245
267,-0.0009221371823909104,-0.0053652252546611,0.4742547425474255
268,-0.0012040930232382102,-0.0044045248109073,0.45528455284552843
269,0.0029230699733676867,-0.0060055802069992,0.45799457994579945
270,0.00586917761204017,0.0035603330868573,0.5257452574525745
271,-0.004082115219440155,-0.005728513837596,0.4281842818428184
272,0.0030224555031265255,-0.0002839418959842,0.4905149051490515
273,-0.0062324747199223795,-0.0120287186118746,0.4146341463414634
274,-0.005699354775596776,-0.0083941744697355,0.4146341463414634
275,-0.001072435554827604,-0.0004336827992447,0.4932249322493225
276,0.00411823958098015,-0.0019694566708072,0.47696476964769646
277,0.0035717004288639115,0.0018740915765287,0.5203252032520326
278,0.00608310690844505,0.0013105039575952,0.5067750677506775
279,-0.00390911152578805,-0.0052978685069499,0.46070460704607047
280,0.000272789462203021,-0.0040361937971527,0.47696476964769646
281,0.0018423254622127897,-0.0018101460287372,0.4796747967479675
282,-0.0026081541131271167,-0.0053531437361706,0.45257452574525747
283,0.0021122507730138057,-0.0005200277547721,0.4959349593495935
284,0.0016629462721215653,-0.0045378118659099,0.45799457994579945
285,-0.0013520923246785827,-0.0014990029571972,0.4823848238482385
286,-0.0018978987613164286,-0.002096065864908,0.4715447154471545
287,0.0002456285421696484,-0.0013275506699362,0.4905149051490515
288,-0.002112289938329467,-0.0013733173497051,0.4932249322493225
289,-0.0017862632090235038,-0.0030860731135484,0.4742547425474255
290,-0.003199944621528043,-0.0057998278084774,0.4363143631436314
291,-0.004080236433991347,-0.0045177377518371,0.45257452574525747
292,-0.006357532260702383,-0.0082799717623317,0.43360433604336046
293,-0.0034337372682661234,-0.0071052748010892,0.43360433604336046
294,-3.534389913231912e-05,-0.0030649144924968,0.46883468834688347
295,-6.25377031698162e-05,-0.0047127696530699,0.46612466124661245
296,0.0028186786643971365,-0.0016324179563844,0.4986449864498645
297,-0.005064693401668457,-0.0128010450314928,0.43089430894308944
298,0.0035865586258092617,-0.0007060173064894,0.4986449864498645
299,-0.003815183643410234,-0.0087138094094982,0.4281842818428184
300,-7.065612867997328e-05,-0.0031295561875169,0.46883468834688347
301,-0.0014503080449637365,-0.0046984771093125,0.46612466124661245
302,-0.003404655715332435,-0.0110306545414983,0.43089430894308944
303,-0.002498351424709099,-0.0093972443088641,0.44715447154471544
304,0.0051617554539496405,-0.0021876273510088,0.4932249322493225
305,-0.0011297229926716234,-0.0094790267447463,0.43089430894308944
306,0.0038177999109114684,-0.0034177927070443,0.4634146341463415
307,-0.0007510403386108964,-0.0038205622993428,0.47696476964769646
308,0.0005663453815069077,-0.0033936457292499,0.4742547425474255
309,0.004349032731571024,-0.0017702157062258,0.4823848238482385
310,0.001243765029971438,-0.0025698461434255,0.4823848238482385
311,0.0014134332197575862,-0.0045586230634042,0.4742547425474255
312,0.0012021329320920503,-0.0051088464552211,0.46883468834688347
313,0.00010805083218111866,-0.0070903663417577,0.44986449864498645
314,0.004887332399470037,0.0014315541958808,0.5121951219512195
315,0.0004465914511107869,-0.0052175976426459,0.44715447154471544
316,-0.0016184780465818387,-0.0056191980386639,0.44715447154471544
317,0.004751791146813029,0.0004508740313068,0.5013550135501355
318,0.0023390281076214937,-0.0016032048304079,0.4823848238482385
319,-0.0019213049297223577,-0.0010086905887966,0.4932249322493225
320,-0.001136045710272387,-0.0081066995853145,0.44715447154471544
321,0.003960041862247631,0.0001918804321098,0.5067750677506775
322,-0.0010946586557514485,-0.0042427761338926,0.4634146341463415
323,0.004415929035060212,-0.0067668160659852,0.45528455284552843
324,-0.002032307985845142,-0.0079797308317822,0.45257452574525747
325,0.0017367295022543447,-0.0024844600321626,0.4715447154471545
326,-3.213086164012945e-05,-0.0018062515765213,0.4823848238482385
327,0.001623377744396024,-0.00093718877566,0.4905149051490515
328,0.002462045477913013,-0.002982319776858,0.4823848238482385
329,0.0018227509188766125,0.0005620988576149,0.5013550135501355
330,0.004452000116898559,0.0012510211612168,0.5013550135501355
331,0.005314433780076814,-0.0012934898329066,0.4742547425474255
332,-0.003072630463992931,-0.0087882176384031,0.42276422764227645
333,0.007649750485659349,0.0011729759080398,0.5040650406504065
334,0.00302615468856385,-0.0033219005932451,0.47696476964769646
335,-0.006445899094804063,-0.0071286919910136,0.46070460704607047
336,-0.0001874424187935909,-0.0043487856914521,0.46612466124661245
337,4.5369498377781995e-05,-0.0022917132761633,0.4742547425474255
338,-0.0011877693398821348,-0.0040122773112625,0.4796747967479675
339,0.0009364600128611907,-0.0044305432940704,0.45799457994579945
340,0.0016542752004881146,-0.0026363054786721,0.4796747967479675
341,-0.002787178442387536,-0.00791286452617,0.45257452574525747
342,-0.0019204358927687325,-0.0063145023406427,0.45799457994579945
343,0.0021850481965590657,-0.0035632217870885,0.46883468834688347
344,-0.0024753454522349312,-0.0084452514341229,0.4363143631436314
345,-0.0003187892223657088,-0.0034302159258128,0.48509485094850946
346,0.0029364796256284857,0.0021754287224712,0.5067750677506775
347,-0.00041463449170444185,-0.0022122283956451,0.47696476964769646
348,-0.0007146550507649427,-0.0053517012518723,0.4742547425474255
349,-0.0024257120272512746,-0.0055287905088677,0.46070460704607047
350,-0.0012571728748913672,-0.0071337338326299,0.45528455284552843
351,-3.454700922308069e-05,-0.0025958375868882,0.47696476964769646
352,-0.0030819749801736154,-0.0049503912197543,0.46883468834688347
353,-0.000664851084842942,-0.0056317134728765,0.46070460704607047
354,0.003469681956995476,-0.0011010873257402,0.4959349593495935
355,0.0018372976537093142,-0.0054881557890565,0.46070460704607047
356,-0.0023950398182953836,-0.0045725804323603,0.4742547425474255
357,-0.0020447499116195878,-0.0060183775635546,0.46612466124661245
358,-0.002118216337086541,-0.000277654907658,0.4932249322493225
359,0.005122745707001651,-0.0035385376023511,0.4823848238482385
360,0.0031163609776709874,-0.0027209849762982,0.4742547425474255
361,0.002313057994474558,-0.0047592141992528,0.46612466124661245
362,0.003612957905012956,0.0021629593432483,0.5149051490514905
363,-0.0014381576779704053,-0.0056939324446841,0.45528455284552843
364,0.004466737477023778,-0.0020948160980167,0.4823848238482385
365,0.003191483867232741,5.898978131981022e-05,0.5013550135501355
366,-0.003265959146809159,-0.0095971888129675,0.41192411924119243
367,0.0008130225702858814,-0.0038153212858053,0.4715447154471545
368,-0.0029893508569080944,-0.0075107188855849,0.44715447154471544
369,-0.0006515358052207568,-0.00694448294991,0.4444444444444444
370,0.0033975724042405605,-0.0014834383675181,0.4878048780487805
371,0.0015608448821828524,-0.0024736351479301,0.4742547425474255
372,0.00036468496452924325,-0.0042661079468378,0.4444444444444444
373,-0.0025060772933060494,-0.0103680660825128,0.4254742547425474
374,-0.002933104321909316,-0.0078254789674301,0.43089430894308944
375,0.0032514175861713913,-0.0032189761479779,0.4742547425474255
376,0.0005639142609286196,-0.0016393987114734,0.4823848238482385
377,0.0033921473980754926,-0.0027870528509256,0.4796747967479675
378,-0.0038819004110963386,-0.0069495110316046,0.45528455284552843
379,0.0008023688313737974,0.0003645810872116,0.5013550135501355
380,-0.005072029938066725,-0.0104286800766578,0.42276422764227645
381,0.001078557175184733,-0.0028855261380034,0.4634146341463415
382,-0.0010054573656629745,-0.0052952993268575,0.43360433604336046
383,0.0008060455579350064,-0.0070389593982998,0.43902439024390244
384,-0.0023050920782653143,-0.0063935066962934,0.44715447154471544
385,-0.0030988221774819642,-0.0095646989468223,0.4363143631436314
386,-0.0010244034955477458,-0.0058049590145813,0.46612466124661245
387,0.00411552169524427,-0.0039195929363762,0.4796747967479675
388,-0.001325297701387598,-0.0060271016250568,0.45799457994579945
389,0.0016176971757815518,-0.0053579126659607,0.46070460704607047
390,-0.0024570484132580275,-0.0053558595984876,0.45799457994579945
391,-0.0007515819661420094,-0.0022115582127428,0.4905149051490515
392,0.0031900977745364916,-0.0068203143072311,0.44173441734417346
393,0.00015025538387794803,-0.0095908738647286,0.45257452574525747
394,-0.0037739936353634995,-0.0088669534301099,0.43089430894308944
395,-0.005789439031145466,-0.0113985578929683,0.43360433604336046
396,0.002846114637119844,-0.0020860435521685,0.4796747967479675
397,-0.0029840373482957366,-0.0090909801502284,0.44173441734417346
398,0.0022579071478409348,-0.0021768672904935,0.45799457994579945
399,0.0015540925163851234,0.0028129107051449,0.5284552845528455
400,-2.620340933907755e-05,-0.0042152110422177,0.4715447154471545
401,-0.0034333336203997006,-0.0108397523753675,0.3983739837398374
402,-0.0017415602816699576,-0.0053669966919834,0.46070460704607047
403,-0.003764935789666976,-0.0048477028597975,0.44986449864498645
404,0.003536126262439086,-0.0006065920233478,0.4905149051490515
405,0.0009986920914588754,-0.0091634335158263,0.4363143631436314
406,-0.003809899671176579,-0.0082920202103018,0.44173441734417346
407,-0.006798241912942392,-0.0090436629138691,0.42005420054200543
408,-0.0029525595218841977,-0.0074586878644222,0.4146341463414634
409,0.0026462206004910487,-0.0055514162944099,0.45528455284552843
410,0.00023103159020805935,-0.0051265579088119,0.48509485094850946
411,-0.001285366161996192,-0.0058897853259836,0.44173441734417346
412,-0.005522257307941239,-0.0076935129107309,0.43902439024390244
413,-0.0011632581773054955,-0.0018301248914711,0.4823848238482385
414,0.0035134614754931564,-0.0027644930512645,0.4742547425474255
415,-0.0016541280002761068,-0.0083959984327948,0.44173441734417346
416,-0.005284073448492303,-0.0080282932888666,0.44715447154471544
417,0.004206366475833789,0.0006908286657132,0.5067750677506775
418,-0.002403356153334487,-0.0063792269893018,0.45528455284552843
419,0.001324506340176466,-0.0019549335500263,0.4715447154471545
420,0.001955085251731008,-0.0086672387327326,0.43360433604336046
421,-0.0012623725697364677,-0.0033198784749608,0.48509485094850946
422,-0.000459306483428365,-0.0046185551928495,0.4742547425474255
423,-0.0008223691573058292,-0.0057874663116137,0.4634146341463415
424,0.0026720795343904372,-0.0004847726927185,0.4959349593495935
425,-0.008113877318195807,-0.013136379668266,0.4065040650406504
426,-0.005114533647194852,-0.0085630881273083,0.4010840108401084
427,-0.002236606213216669,-0.0037064604736194,0.4634146341463415
428,0.0034255486613484682,-0.0022553509542421,0.4823848238482385
429,-0.004737858349660752,-0.0101524919530371,0.4363143631436314
430,0.0008979566008728893,-6.044826348142745e-05,0.4986449864498645
431,0.0019409643561256265,-0.0004088157689245,0.4959349593495935
432,6.650532233986879e-05,-0.004026774344429,0.45257452574525747
433,-0.008193973817385911,-0.0114176182002145,0.43089430894308944
434,0.005104599729251112,-0.0020932735372908,0.4932249322493225
435,-4.7205708438228314e-05,-0.0046418101742087,0.45528455284552843
436,0.0016785141112605941,-0.0026648099178328,0.4715447154471545
437,0.0045076657580743135,-0.0004427280598108,0.4959349593495935
438,0.004352900185646089,-0.0027044658994368,0.4878048780487805
439,0.003138644525898158,-0.006536853947002,0.44715447154471544
440,0.002515906197176313,-0.0016249004932931,0.4878048780487805
441,-0.0035745832812206814,-0.0082112560485393,0.44173441734417346
442,0.0006218506802681339,-0.0030925040261391,0.4796747967479675
443,-0.001053943205748098,-0.0016584392913761,0.4878048780487805
444,-0.002181977197045069,-0.0044621136897597,0.45799457994579945
445,0.0040394119383823125,-0.0034174367581154,0.4823848238482385
446,-0.000228101509592204,-0.0073589939795518,0.45528455284552843
447,0.004224183799260657,-0.0002967594002761,0.4959349593495935
448,0.0004783699769123574,-0.0040326431530247,0.46883468834688347
449,0.00523768215079156,-0.0006852595232896,0.4959349593495935
