species,n_classifiable,H1_coarse_primary_morph,H1_coarse_secondary_morph,H1_coarse_second_fraction,continuous_major_n,continuous_minor_n,continuous_minor_fraction,continuous_hellinger_separation_ratio,continuous_vs_coarse_nmi,delta_norm,coarse_n_white,coarse_n_yellow_orange,coarse_n_red_pink,coarse_n_blue_purple,mu1_white,mu2_white,delta_white,mu1_yellow,mu2_yellow,delta_yellow,mu1_orange,mu2_orange,delta_orange,mu1_red,mu2_red,delta_red,mu1_pink,mu2_pink,delta_pink,mu1_magenta,mu2_magenta,delta_magenta,mu1_purple,mu2_purple,delta_purple,mu1_blue,mu2_blue,delta_blue,mu1_bronze,mu2_bronze,delta_bronze
Oclemena reticulata,51,white,yellow_orange,0.17647058823529413,42,9,0.17647058823529413,2.394948274115892,1.0,0.7380806746944282,42,9,0,0,0.7851422471317049,0.16364504291704646,-0.6214972042146585,0.08528786549749805,0.2743672635044062,0.18907939800690815,0.007678982201020897,0.07422374614357433,0.06654476394255343,0.0006641407873648819,0.023162785032685537,0.022498644245320654,0.0009386144798385369,0.003495418533560012,0.002556804053721475,4.486406189246431e-05,0.0,-4.486406189246431e-05,0.0019524175082832342,0.0,-0.0019524175082832342,0.0004173618398486334,0.0,-0.0004173618398486334,0.11787350649254835,0.4611057438687275,0.34323223737617914
Oreomecon radicata,75,yellow_orange,white,0.21333333333333335,49,26,0.3466666666666667,2.899313685437377,0.4968477374412187,0.7668618748399444,16,59,0,0,0.07657464084515758,0.6006625526533511,0.5240879118081936,0.8893383777111548,0.33076221284032675,-0.5585761648708281,0.0040542468621201245,0.0023931915398251193,-0.0016610553222950052,0.00023824815436643268,2.5899765123061537e-05,-0.00021234838924337116,0.0011099679851945053,0.00015001193728011599,-0.0009599560479143893,0.0,0.0,0.0,0.0,1.911936402951122e-05,1.911936402951122e-05,0.00026710221071926335,0.00018068992269283017,-8.641228802643317e-05,0.028417416231287504,0.06580632197737138,0.037388905746083875
Orychophragmus violaceus,67,blue_purple,white,0.2537313432835821,46,21,0.31343283582089554,2.085365118461652,0.758919627019424,0.7518547936225638,17,0,2,48,0.14209117484717196,0.7062593886476853,0.5641682138005134,0.003532742160850119,0.004092414042805427,0.0005596718819553077,1.8492310827557173e-05,1.0311755260274028e-05,-8.180555567283145e-06,0.0,4.544669557076191e-05,4.544669557076191e-05,0.0697163539518858,0.11595447363303478,0.04623811968114898,0.0031643965287965663,0.0020522223570429814,-0.001112174171753585,0.5298882831355242,0.05556982906802419,-0.47431845406749995,0.24301389092272419,0.10210994298687888,-0.14090394793584532,0.008574666142219798,0.013905970813697387,0.005331304671477589
Oxalis caprina,57,white,blue_purple,0.10526315789473684,47,10,0.17543859649122806,1.7208681338905512,0.7068609814973187,0.7569593976904888,44,3,4,6,0.7752445264024208,0.11225556156029415,-0.6629889648421267,0.06076001526641779,0.2182665315915127,0.15750651632509494,0.00018840889428810008,4.538246827892001e-05,-0.00014302642600918006,1.055377454136929e-05,0.0,-1.055377454136929e-05,0.07717575821434998,0.05052013164287657,-0.026655626571473412,0.00495864538614251,0.023521478324021537,0.018562832937879026,0.011520544769956264,0.21998846567657115,0.2084679209066149,0.04329312324689532,0.2895151194730504,0.2462219962261551,0.026848424044987957,0.08588732926339464,0.059038905218406684
Oxalis ciliaris,53,red_pink,white,0.37735849056603776,31,22,0.41509433962264153,2.1327553265562083,0.49690819556878857,0.8893529466045716,20,1,28,4,0.5997115686303537,0.023154147335632747,-0.576557421294721,0.028880377245481818,0.0036885494800050463,-0.025191827765476772,0.010259424907814457,0.010803514470759312,0.000544089562944855,0.002537042664901018,0.017992389420673136,0.015455346755772119,0.14985624279006157,0.20284199197171182,0.05298574918165025,0.020907879719184466,0.689403934363824,0.6684960546446395,0.054937593464808115,0.03953817343247187,-0.015399420032336249,0.07628299434023209,0.00054685068867208,-0.07573614365156,0.05662687623716286,0.012030448836250136,-0.04459642740091272
Oxalis debilis,42,red_pink,white,0.35714285714285715,21,21,0.5,1.3226421673409356,0.5228556613640714,0.5174108976684554,15,2,16,9,0.1542308529197872,0.5670284025033507,0.4127975495835635,0.008227200961661027,0.047997617739536716,0.03977041677787569,0.0,0.0,0.0,0.0,6.252462816021906e-05,6.252462816021906e-05,0.32516105198154466,0.26175642028599705,-0.06340463169554761,0.19858298227236465,0.01870982913608683,-0.17987315313627783,0.26038508116919695,0.02157057108296235,-0.2388145100862346,0.032431304979198036,0.01642410020972954,-0.016007204769468496,0.020981525716247458,0.06645053441417666,0.0454690086979292
Oxalis obtusa,55,yellow_orange,white,0.34545454545454546,28,27,0.4909090909090909,1.2761335625744454,0.49752539952062114,0.6343953137979559,19,21,15,0,0.5895218675541242,0.05795908733513032,-0.5315627802189938,0.2193942949810917,0.20891700472233346,-0.010477290258758237,0.03509872264239194,0.03959141437322235,0.00449269173083041,0.007021276862539288,0.10051107521440213,0.09348979835186284,0.009465200558771756,0.32536405274561475,0.315898852186843,2.655685666795715e-05,0.025147137347538588,0.025120580490870632,3.639617046466787e-05,0.00022274780408069837,0.0001863516336160305,0.00013198934338347503,3.472027710747217e-06,-0.00012851731567272782,0.13930369503056478,0.242284008429967,0.10298031339940222
Oxalis tenuifolia,53,white,red_pink,0.1320754716981132,46,7,0.1320754716981132,3.579798457949105,0.9999999999999997,0.8606497839826646,46,0,7,0,0.8829355117703708,0.15108965454431073,-0.73184585722606,0.0484648104009472,0.03938744782792386,-0.009077362573023343,0.001202552207620342,0.023306573053398276,0.022104020845777932,0.0073105787349809735,0.2953551777124086,0.2880445989774276,0.0189521024863663,0.35384920237512646,0.33489709988876015,0.0010957539331198241,0.006053019850085058,0.0049572659169652335,0.0006885653137658831,0.00033620474834121446,-0.00035236056542466864,0.005514974607776927,0.0,-0.005514974607776927,0.03383515054505192,0.13062271988840576,0.09678756934335384
Pentachondra pumila,46,white,red_pink,0.2826086956521739,33,13,0.2826086956521739,2.752398951140735,0.8552781360612326,0.8254824028941311,30,3,13,0,0.7164976048824975,0.08516586458143614,-0.6313317403010613,0.02549709387001327,0.013098939954120878,-0.012398153915892393,0.005087210794342641,0.011201677778079464,0.006114466983736823,0.05658725516592144,0.48469215390942566,0.4281048987435042,0.03522355833667297,0.33725477026747275,0.3020312119307998,0.0001943988784462582,8.069794758219234e-05,-0.00011370093086406587,0.0006293508672216729,0.000358657544809777,-0.0002706933224118959,0.002082634735583422,0.00022443724232633081,-0.0018581974932570914,0.15820089246930102,0.06792280077474683,-0.0902780916945542
Perityle emoryi,61,white,yellow_orange,0.16393442622950818,51,10,0.16393442622950818,1.7298499501924904,1.0,0.46360510420027884,51,10,0,0,0.6576722656778877,0.30028076854680963,-0.3573914971310781,0.229590843980777,0.5167094052080341,0.2871185612272571,0.016822488223091837,0.036037503613385244,0.019215015390293407,1.7465937056256042e-06,0.0,-1.7465937056256042e-06,0.0003767484744163669,0.0,-0.0003767484744163669,0.0001936778353571491,0.0,-0.0001936778353571491,0.0024034136169345985,0.0,-0.0024034136169345985,0.011251768857976187,0.0,-0.011251768857976187,0.08168704673985365,0.1469723226317711,0.06528527589191745
