tranche,species,n,D,second_fraction,close_observer_disjoint_pairs_100km,cross_morph_close_pairs_100km,cross_morph_unique_photos_100km,cross_morph_unique_observers_100km,local_cross_rate_100km,local_retention_ratio_100km,close_observer_disjoint_pairs_250km,cross_morph_close_pairs_250km,cross_morph_unique_photos_250km,cross_morph_unique_observers_250km,local_cross_rate_250km,local_retention_ratio_250km,close_observer_disjoint_pairs_500km,cross_morph_close_pairs_500km,cross_morph_unique_photos_500km,cross_morph_unique_observers_500km,local_cross_rate_500km,local_retention_ratio_500km,global_cross_morph_pair_rate,C_star,S_star,segregation_delta_km,segregation_perm_p,organization_state,second_ge_0_20
discovery,Homogyne alpina,50,0.36560000000000004,0.14,156,53,39,39,0.33974358974358976,0.9106912416540426,425,147,48,47,0.3458823529411765,0.9271463508817094,757,262,50,49,0.34610303830911493,0.9277379035638201,0.3730612244897959,True,False,77.94109998177129,0.154,local_cooccurrence_only,False
discovery,Ipomoea cairica,48,0.5720486111111112,0.20833333333333334,78,53,28,26,0.6794871794871795,1.1630675849188747,172,112,30,27,0.6511627906976745,1.114585171330769,192,123,32,29,0.640625,1.0965477996965098,0.5842198581560284,True,False,-251.1921694110415,0.549,local_cooccurrence_only,True
discovery,Ipomoea pes-caprae,48,0.5512152777777778,0.1875,0,0,0,0,,,0,0,0,0,,,17,10,17,17,0.5882352941176471,1.0449282075034738,0.5629432624113475,False,False,459.35647775163307,0.239,unresolved_photo_state,False
discovery,Lathyrus japonicus,47,0.5015844273426889,0.2978723404255319,0,0,0,0,,,13,6,8,8,0.46153846153846156,0.9005831713412942,47,22,19,19,0.46808510638297873,0.9133574007220217,0.5124884366327475,False,False,-24.487718659230268,0.467,unresolved_photo_state,True
discovery,Lathyrus palustris,41,0.62819750148721,0.2926829268292683,2,1,2,2,0.5,0.7765151515151515,11,7,12,12,0.6363636363636364,0.9882920110192837,38,24,22,22,0.631578947368421,0.9808612440191387,0.6439024390243903,False,False,19.273410799492922,0.421,unresolved_photo_state,True
discovery,Lepidium campestre,68,0.20761245674740492,0.11764705882352941,0,0,0,0,,,61,6,9,9,0.09836065573770492,0.46680327868852456,214,22,27,26,0.102803738317757,0.48788940809968845,0.21071115013169447,False,False,199.01848188622262,0.336,unresolved_photo_state,False
discovery,Leucaena leucocephala,49,0.3898375676801332,0.2653061224489796,0,0,0,0,,,0,0,0,0,,,11,8,14,14,0.7272727272727273,1.8275058275058276,0.3979591836734694,False,False,608.5727956701849,0.136,unresolved_photo_state,True
discovery,Linum lewisii,69,0.5402226423020373,0.463768115942029,6,1,2,2,0.16666666666666666,0.30404354587869364,73,32,35,35,0.4383561643835616,0.7996761754617695,309,148,61,61,0.47896440129449835,0.8737562095154691,0.5481670929241261,False,False,70.33830336291066,0.098,unresolved_photo_state,True
discovery,Lobelia erinus,64,0.26806640625,0.140625,9,2,4,4,0.2222222222222222,0.8160291438979964,61,16,20,20,0.26229508196721313,0.9631819403386188,135,34,34,33,0.2518518518518518,0.9248330297510625,0.27232142857142855,False,False,393.2843687143668,0.243,unresolved_photo_state,False
discovery,Loeselia glandulosa,52,0.632396449704142,0.28846153846153844,69,39,32,30,0.5652173913043478,0.8765827612509534,252,154,47,42,0.6111111111111112,0.9477582846003899,531,336,49,44,0.632768361581921,0.9813460204182773,0.6447963800904978,True,False,2.3175039301869447,0.442,local_cooccurrence_only,True
discovery,Lupinus microcarpus,47,0.5667722951561793,0.1702127659574468,146,93,39,37,0.636986301369863,1.09997155236553,350,217,44,42,0.62,1.0706389776357828,513,319,47,43,0.621832358674464,1.0738031625033475,0.5790934320074006,True,False,-113.12101683859919,0.891,local_cooccurrence_only,False
discovery,Malva moschata,53,0.481310074759701,0.22641509433962265,0,0,0,0,,,23,9,16,16,0.391304347826087,0.7976588628762542,106,57,42,42,0.5377358490566038,1.096153846153846,0.49056603773584906,False,False,-677.4147791165215,0.792,unresolved_photo_state,True
discovery,Malva thuringiaca,58,0.41141498216409034,0.1896551724137931,0,0,0,0,,,34,15,24,24,0.4411764705882353,1.0538507310438627,153,59,39,39,0.38562091503267976,0.9211436019494503,0.4186327888687235,False,False,-45.35957599595713,0.692,unresolved_photo_state,False
discovery,Mazus miquelii,61,0.4934157484547166,0.4426229508196721,98,52,36,36,0.5306122448979592,1.0577564359076965,230,121,51,49,0.5260869565217391,1.0487354362034669,489,237,59,57,0.48466257668711654,0.9661574241148402,0.5016393442622951,True,False,23.10622843117335,0.228,local_cooccurrence_only,True
discovery,Mecardonia procumbens,50,0.26880000000000015,0.16,13,1,2,2,0.07692307692307693,0.28044871794871795,54,17,15,13,0.3148148148148148,1.1477623456790123,111,32,24,20,0.2882882882882883,1.051051051051051,0.2742857142857143,False,True,5195.3371510293255,0.017,spatial_segregation_only,False
discovery,Melaleuca citrina,40,0.40875000000000006,0.15,133,68,28,26,0.5112781954887218,1.2195626681382354,271,118,32,29,0.4354243542435424,1.0386269000304682,478,212,33,29,0.4435146443514644,1.0579248397374381,0.41923076923076924,True,False,-17.938452506920896,0.537,local_cooccurrence_only,False
discovery,Melastoma candidum,52,0.7071005917159763,0.3076923076923077,419,295,50,48,0.7040572792362768,0.9765480672252124,793,576,50,48,0.7263556116015133,1.0074765073050278,952,687,50,48,0.7216386554621849,1.0009339509862523,0.7209653092006033,True,False,-18.222484157829626,0.713,local_cooccurrence_only,True
discovery,Melastoma malabathricum,41,0.6329565734681737,0.3902439024390244,63,44,25,25,0.6984126984126984,1.076500775748896,113,81,28,27,0.7168141592920354,1.104863929735844,119,85,33,32,0.7142857142857143,1.100966702470462,0.6487804878048781,True,False,-721.8465366876317,0.9,local_cooccurrence_only,True
discovery,Moraea flaccida,51,0.3752402921953095,0.19607843137254902,193,90,37,35,0.46632124352331605,1.2183598063365326,295,126,46,44,0.4271186440677966,1.1159349819394275,357,149,47,45,0.4173669467787115,1.090456674473068,0.3827450980392157,True,False,119.9324063209283,0.269,local_cooccurrence_only,False
discovery,Myosotis latifolia,76,0.375,0.25,1018,416,64,63,0.4086444007858546,1.0753800020680384,1718,681,65,64,0.39639115250291035,1.043134611849764,1954,767,65,64,0.3925281473899693,1.0329688089209716,0.38,True,False,-19.869067128839163,0.719,local_cooccurrence_only,True
discovery,Myrica gale,40,0.3037500000000001,0.1,12,6,9,9,0.5,1.6049382716049383,48,15,15,15,0.3125,1.0030864197530864,128,40,27,27,0.3125,1.0030864197530864,0.31153846153846154,False,False,108.17060582445356,0.439,unresolved_photo_state,False
discovery,Myrtus communis,67,0.21029182445979067,0.11940298507462686,66,20,24,23,0.30303030303030304,1.4194915254237288,211,49,40,39,0.23222748815165878,1.0878283396256727,565,124,53,52,0.21946902654867256,1.028063596820159,0.21347806422433288,True,False,-124.1082158439084,0.693,local_cooccurrence_only,False
discovery,Nama hispida,61,0.6057511421660844,0.26229508196721313,52,25,32,31,0.4807692307692308,0.780663435942939,202,96,56,54,0.4752475247524752,0.7716974004410201,624,342,60,58,0.5480769230769231,0.8899563169749506,0.6158469945355192,True,True,78.19135224539866,0.048,cooccurrence_and_segregation,True
discovery,Navarretia heterodoxa,65,0.43739644970414193,0.3230769230769231,2045,917,65,60,0.44841075794621027,1.0094094984070534,2075,922,65,60,0.44433734939759034,1.0002399207218484,2075,922,65,60,0.44433734939759034,1.0002399207218484,0.4442307692307692,True,False,-5.8329934409447155,0.994,local_cooccurrence_only,True
discovery,Nelumbo nucifera,43,0.6414277988101676,0.3953488372093023,0,0,0,0,,,7,7,12,12,1.0,1.5227655986509274,18,13,19,19,0.7222222222222222,1.0997751545812253,0.6566998892580288,False,False,-1.2219086052009516,0.457,unresolved_photo_state,True
discovery,Nicandra physalodes,45,0.5175308641975308,0.2222222222222222,0,0,0,0,,,1,0,0,0,0.0,0.0,12,7,12,12,0.5833333333333334,1.1020992366412214,0.5292929292929293,False,False,262.6916041283621,0.324,unresolved_photo_state,True
discovery,Ochna serrulata,59,0.4699798908359667,0.3389830508474576,222,117,39,37,0.527027027027027,1.1023756029868497,374,188,45,43,0.5026737967914439,1.0514362668828368,535,255,55,53,0.4766355140186916,0.996972328222471,0.47808299240210406,True,False,-54.9877857586996,0.561,local_cooccurrence_only,True
discovery,Olsynium biflorum,47,0.2978723404255319,0.10638297872340426,232,70,36,35,0.3017241379310345,0.9913793103448275,444,140,47,44,0.3153153153153153,1.036036036036036,808,244,47,44,0.30198019801980197,0.9922206506364921,0.30434782608695654,True,False,-9.092369546080704,0.621,local_cooccurrence_only,False
discovery,Omphalodes verna,62,0.36680541103017683,0.24193548387096775,59,17,24,24,0.288135593220339,0.7728573145810794,261,92,56,53,0.3524904214559387,0.9454743077633759,611,240,61,58,0.39279869067103107,1.0535919490197443,0.372818614489688,True,False,-25.84922727034359,0.636,local_cooccurrence_only,True
discovery,Oreomecon alpina,73,0.2927378495027211,0.1780821917808219,951,19,23,23,0.019978969505783387,0.06731375879640865,1512,152,67,67,0.10052910052910052,0.3387057387057387,2216,579,72,71,0.2612815884476534,0.8803179672313246,0.2968036529680365,True,True,267.8353291069035,0.001,cooccurrence_and_segregation,False
discovery,Oxalis violacea,50,0.6232,0.24,2,2,4,4,1.0,1.5725288831835689,70,43,41,41,0.6142857142857143,0.9659820282413352,236,157,48,48,0.6652542372881356,1.0461315027958487,0.6359183673469387,False,False,-73.6677493708113,0.901,unresolved_photo_state,True
discovery,Oxytropis campestris,45,0.4612345679012345,0.15555555555555556,8,4,8,8,0.5,1.0599571734475375,44,19,24,24,0.4318181818181818,0.9154175588865097,108,44,31,31,0.4074074074074074,0.8636688079942898,0.4717171717171717,False,True,2176.0322387286387,0.01,spatial_segregation_only,False
discovery,Papaver dubium,44,0.5619834710743802,0.36363636363636365,0,0,0,0,,,9,7,13,13,0.7777777777777778,1.3525326797385622,54,33,32,32,0.6111111111111112,1.0627042483660132,0.5750528541226215,False,False,-116.98516482235937,0.483,unresolved_photo_state,True
discovery,Phlomoides tuberosa,63,0.3764172335600906,0.1111111111111111,11,1,2,2,0.09090909090909091,0.23767798466593648,53,10,14,13,0.18867924528301888,0.4932939304387361,171,49,43,42,0.28654970760233917,0.7491721271049108,0.3824884792626728,False,False,208.03939324926023,0.2,unresolved_photo_state,False
discovery,Phlox diffusa,78,0.2287968441814595,0.10256410256410256,280,33,28,27,0.11785714285714285,0.5085129310344827,769,138,51,47,0.17945383615084526,0.7742814223577418,1393,294,73,69,0.21105527638190955,0.9106307399064286,0.23176823176823177,True,False,56.30319047370085,0.091,local_cooccurrence_only,False
discovery,Phlox longifolia,71,0.4784764927593732,0.23943661971830985,63,25,36,34,0.3968253968253968,0.8176709047355813,300,148,62,57,0.49333333333333335,1.0165284687672747,917,441,71,66,0.48091603053435117,0.9909422353879458,0.4853118712273642,True,False,28.58665847277996,0.178,local_cooccurrence_only,True
discovery,Phlox roemeriana,63,0.3335852859662385,0.19047619047619047,1101,335,61,58,0.3042688465031789,0.8976390592457831,1890,642,63,60,0.3396825396825397,1.0021148036253775,1950,661,63,60,0.33897435897435896,1.0000255635603066,0.3389656938044035,True,False,25.20461788822604,0.106,local_cooccurrence_only,False
discovery,Pimelea serpyllifolia,53,0.30615877536489844,0.18867924528301888,863,223,51,50,0.25840092699884126,0.8280848311730308,1007,247,52,51,0.24528301886792453,0.786046511627907,1133,315,53,52,0.2780229479258605,0.8909665633531064,0.31204644412191584,True,False,36.19281138892973,0.062,local_cooccurrence_only,False
discovery,Polycalymma stuartii,76,0.3168282548476453,0.19736842105263158,196,40,36,34,0.20408163265306123,0.6356641017062563,746,181,61,56,0.24262734584450402,0.7557245198435371,1160,363,63,58,0.3129310344827586,0.9747032221594121,0.32105263157894737,True,False,-37.89850523482346,0.693,local_cooccurrence_only,False
discovery,Polygala comosa,43,0.3796646836127636,0.16279069767441862,12,4,8,8,0.3333333333333333,0.8575498575498575,50,20,22,22,0.4,1.0290598290598292,136,61,33,32,0.4485294117647059,1.153908999497235,0.38870431893687707,False,False,-85.45607712759625,0.654,unresolved_photo_state,False
discovery,Potentilla indica,45,0.339753086419753,0.13333333333333333,0,0,0,0,,,18,6,8,8,0.3333333333333333,0.9593023255813953,72,30,22,22,0.4166666666666667,1.1991279069767442,0.3474747474747475,False,False,-75.8581675178857,0.526,unresolved_photo_state,False
discovery,Primula elatior,58,0.4851367419738407,0.41379310344827586,14,8,14,14,0.5714285714285714,1.157563025210084,117,59,44,43,0.5042735042735043,1.0215246354952237,389,194,53,52,0.4987146529562982,1.010263874187207,0.49364791288566245,False,False,-11.725248271519263,0.531,unresolved_photo_state,True
discovery,Pulmonaria obscura,47,0.4092349479402445,0.1702127659574468,0,0,0,0,,,44,18,21,21,0.4090909090909091,0.9783789219629928,178,79,41,40,0.4438202247191011,1.0614373073481156,0.4181313598519889,False,False,-30.536445172133654,0.548,unresolved_photo_state,False
discovery,Purshia stansburyana,48,0.32986111111111116,0.20833333333333334,85,20,18,18,0.23529411764705882,0.698452012383901,286,85,46,44,0.2972027972027972,0.882223040117777,743,223,47,45,0.3001345895020188,0.8909258341007296,0.33687943262411346,True,False,74.80676012313745,0.054,local_cooccurrence_only,True
discovery,Ranunculus uncinatus,44,0.2675619834710743,0.1590909090909091,198,56,31,30,0.2828282828282828,1.033033033033033,399,135,34,33,0.3383458646616541,1.2358115365634161,543,170,35,33,0.31307550644567217,1.1435113092571656,0.273784355179704,True,False,-221.57808813147275,0.908,local_cooccurrence_only,False
discovery,Rhododendron canadense,45,0.345679012345679,0.2222222222222222,58,21,25,25,0.3620689655172414,1.0241379310344827,270,102,40,40,0.37777777777777777,1.0685714285714285,542,193,43,43,0.35608856088560886,1.0072219293621507,0.35353535353535354,True,False,8.430381565830714,0.417,local_cooccurrence_only,True
discovery,Rhododendron catawbiense,48,0.4765625,0.1875,226,103,43,42,0.4557522123893805,0.9364089172590551,604,282,48,47,0.46688741721854304,0.9592878080555857,1050,495,48,47,0.4714285714285714,0.9686182669789226,0.4867021276595745,True,False,25.602859474959956,0.183,local_cooccurrence_only,False
discovery,Rhododendron pseudochrysanthum,50,0.21120000000000005,0.12,985,203,50,48,0.20609137055837565,0.9562951853560991,1223,264,50,48,0.21586263286999183,1.0016353229762878,1223,264,50,48,0.21586263286999183,1.0016353229762878,0.21551020408163266,True,False,2.5857816334146833,0.362,local_cooccurrence_only,False
discovery,Rosa blanda,50,0.6135999999999999,0.38,76,43,34,33,0.5657894736842105,0.9036402936938174,260,161,45,44,0.6192307692307693,0.9889930799318023,527,341,50,48,0.6470588235294118,1.03343814709717,0.6261224489795918,True,False,-16.93260059660588,0.583,local_cooccurrence_only,True
discovery,Rubus odoratus,50,0.4919999999999999,0.16,37,16,18,18,0.43243243243243246,0.8613491540320809,139,61,45,45,0.43884892086330934,0.8741299643212259,423,188,47,46,0.4444444444444444,0.8852755194218608,0.5020408163265306,True,False,104.30540925761727,0.127,local_cooccurrence_only,False
discovery,Salvia amarissima,49,0.47896709704289875,0.3469387755102041,343,185,43,41,0.5393586005830904,1.1031055900621118,833,424,49,47,0.5090036014405762,1.0410230179028133,1138,559,49,47,0.4912126537785589,1.00463666233667,0.48894557823129253,True,False,-28.815320735133753,0.976,local_cooccurrence_only,True
discovery,Salvia hispanica,61,0.5020155872077399,0.32786885245901637,67,36,23,23,0.5373134328358209,1.0527661478474863,164,85,39,39,0.5182926829268293,1.0154985115161645,372,199,45,44,0.5349462365591398,1.0481280652068798,0.5103825136612021,True,False,-106.80522765199157,0.554,local_cooccurrence_only,True
discovery,Salvia lavanduloides,47,0.501584427342689,0.3404255319148936,105,56,38,38,0.5333333333333333,1.0406738868832732,287,149,45,44,0.519163763066202,1.013025321073221,592,300,47,46,0.5067567567567568,0.988815982047029,0.5124884366327475,True,False,15.927959851887408,0.273,local_cooccurrence_only,True
discovery,Salvia polystachia,43,0.505137912385073,0.3953488372093023,84,35,26,26,0.4166666666666667,0.8056745182012849,343,175,39,38,0.5102040816326531,0.9865402263689202,658,348,40,39,0.5288753799392097,1.0226434006105063,0.5171650055370985,True,False,-2.8016128053300235,0.519,local_cooccurrence_only,True
discovery,Salvia prunelloides,48,0.18663194444444442,0.10416666666666667,95,19,19,18,0.2,1.0493023255813954,263,53,33,32,0.20152091254752852,1.0572818109470332,553,120,47,44,0.21699819168173598,1.1384835358930148,0.19060283687943264,True,False,-51.61900051687252,0.733,local_cooccurrence_only,False
discovery,Salvia verticillata,44,0.6064049586776861,0.3181818181818182,5,2,4,4,0.4,0.644633730834753,37,18,23,22,0.4864864864864865,0.784013996961186,109,74,39,38,0.6788990825688074,1.0941031211415533,0.620507399577167,False,False,-48.72762061566959,0.657,unresolved_photo_state,True
discovery,Sambucus mexicana,46,0.3402646502835538,0.21739130434782608,597,226,41,38,0.3785594639865997,1.088358458961474,826,308,41,38,0.3728813559322034,1.0720338983050848,849,312,44,41,0.3674911660777385,1.0565371024734982,0.34782608695652173,True,False,-10.160224832234732,0.567,local_cooccurrence_only,True
discovery,Sanguinaria canadensis,68,0.20761245674740492,0.11764705882352941,18,4,7,7,0.2222222222222222,1.0546296296296296,170,26,28,28,0.15294117647058825,0.7258333333333333,592,108,61,61,0.18243243243243243,0.8657939189189189,0.21071115013169447,False,False,58.17423615043606,0.225,unresolved_photo_state,False
discovery,Saxifraga tridactylites,52,0.3173076923076923,0.17307692307692307,0,0,0,0,,,28,9,13,13,0.32142857142857145,0.9935064935064936,123,41,35,33,0.3333333333333333,1.0303030303030303,0.3235294117647059,False,False,-180.28953211350859,0.844,unresolved_photo_state,False
discovery,Scilla bifolia,51,0.31526336024605917,0.19607843137254902,0,0,0,0,,,52,19,27,27,0.36538461538461536,1.1362570356472794,212,72,44,44,0.33962264150943394,1.0561435803037273,0.3215686274509804,False,False,-90.42885561880303,0.874,unresolved_photo_state,False
discovery,Scilla luciliae,59,0.4481470841712152,0.3389830508474576,19,9,16,16,0.47368421052631576,1.039068825910931,83,41,43,43,0.4939759036144578,1.0835804757491503,246,118,54,54,0.4796747967479675,1.0522097144048363,0.45587375803623614,False,False,-420.3135577883895,0.507,unresolved_photo_state,True
discovery,Scilla verna,63,0.43033509700176376,0.2857142857142857,99,36,46,46,0.36363636363636365,0.8315946348733234,336,106,59,59,0.31547619047619047,0.7214578454332552,643,230,62,62,0.35769828926905134,0.8180149402136502,0.43727598566308246,True,True,143.23132847676516,0.027,cooccurrence_and_segregation,True
discovery,Senna hebecarpa,47,0.25350837483024,0.14893617021276595,53,12,17,17,0.22641509433962265,0.8741239892183288,201,49,36,36,0.24378109452736318,0.9411691542288557,494,118,47,46,0.2388663967611336,0.9221949103528051,0.2590194264569843,True,False,38.104848262481255,0.175,local_cooccurrence_only,False
discovery,Solanum crispum,51,0.5428681276432141,0.39215686274509803,644,304,48,47,0.4720496894409938,0.852497668608027,738,367,48,47,0.497289972899729,0.8980803334945531,1050,567,50,49,0.54,0.9752124645892352,0.5537254901960784,True,True,151.23869532969167,0.007,cooccurrence_and_segregation,True
discovery,Solanum elaeagnifolium,53,0.5475258098967605,0.3584905660377358,0,0,0,0,,,34,15,21,21,0.4411764705882353,0.7905606976210511,132,73,38,38,0.553030303030303,0.9909957835835599,0.558055152394775,False,False,-79.58536664212897,0.496,unresolved_photo_state,True
discovery,Solanum furcatum,48,0.2543402777777778,0.125,202,60,35,34,0.297029702970297,1.1435136687730207,278,79,41,39,0.2841726618705036,1.0940162545731336,411,123,42,40,0.29927007299270075,1.1521387110435717,0.25975177304964536,True,False,-29.051350056834053,0.607,local_cooccurrence_only,False
discovery,Solanum lycopersicum,46,0.5094517958412098,0.2391304347826087,0,0,0,0,,,0,0,0,0,,,6,3,6,6,0.5,0.9601113172541744,0.5207729468599034,False,False,249.985937636593,0.313,unresolved_photo_state,True
discovery,Solanum pseudocapsicum,54,0.5102880658436215,0.37037037037037035,18,2,3,3,0.1111111111111111,0.21370967741935484,36,14,18,18,0.3888888888888889,0.747983870967742,66,31,36,36,0.4696969696969697,0.903409090909091,0.519916142557652,False,False,-77.28777807269034,0.558,unresolved_photo_state,True
discovery,Sparaxis tricolor,52,0.5776627218934911,0.40384615384615385,152,83,34,34,0.5460526315789473,0.9271008828088145,279,162,41,41,0.5806451612903226,0.9858328858783199,325,188,43,43,0.5784615384615385,0.9821254801536492,0.5889894419306184,True,False,316.25240660834424,0.078,local_cooccurrence_only,True
discovery,Sphaeralcea ambigua,52,0.3224852071005917,0.15384615384615385,93,37,30,29,0.3978494623655914,1.2099733649008582,332,113,47,46,0.34036144578313254,1.0351359566707197,853,275,51,50,0.3223915592028136,0.9804844208782817,0.3288084464555053,True,False,-5.2161464816332455,0.509,local_cooccurrence_only,False
discovery,Stachys palustris,43,0.6479177934018389,0.3023255813953488,0,0,0,0,,,7,6,12,12,0.8571428571428571,1.2921535893155256,42,31,34,34,0.7380952380952381,1.1126878130217028,0.6633444075304541,False,False,-300.91972110901634,0.797,unresolved_photo_state,True
discovery,Symphytum officinale,46,0.5189035916824196,0.21739130434782608,0,0,0,0,,,22,13,21,21,0.5909090909090909,1.1140089418777943,77,49,33,33,0.6363636363636364,1.1997019374068554,0.5304347826086957,False,False,-2000.9328564190657,1.0,unresolved_photo_state,True
discovery,Symplocos tinctoria,45,0.5175308641975309,0.4444444444444444,49,28,28,28,0.5714285714285714,1.0796074154852782,172,90,43,42,0.5232558139534884,0.9885939996449495,405,212,45,44,0.5234567901234568,0.9889737065309585,0.5292929292929293,True,False,-4.631510544854223,0.492,local_cooccurrence_only,True
discovery,Talinum fruticosum,48,0.35416666666666663,0.125,1,0,0,0,0.0,0.0,8,1,2,2,0.125,0.34558823529411764,36,11,14,14,0.3055555555555556,0.8447712418300654,0.3617021276595745,False,False,436.17716524695425,0.335,unresolved_photo_state,False
discovery,Talinum paniculatum,45,0.422716049382716,0.26666666666666666,0,0,0,0,,,11,3,5,5,0.2727272727272727,0.630841121495327,37,8,12,12,0.21621621621621623,0.5001262945188178,0.43232323232323233,False,False,1251.978300652756,0.059,unresolved_photo_state,True
discovery,Taraxacum erythrospermum,75,0.23111111111111104,0.13333333333333333,11,2,4,4,0.18181818181818182,0.7762237762237763,59,9,16,16,0.15254237288135594,0.6512385919165581,182,34,39,39,0.18681318681318682,0.797548605240913,0.23423423423423423,False,False,-405.3259447605169,0.844,unresolved_photo_state,False
discovery,Tetratheca thymifolia,48,0.5590277777777778,0.375,264,156,42,37,0.5909090909090909,1.0350084697910786,595,340,48,43,0.5714285714285714,1.0008873114463177,818,472,48,43,0.5770171149144254,1.010675940409118,0.5709219858156028,True,False,-13.654036619949807,0.635,local_cooccurrence_only,True
discovery,Thysanocarpus curvipes,59,0.25854639471416263,0.15254237288135594,239,66,45,42,0.27615062761506276,1.0499860529986054,408,89,55,50,0.2181372549019608,0.8294063180827888,592,126,59,53,0.21283783783783783,0.8092567567567568,0.2630040911747516,True,False,66.65089862879961,0.093,local_cooccurrence_only,False
discovery,Tinantia erecta,45,0.5659259259259259,0.24444444444444444,74,47,29,26,0.6351351351351351,1.097353898401019,189,117,36,33,0.6190476190476191,1.0695587135377713,285,187,38,35,0.656140350877193,1.1336456324056214,0.5787878787878787,True,False,-98.95224211469008,0.573,local_cooccurrence_only,True
discovery,Tragopogon porrifolius,44,0.7076446280991735,0.2727272727272727,0,0,0,0,,,17,12,22,22,0.7058823529411765,0.9748389866895664,47,35,29,29,0.7446808510638298,1.0284205621990992,0.7241014799154334,False,False,-416.5226663983012,0.741,unresolved_photo_state,True
discovery,Triteleia laxa,61,0.2956194571351787,0.18032786885245902,411,54,52,52,0.13138686131386862,0.43715992037159923,1311,338,61,60,0.2578184591914569,0.8578323278552111,1778,529,61,60,0.297525309336333,0.9899478474281624,0.3005464480874317,True,True,51.40016475130096,0.01,cooccurrence_and_segregation,False
discovery,Trollius albiflorus,62,0.20031217481789798,0.11290322580645161,171,27,23,23,0.15789473684210525,0.7755297334244702,453,51,36,36,0.11258278145695365,0.5529715317794788,723,93,59,58,0.12863070539419086,0.6317939322088699,0.20359598096245374,True,False,17.718162386762856,0.316,local_cooccurrence_only,False
discovery,Turnera subulata,60,0.33944444444444444,0.21666666666666667,0,0,0,0,,,20,1,2,2,0.05,0.1448445171849427,85,15,18,18,0.17647058823529413,0.5112159430056802,0.34519774011299437,False,False,549.8050091885011,0.201,unresolved_photo_state,True
discovery,Verbascum thapsus,52,0.2921597633136095,0.15384615384615385,0,0,0,0,,,2,1,2,2,0.5,1.678481012658228,39,13,18,18,0.3333333333333333,1.1189873417721519,0.29788838612368024,False,False,-1750.236227651063,0.977,unresolved_photo_state,False
discovery,Verbena rigida,64,0.52978515625,0.484375,13,8,15,14,0.6153846153846154,1.1434243176178662,77,42,44,43,0.5454545454545454,1.0134897360703812,198,103,60,58,0.5202020202020202,0.9665689149560118,0.5381944444444444,False,False,-24.279643305508216,0.495,unresolved_photo_state,True
discovery,Veronica cymbalaria,52,0.2921597633136095,0.15384615384615385,3,0,0,0,0.0,0.0,40,10,16,16,0.25,0.839240506329114,154,36,33,33,0.23376623376623376,0.7847443695544961,0.29788838612368024,False,False,36.255882028227234,0.385,unresolved_photo_state,False
discovery,Veronica longifolia,43,0.46944294213088145,0.32558139534883723,0,0,0,0,,,8,5,10,10,0.625,1.3004032258064515,38,21,26,26,0.5526315789473685,1.149830220713073,0.4806201550387597,False,False,-2.2475856599207873,0.462,unresolved_photo_state,True
discovery,Veronica polita,44,0.5423553719008264,0.36363636363636365,0,0,0,0,,,7,6,11,11,0.8571428571428571,1.5444897959183674,40,24,27,27,0.6,1.0811428571428572,0.554968287526427,False,False,568.618644456802,0.116,unresolved_photo_state,True
discovery,Veronica prostrata,73,0.3918183524113342,0.2465753424657534,27,4,6,6,0.14814814814814814,0.37292464878671777,169,42,45,44,0.2485207100591716,0.6255866149765354,457,165,67,65,0.3610503282275711,0.9088508262280238,0.3972602739726027,False,False,57.92554738865647,0.222,unresolved_photo_state,True
discovery,Veronica spicata,51,0.38677431757016534,0.1568627450980392,0,0,0,0,,,26,9,15,15,0.34615384615384615,0.8774277412448386,139,41,35,34,0.2949640287769784,0.747672239941645,0.39450980392156865,False,True,470.1932990781613,0.004,spatial_segregation_only,False
discovery,Vicia lathyroides,42,0.5975056689342404,0.23809523809523808,14,10,12,12,0.7142857142857143,1.1669829222011385,51,34,29,25,0.6666666666666666,1.0891840607210626,94,60,33,28,0.6382978723404256,1.042835802818039,0.6120789779326364,False,False,314.90889913812634,0.188,unresolved_photo_state,True
discovery,Vincetoxicum hirundinaria,62,0.297086368366285,0.16129032258064516,0,0,0,0,,,49,15,21,21,0.30612244897959184,1.013796061331713,217,65,42,42,0.2995391705069124,0.9919939954966224,0.30195663670015865,False,False,-2.897285605166644,0.473,unresolved_photo_state,False
discovery,Viola cucullata,60,0.33944444444444444,0.21666666666666667,24,9,13,13,0.375,1.0863338788870702,177,69,48,47,0.3898305084745763,1.1292962356792144,494,188,56,55,0.3805668016194332,1.1024602927436935,0.34519774011299437,False,False,-43.43759043219359,0.672,unresolved_photo_state,True
discovery,Viola lutea,71,0.5776631620710176,0.39436619718309857,407,116,61,58,0.28501228501228504,0.4864392364392365,695,220,69,64,0.31654676258992803,0.5402600996126176,1094,504,71,66,0.4606946983546618,0.7862818169033892,0.5859154929577465,True,True,598.9100546366512,0.001,cooccurrence_and_segregation,True
discovery,Viola mirabilis,42,0.4886621315192743,0.30952380952380953,17,9,12,11,0.5294117647058824,1.0575951958509622,62,31,24,23,0.5,0.9988399071925754,176,91,39,38,0.5170454545454546,1.0328912676650497,0.5005807200929152,False,False,-3.894424658727303,0.447,unresolved_photo_state,True
